step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time,mot_cap_x,mot_cap_y,mot_cap_z,mot_cap_qw,mot_cap_qx,mot_cap_qy,mot_cap_qz,mot_cap_vx,mot_cap_vy,mot_cap_vz,mot_cap_avx,mot_cap_avy,mot_cap_avz
0,1762149731.2240176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,-0.0,0.017,-0.001,-0.007,-0.007,0.004,-0.007,0.001,-0.010299999999999998,-0.04810000000000002,-0.4467901030909017,0.9999996245526658,-0.0027731493681685325,-0.00038160863016896196,0.01705622898297997,-0.001,-0.007,-2.863041979381819,0.00032839137060836375,-0.0005746848985646368,8.209784265209094e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0011,0.0019,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.005,-0.003,0.001,0.002,-0.0,0.1,0.1,0.0
0,1762149731.2577236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.021,0.021,-0.003,0.001,-0.0,0.008,-0.01799999999999999,-0.03899999999999994,-0.5460554744819414,0.9999924133719069,-0.0029437309333199403,2.3070190792396184e-06,0.017450148315226195,-0.021,0.021,-3.1661889051036116,6.218733400881878e-05,0.0,0.0004974986720705502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.002,0.0013,0.0018,0.0,-0.002,-0.03,-0.004,1.0,0.001,0.001,-0.004,-0.001,-0.004,0.004,-0.3,-0.3,-0.0
0,1762149731.2916353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,0.029,0.002,0.013,-0.008,0.003,-0.0,0.000633333333333332,-0.045266666666666594,-0.6510252766087685,0.999998508539355,-0.0034603048140200605,0.00016374537477534812,0.01699948340904471,0.029,0.002,-3.4561949446782463,-0.0003768444466939613,0.00014131666751023545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0012,0.0028,0.0,-0.002,-0.03,-0.004,1.0,0.003,0.002,-0.003,-0.001,0.001,0.002,-0.1,-0.2,0.0
0,1762149731.3247607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,0.004,0.003,-0.013,-0.009,-0.006,-0.006,-0.008533333333333342,-0.04489999999999997,-0.6602174446948655,1.0000040380002213,-0.003508730493388255,-0.0003528186674984289,0.01665798290418287,0.004,0.003,-3.480356511061027,-0.0004239500025307067,-0.0002826333350204709,-0.0002826333350204709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0013,0.0025,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.004,-0.003,0.002,0.002,-0.007,0.1,0.0,0.0
0,1762149731.3599553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.012,-0.007,0.013,0.012,0.007,0.003,-0.014399999999999974,-0.04856666666666669,-0.6510252766087685,0.999998812297498,-0.002320718750966205,0.00041239361217901445,0.01717031472255426,-0.012,-0.007,-3.4561949446782463,0.0005652666700409418,0.00032973889085721617,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0027,0.0016,0.0029,0.0,-0.002,-0.03,-0.004,1.0,0.002,0.002,-0.003,-0.0,-0.004,0.001,-0.2,-0.3,-0.0
0,1762149731.391204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.047,-0.012,1.0,-0.003,0.0,0.017,-0.005,-0.004,0.003,-0.002,0.005,-0.004,-0.011833333333333322,-0.04846666666666666,-0.6545607258726521,1.0000034712306487,-0.0031192068714336976,0.00028323833764193747,0.016770446483904435,-0.005,-0.004,-3.46548785482547,-9.421111167349033e-05,0.0002355277791837258,-0.00018842222334698066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0022,0.0012,0.0018,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,-0.001,0.001,0.003,-0.0,-0.0,0.0
0,1762149731.425078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,0.02,0.022,0.003,0.015,0.0,0.003,-0.002666666666666662,-0.037933333333333305,-0.6545607258726521,0.9999992745677622,-0.0021423939623695792,1.509384607208854e-05,0.017171514477457118,0.02,0.022,-3.46548785482547,0.0007065833375511773,0.0,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.003,0.0011,0.0019,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,0.003,0.001,-0.005,0.0,0.0,-0.0
0,1762149731.458034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.008,-0.011,-0.006,-0.006,-0.004,-0.001,-0.012933333333333316,-0.050033333333333346,-0.6577426302101471,0.999999856216566,-0.0033391539209482466,-0.0002346978948233061,0.016943510946614337,-0.008,-0.011,-3.4738514739579696,-0.0002826333350204709,-0.00018842222334698066,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0024,0.0011,0.0018,0.0,-0.002,-0.03,-0.004,1.0,0.002,0.003,-0.003,-0.002,-0.003,0.008,-0.1,-0.1,-0.0
0,1762149731.4994357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,0.006,0.002,0.002,0.0,0.003,0.003,-0.0078000000000000135,-0.045266666666666594,-0.6549142707990405,0.9999970547283907,-0.0030029157687266397,0.00017203556126284603,0.017171005935224377,0.006,0.002,-3.466417145840191,0.0,0.00014131666751023545,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0068,0.0045,0.0022,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,0.0,0.001,-0.004,0.0,-0.0,-0.0
0,1762149731.5267997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.001,-0.0,0.0,-0.003,-0.0,-0.0,-0.010366666666666665,-0.046,-0.6556213606518171,0.9999994707296833,-0.0031715209549867543,-2.9158569848481363e-06,0.016999999749975573,-0.001,0.0,-3.4682757278696354,-0.00014131666751023545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0043,0.0015,0.0017,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.005,-0.003,0.003,0.001,-0.007,0.1,0.1,-0.0
0,1762149731.5580657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.047,-0.012,1.0,-0.003,0.0,0.017,-0.014,-0.01,0.007,-0.005,0.006,0.0,-0.01513333333333334,-0.05066666666666672,-0.6531465461670987,0.9999990427120871,-0.003291699738508224,0.0003381822269992037,0.01699896917942449,-0.014,-0.01,-3.46177069076658,-0.0002355277791837258,0.0002826333350204709,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.002,0.0014,0.0022,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,-0.004,-0.003,-0.0,0.1,0.1,0.0
0,1762149731.5931158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.004,0.0,0.017,0.017,0.012,0.001,-0.009,-0.005,-0.002,-0.0037666666666666656,-0.041600000000000026,-0.6552678157254287,0.999999705896552,-0.004509702488624922,-0.0002950732759033756,0.01688679309096076,0.017,0.012,-3.467346436854914,-0.0004239500025307067,-0.0002355277791837258,-9.421111167349033e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0041,0.0013,0.0018,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,0.001,0.001,-0.002,-0.0,0.0,-0.0
0,1762149731.6247487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.002,0.003,0.012,-0.004,-0.002,-0.005,-0.010733333333333329,-0.04489999999999997,-0.6513788215351571,1.0000041001409672,-0.0032267505357664577,-0.00011909274471299073,0.016714473465625976,-0.002,0.003,-3.457124235692968,-0.00018842222334698066,-9.421111167349033e-05,-0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.002,0.0011,0.0025,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.005,-0.003,0.002,0.002,0.0,0.0,0.1,0.0
0,1762149731.6569333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.0,-0.01,-0.004,-0.001,-0.001,0.0,-0.01,-0.04966666666666672,-0.6570355403573703,0.999999825210707,-0.003056201704450656,-5.8145618919511195e-05,0.017000171465438783,0.0,-0.01,-3.4719928919285254,-4.7105555836745165e-05,-4.7105555836745165e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0016,0.0011,0.0018,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.005,-0.003,-0.003,-0.002,0.001,0.0,0.0,0.0
0,1762149731.692141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.047,-0.012,1.0,-0.003,-0.0,0.017,-0.001,-0.012,0.001,-0.005,-0.002,0.006,-0.010366666666666665,-0.051399999999999973,-0.6552678157254287,0.9999932044617114,-0.0032839240998739096,-0.00011817796478184972,0.017343383224011518,-0.001,-0.012,-3.467346436854914,-0.0002355277791837258,-9.421111167349033e-05,0.0002826333350204709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.002,0.0013,0.003,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.005,-0.003,0.001,0.003,0.001,0.1,0.0,0.0
0,1762149731.725476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.047,-0.012,1.0,-0.003,0.0,0.017,-0.012,0.003,0.002,-0.001,-0.001,0.0,-0.014399999999999974,-0.04589999999999997,-0.6549142707990405,0.999999825210707,-0.003056201704450656,-5.8145618919511195e-05,0.017000171465438783,-0.012,0.003,-3.466417145840191,-4.7105555836745165e-05,-4.7105555836745165e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0013,0.0033,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.004,-0.003,-0.0,0.003,-0.0,0.1,0.1,0.1
0,1762149731.758023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,-0.0,0.017,0.021,0.022,-0.012,0.01,-0.007,-0.005,-0.002299999999999997,-0.037933333333333305,-0.6598638997684775,1.000006290629546,-0.002421458868967572,-0.0003913537111339405,0.016715327506919776,0.021,0.022,-3.479427220046305,0.0004710555583674516,-0.00032973889085721617,-0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0022,0.0012,0.0021,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,-0.001,-0.001,-0.002,-0.0,0.0,-0.0
0,1762149731.7909555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.008,0.002,0.002,0.002,0.003,-0.004,-0.012933333333333316,-0.045266666666666594,-0.6549142707990405,1.0000041834610136,-0.0028885683832886324,0.0001727788178869847,0.016770789968386594,-0.008,0.002,-3.466417145840191,9.421111167349033e-05,0.00014131666751023545,-0.00018842222334698066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0021,0.0013,0.0018,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.005,-0.003,-0.0,0.0,-0.001,0.1,0.1,0.0
0,1762149731.8249574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.005,-0.012,-0.003,-0.003,0.001,0.003,-0.011833333333333322,-0.05039999999999997,-0.6566819954309819,0.999996538531251,-0.0031724928573512675,5.477237208376642e-05,0.01717134894934712,-0.005,-0.012,-3.471063600913803,-0.00014131666751023545,4.7105555836745165e-05,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0027,0.001,0.0021,0.0,-0.002,-0.03,-0.004,1.0,0.003,0.005,-0.004,-0.0,-0.002,-0.002,0.1,0.2,0.0
0,1762149731.8587356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,0.013,0.003,0.007,0.008,-0.003,-0.001,-0.005233333333333352,-0.04489999999999997,-0.6531465461670987,1.0000022231933927,-0.0025396944655719767,-0.00016391689567921196,0.016943338842877,0.013,0.003,-3.46177069076658,0.0003768444466939613,-0.00014131666751023545,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0033,0.001,0.0019,0.0,-0.002,-0.03,-0.004,1.0,0.001,0.001,-0.004,-0.002,-0.001,0.007,-0.2,-0.3,-0.0
0,1762149731.8928668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.047,-0.012,1.0,-0.003,0.0,0.017,0.005,0.002,0.001,0.012,0.003,0.001,-0.008166666666666678,-0.046266666666666595,-0.6552678157254287,1.0000008346410088,-0.002316831159520678,0.00018335593356850886,0.01705665482070252,0.005,0.002,-3.467346436854914,0.0005652666700409418,0.00014131666751023545,4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0033,0.0011,0.0025,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.005,-0.003,-0.001,0.001,0.002,0.0,-0.0,0.0
0,1762149731.9239616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.006,0.015,-0.008,-0.008,0.001,-0.004,-0.012199999999999987,-0.040499999999999994,-0.658449720062924,1.000002383275349,-0.0034583608682147906,4.8711961836868054e-05,0.01677113157227668,-0.006,0.015,-3.4757100559874146,-0.0003768444466939613,4.7105555836745165e-05,-0.00018842222334698066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0016,0.0011,0.0021,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.005,-0.003,0.0,0.002,-0.001,0.0,0.0,0.0
0,1762149731.958397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,0.024,0.008,0.008,-0.007,-0.003,0.003,-0.001200000000000001,-0.043066666666666684,-0.6527930012407103,0.9999957740083308,-0.003397299466589573,-0.00017781009679305524,0.017172033695379164,0.024,0.008,-3.460841399751857,-0.00032973889085721617,-0.00014131666751023545,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0021,0.001,0.0028,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,-0.0,-0.002,-0.003,0.1,0.1,-0.0
0,1762149731.990676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.047,-0.012,1.0,-0.003,0.0,0.017,-0.022,-0.013,0.01,-0.001,0.008,-0.001,-0.018066666666666644,-0.05176666666666675,-0.6520859113879338,1.00000069257763,-0.0030649489594186934,0.0004562458434666583,0.016941452333942435,-0.022,-0.013,-3.4589828177224136,-4.7105555836745165e-05,0.0003768444466939613,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0015,0.001,0.0024,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,-0.001,0.001,0.003,0.0,0.0,0.0
0,1762149732.0282824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,-0.0,0.017,0.023,0.02,0.007,0.002,-0.005,-0.002,-0.0015666666666666654,-0.03866666666666671,-0.6531465461670987,1.0000022330197877,-0.002880792745396977,-0.00028426746547411194,0.01688650935698349,0.023,0.02,-3.46177069076658,9.421111167349033e-05,-0.0002355277791837258,-9.421111167349033e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0042,0.0024,0.0023,0.0,-0.002,-0.03,-0.004,1.0,0.005,0.005,-0.003,0.0,0.001,-0.005,0.1,0.1,-0.0
0,1762149732.058726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.012,-0.011,0.001,0.005,0.008,-0.001,-0.014399999999999974,-0.050033333333333346,-0.6552678157254287,1.0000016824840519,-0.0027219068578259163,0.00046207755121594276,0.01694145166797585,-0.012,-0.011,-3.467346436854914,0.0002355277791837258,0.0003768444466939613,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0019,0.0014,0.003,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.004,-0.003,-0.002,-0.002,-0.0,0.0,0.0,-0.0
0,1762149732.0958092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.046,-0.012,1.0,-0.003,0.0,0.017,-0.015,0.001,-0.002,0.0,-0.006,-0.003,-0.015500000000000005,-0.04563333333333322,-0.6563284505045938,1.0000028423203309,-0.002994168065534845,-0.00034355655447929013,0.016829506880106315,-0.015,0.001,-3.4701343098990822,0.0,-0.0002826333350204709,-0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,50.0,300.0,0.0,0.0049,0.0012,0.0031,0.0,-0.002,-0.03,-0.004,1.0,0.004,0.005,-0.003,-0.001,0.0,0.003,0.1,0.1,0.0
