Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
22,-0.01,0.024,0.0,-0.004,0.045,0.066,1.257,0.999,0.027,-0.02,-0.002,0.042,0.072,0.566,0.25,-0.404,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-0.024,0.043,0.0,-0.009,0.046,0.068,1.266,0.999,0.031,-0.027,-0.004,0.031,0.059,0.28,0.287,-0.438,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.004,0.032,0.0,-0.001,0.047,0.07,1.265,0.999,0.034,-0.033,-0.004,0.034,0.063,0.002,0.142,-0.249,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.021,-0.019,0.0,-0.004,0.049,0.072,1.256,0.999,0.033,-0.028,-0.004,0.036,0.061,-0.259,-0.037,0.227,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.039,-0.054,0.025,-0.004,0.05,0.074,1.238,0.999,0.03,-0.021,-0.003,0.031,0.064,-0.53,-0.136,0.496,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.035,-0.068,0.102,-0.003,0.051,0.076,1.211,0.999,0.028,-0.015,-0.003,0.025,0.056,-0.812,-0.085,0.443,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.008,-0.008,0.192,-0.01,0.051,0.077,1.174,0.999,0.029,-0.019,-0.004,0.016,0.041,-1.082,0.001,-0.119,-0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.066,0.072,0.301,-0.009,0.051,0.078,1.129,0.999,0.037,-0.027,-0.004,0.006,0.04,-1.376,0.324,-0.423,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.116,0.142,0.396,-0.005,0.051,0.08,1.075,0.999,0.042,-0.035,-0.004,0.002,0.045,-1.634,0.316,-0.462,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.067,0.085,0.4,-0.0,0.051,0.081,1.018,0.999,0.039,-0.032,-0.002,0.0,0.036,-1.756,-0.153,0.044,0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.009,-0.018,0.4,0.003,0.051,0.082,0.962,0.999,0.029,-0.021,-0.001,0.001,0.021,-1.676,-0.496,0.495,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.093,-0.171,0.4,0.0,0.051,0.082,0.914,1.0,0.016,-0.002,-0.0,-0.01,-0.002,-1.452,-0.741,0.979,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.092,-0.141,0.4,-0.002,0.051,0.081,0.881,1.0,0.011,0.002,0.0,-0.005,-0.022,-1.03,-0.47,0.32,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.01,-0.07,0.379,0.002,0.051,0.08,0.863,1.0,0.016,-0.003,0.0,0.012,-0.037,-0.578,0.176,-0.242,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.154,0.154,0.312,-0.004,0.051,0.078,0.861,0.999,0.03,-0.024,-0.001,0.003,-0.055,-0.101,0.701,-1.154,-0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.152,0.141,0.193,-0.008,0.051,0.075,0.874,0.999,0.039,-0.036,-0.002,-0.01,-0.09,0.366,0.491,-0.848,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.06,0.093,0.091,-0.004,0.05,0.071,0.902,0.999,0.033,-0.041,-0.002,-0.03,-0.119,0.829,-0.187,-0.334,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.053,-0.074,0.007,0.004,0.049,0.066,0.94,1.0,0.015,-0.021,-0.001,-0.034,-0.131,1.135,-1.079,0.896,0.107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.037,-0.075,0.0,0.005,0.047,0.062,0.98,1.0,0.001,-0.006,-0.0,-0.054,-0.14,1.182,-0.792,1.004,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.006,-0.057,0.0,0.001,0.045,0.057,1.016,1.0,-0.002,0.004,0.0,-0.064,-0.161,1.105,-0.323,0.776,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.073,0.094,0.0,0.0,0.042,0.051,1.046,1.0,0.006,-0.011,-0.001,-0.083,-0.16,0.943,0.407,-0.736,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.085,0.1,0.0,-0.009,0.04,0.046,1.07,1.0,0.012,-0.019,-0.003,-0.077,-0.157,0.732,0.353,-0.499,-0.064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.043,0.102,0.0,-0.004,0.037,0.042,1.086,1.0,0.008,-0.023,-0.002,-0.078,-0.145,0.5,-0.144,-0.24,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.02,0.03,0.008,0.002,0.035,0.037,1.095,1.0,-0.005,-0.013,-0.002,-0.061,-0.137,0.263,-0.682,0.539,0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.068,-0.036,0.058,0.001,0.033,0.033,1.094,1.0,-0.019,0.006,-0.001,-0.063,-0.127,0.002,-0.775,1.026,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.068,-0.054,0.117,0.002,0.031,0.028,1.085,0.999,-0.026,0.018,-0.001,-0.061,-0.132,-0.268,-0.429,0.798,0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.008,0.007,0.181,-0.007,0.028,0.024,1.069,1.0,-0.022,0.021,-0.002,-0.074,-0.143,-0.512,0.178,0.079,-0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.082,0.129,0.251,-0.008,0.026,0.019,1.044,1.0,-0.009,0.011,-0.003,-0.083,-0.148,-0.737,0.575,-0.679,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.112,0.157,0.308,-0.013,0.023,0.014,1.012,1.0,-0.001,0.005,-0.005,-0.08,-0.138,-0.966,0.465,-0.409,-0.089,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.02,0.018,0.373,-0.001,0.021,0.01,0.975,1.0,-0.005,0.015,-0.003,-0.061,-0.116,-1.098,-0.301,0.776,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.107,-0.114,0.4,0.008,0.02,0.007,0.938,0.999,-0.018,0.033,-0.002,-0.027,-0.095,-1.116,-0.661,0.97,0.149,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.196,-0.196,0.397,0.008,0.02,0.005,0.906,0.998,-0.032,0.051,0.0,0.005,-0.07,-0.977,-0.704,0.894,0.137,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.05,-0.059,0.379,-0.004,0.022,0.003,0.882,0.999,-0.025,0.047,-0.001,0.051,-0.052,-0.729,0.468,-0.273,-0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.087,0.13,0.343,-0.012,0.026,0.002,0.871,1.0,-0.008,0.027,-0.003,0.123,-0.026,-0.341,0.976,-1.144,-0.105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.199,0.2,0.212,-0.014,0.032,0.002,0.876,1.0,0.017,0.004,-0.005,0.166,-0.008,0.102,1.353,-1.321,-0.106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.029,0.025,0.154,-0.009,0.04,0.003,0.894,1.0,0.015,0.008,-0.005,0.235,0.012,0.531,-0.14,0.276,-0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.078,-0.105,0.077,0.004,0.049,0.004,0.923,1.0,0.001,0.026,-0.003,0.281,0.027,0.863,-0.589,0.86,0.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.19,-0.193,0.006,-0.0,0.06,0.005,0.956,0.998,-0.025,0.053,-0.001,0.314,0.038,0.989,-1.311,1.323,0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.052,-0.036,0.0,-0.002,0.07,0.006,0.989,0.999,-0.019,0.045,-0.0,0.321,0.025,0.992,0.286,-0.485,-0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.1685393258426937,0.0,0.0,9.992007221626409e-14
61,-0.024,0.018,0.003,-0.004,0.081,0.007,1.017,0.999,-0.005,0.032,-0.001,0.32,0.025,0.852,0.833,-0.735,-0.041,0.016853932584269662,0.0,1.0056179775280898,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
62,-0.129,0.137,0.022,-0.015,0.091,0.007,1.038,1.0,0.019,0.006,-0.004,0.32,0.013,0.665,1.41,-1.484,-0.151,0.033707865168539325,0.0,1.0112359550561798,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
63,-0.042,0.046,0.043,-0.013,0.103,0.009,1.055,1.0,0.022,0.003,-0.005,0.355,0.04,0.509,0.21,-0.212,-0.097,0.05056179775280899,0.0,1.0168539325842696,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
64,0.024,-0.029,0.08,0.002,0.114,0.01,1.065,1.0,0.014,0.012,-0.003,0.354,0.047,0.304,-0.35,0.516,0.088,0.06741573033707865,0.0,1.0224719101123596,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
65,0.143,-0.159,0.122,0.012,0.127,0.012,1.067,1.0,-0.005,0.03,0.0,0.38,0.055,0.089,-1.053,1.211,0.183,0.08426966292134831,0.0,1.0280898876404494,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
66,0.106,-0.134,0.149,0.013,0.139,0.013,1.063,0.999,-0.011,0.038,0.002,0.368,0.041,-0.099,-0.314,0.54,0.151,0.10112359550561797,0.0,1.0337078651685394,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
67,0.02,-0.029,0.214,-0.007,0.151,0.014,1.053,1.0,-0.002,0.028,-0.001,0.37,0.035,-0.302,0.441,-0.481,-0.083,0.11797752808988764,0.0,1.0393258426966292,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
68,-0.148,0.175,0.286,-0.012,0.162,0.015,1.037,1.0,0.019,0.004,-0.003,0.346,0.02,-0.466,1.16,-1.375,-0.135,0.1348314606741573,0.0,1.0449438202247192,1.0,0.0,0.0,0.0,0.5056179775280897,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
69,-0.171,0.19,0.297,-0.003,0.174,0.016,1.017,0.999,0.032,-0.009,-0.004,0.361,0.028,-0.606,0.693,-0.892,0.013,0.15168539325842695,0.0,1.050561797752809,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.1685393258426937,0.0,0.0,0.0
70,-0.093,0.095,0.344,-0.005,0.186,0.017,0.994,1.0,0.027,-0.004,-0.005,0.372,0.029,-0.664,-0.068,0.091,0.018,0.16853932584269662,0.0,1.0561797752808988,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
71,0.133,-0.17,0.396,0.003,0.2,0.018,0.974,1.0,0.006,0.021,-0.002,0.402,0.033,-0.619,-1.178,1.248,0.11,0.1853932584269663,0.0,1.0617977528089888,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
72,0.2,-0.2,0.319,-0.003,0.214,0.019,0.958,0.999,-0.014,0.038,-0.001,0.423,0.03,-0.474,-1.224,0.935,0.023,0.20224719101123595,0.0,1.0674157303370786,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
73,0.139,-0.199,0.284,0.012,0.229,0.021,0.951,0.999,-0.014,0.044,0.001,0.459,0.041,-0.217,-0.152,0.314,0.069,0.2191011235955056,0.0,1.0730337078651686,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
74,-0.072,0.034,0.264,0.0,0.245,0.022,0.956,1.0,0.007,0.017,-0.001,0.495,0.037,0.136,1.079,-1.184,-0.023,0.23595505617977527,0.0,1.0786516853932584,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
75,-0.18,0.119,0.199,-0.01,0.262,0.023,0.973,1.0,0.029,-0.003,-0.003,0.502,0.034,0.448,1.284,-1.192,-0.082,0.25280898876404495,0.0,1.0842696629213484,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
76,-0.115,0.136,0.133,-0.01,0.28,0.024,0.995,0.999,0.038,-0.023,-0.005,0.527,0.023,0.668,0.512,-1.01,-0.057,0.2696629213483146,0.0,1.0898876404494382,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
77,0.045,-0.02,0.105,-0.004,0.298,0.025,1.023,1.0,0.023,-0.014,-0.005,0.549,0.031,0.823,-0.67,0.185,0.045,0.28651685393258425,0.0,1.095505617977528,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
78,0.115,-0.105,0.057,-0.005,0.316,0.025,1.052,1.0,0.005,0.001,-0.004,0.548,0.025,0.856,-1.05,0.741,0.005,0.3033707865168539,0.0,1.101123595505618,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
79,0.067,-0.127,0.042,-0.002,0.334,0.026,1.077,1.0,-0.002,0.015,-0.002,0.547,0.009,0.766,-0.364,0.605,-0.008,0.3202247191011236,0.0,1.1067415730337078,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
80,-0.033,-0.046,0.053,-0.008,0.352,0.025,1.098,1.0,0.008,0.01,-0.003,0.538,-0.01,0.654,0.491,-0.308,-0.083,0.33707865168539325,0.0,1.1123595505617978,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
81,-0.113,0.058,0.092,-0.004,0.369,0.025,1.113,1.0,0.024,-0.006,-0.003,0.521,-0.013,0.466,0.86,-0.941,-0.005,0.3539325842696629,0.0,1.1179775280898876,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
82,-0.1,0.12,0.132,-0.003,0.386,0.025,1.121,0.999,0.029,-0.022,-0.004,0.521,-0.004,0.249,0.397,-0.979,0.026,0.3707865168539326,0.0,1.1235955056179776,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
83,-0.012,0.119,0.18,-0.006,0.403,0.025,1.121,0.999,0.021,-0.028,-0.004,0.529,0.002,0.03,-0.426,-0.601,-0.023,0.38764044943820225,0.0,1.1292134831460674,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
84,0.101,-0.015,0.24,0.001,0.42,0.025,1.115,1.0,0.004,-0.015,-0.002,0.534,0.009,-0.184,-0.942,0.525,0.032,0.4044943820224719,0.0,1.1348314606741572,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
85,0.129,-0.158,0.282,0.006,0.438,0.025,1.102,1.0,-0.007,0.005,-0.001,0.545,0.007,-0.368,-0.647,0.964,0.075,0.42134831460674155,0.0,1.1404494382022472,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
86,0.056,-0.198,0.299,0.0,0.455,0.025,1.086,1.0,-0.006,0.02,-0.002,0.538,-0.001,-0.489,0.032,0.802,-0.009,0.4382022471910112,0.0,1.146067415730337,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
87,-0.124,-0.023,0.351,-0.005,0.472,0.025,1.069,1.0,0.012,0.01,-0.003,0.501,-0.017,-0.506,0.944,-0.651,-0.073,0.4550561797752809,0.0,1.151685393258427,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
88,-0.198,0.172,0.355,-0.003,0.489,0.024,1.054,1.0,0.027,-0.012,-0.004,0.511,-0.018,-0.438,0.888,-1.3,-0.011,0.47191011235955055,0.0,1.1573033707865168,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
89,-0.153,0.2,0.291,0.003,0.505,0.023,1.044,0.999,0.031,-0.035,-0.005,0.494,-0.021,-0.299,0.341,-1.288,-0.002,0.4887640449438202,0.0,1.1629213483146068,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
90,0.057,0.064,0.311,0.004,0.522,0.023,1.041,1.0,0.012,-0.027,-0.004,0.509,-0.016,-0.068,-1.054,0.456,0.08,0.5056179775280899,0.0,1.1685393258426966,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
91,0.197,-0.139,0.263,0.006,0.539,0.022,1.049,1.0,-0.013,-0.004,-0.003,0.502,-0.016,0.216,-1.307,1.24,0.107,0.5224719101123595,0.0,1.1741573033707864,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
92,0.194,-0.196,0.152,-0.005,0.555,0.022,1.064,0.999,-0.028,0.018,-0.004,0.504,-0.005,0.456,-0.975,1.336,-0.018,0.5393258426966292,0.0,1.1797752808988764,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584270037,0.0,0.0,0.0
93,-0.015,-0.04,0.136,-0.012,0.571,0.022,1.086,1.0,-0.011,0.014,-0.006,0.484,-0.006,0.629,0.938,-0.24,-0.072,0.5561797752808989,0.0,1.1853932584269664,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
94,-0.151,0.096,0.111,-0.016,0.587,0.022,1.112,1.0,0.016,-0.005,-0.008,0.477,-0.001,0.753,1.513,-0.919,-0.102,0.5730337078651685,0.0,1.1910112359550562,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
95,-0.181,0.195,0.076,-0.014,0.603,0.022,1.137,0.999,0.037,-0.031,-0.009,0.497,0.001,0.766,1.351,-1.577,-0.073,0.5898876404494382,0.0,1.196629213483146,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
96,-0.007,0.057,0.089,-0.004,0.62,0.023,1.159,0.999,0.027,-0.026,-0.008,0.5,0.023,0.689,-0.46,0.182,0.078,0.6067415730337078,0.0,1.202247191011236,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
97,0.127,-0.08,0.105,0.007,0.637,0.024,1.178,1.0,0.003,-0.007,-0.005,0.512,0.028,0.563,-1.16,1.027,0.182,0.6235955056179775,0.0,1.2078651685393258,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
98,0.187,-0.17,0.111,0.001,0.653,0.024,1.189,1.0,-0.016,0.015,-0.004,0.517,0.027,0.369,-1.241,1.291,0.09,0.6404494382022472,0.0,1.2134831460674158,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
99,0.057,-0.129,0.135,-0.001,0.67,0.025,1.195,1.0,-0.012,0.024,-0.004,0.496,0.011,0.201,0.336,0.417,0.032,0.6573033707865168,0.0,1.2191011235955056,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
100,-0.092,0.028,0.189,-0.014,0.685,0.025,1.198,1.0,0.009,0.007,-0.006,0.484,-0.006,0.067,1.118,-0.787,-0.107,0.6741573033707865,0.0,1.2247191011235956,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
