px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.003,-0.001,0.001,0.006,0.077,0.042
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.001,-0.002,0.002,-0.027,0.029,-0.019
0.016,-0.013,0.039,0.999,0.014,0.042,0.001,-0.001,-0.005,0.004,-0.08,0.021,0.003
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.0,-0.001,0.002,0.018,0.031,0.009
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,0.0,-0.0,0.0,-0.011,0.046,-0.014
0.016,-0.013,0.039,0.999,0.016,0.041,0.0,0.001,0.004,-0.001,0.118,-0.031,0.001
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.002,-0.002,-0.003,-0.05,-0.059,0.001
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,0.001,-0.002,-0.001,-0.013,0.009,0.027
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.001,-0.002,-0.001,0.057,0.014,-0.026
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.002,0.0,-0.018,0.037,-0.02
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.002,0.0,0.001,-0.001,0.022,0.061
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.001,-0.002,-0.0,-0.009,0.011,-0.016
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.001,-0.001,0.004,-0.011,-0.035,-0.034
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.001,0.001,0.0,-0.006,0.025,0.041
0.016,-0.013,0.039,0.999,0.014,0.042,0.001,-0.0,-0.001,0.0,-0.029,0.016,-0.017
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.002,-0.001,0.006,-0.01,-0.05,-0.056
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,0.0,0.001,-0.001,-0.006,0.007,0.025
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,0.001,-0.0,-0.001,-0.025,0.004,-0.009
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,0.002,-0.002,-0.001,-0.139,-0.057,-0.019
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.0,0.004,0.001,0.111,-0.004,0.049
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,0.0,-0.001,-0.003,-0.005,0.011,-0.004
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.002,-0.001,-0.004,-0.018,-0.045,-0.008
0.017,-0.013,0.039,0.999,0.015,0.04,0.0,0.004,0.004,0.003,0.1,-0.106,-0.04
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.004,0.001,0.001,0.007,0.053,0.044
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,-0.0,-0.0,0.004,0.024,-0.016
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.0,0.001,0.001,-0.018,0.015,0.001
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.003,0.004,0.003,0.094,0.042,0.022
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.0,-0.0,-0.003,0.001,-0.036,-0.038
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,0.001,0.0,-0.002,-0.048,-0.056,0.0
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,0.0,0.002,-0.0,0.007,-0.011,0.001
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.002,-0.001,-0.002,0.001,-0.01,-0.039
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,-0.001,-0.0,-0.065,-0.003,-0.051
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.0,-0.001,-0.047,-0.032,-0.015
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.002,0.002,0.001,0.091,-0.024,-0.038
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.002,0.0,-0.0,-0.062,0.019,-0.009
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,0.0,-0.0,-0.048,-0.01,-0.006
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.003,0.001,0.0,0.026,0.094,0.041
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,-0.0,0.001,-0.061,-0.0,-0.036
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.001,-0.0,-0.033,-0.016,-0.001
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,0.002,-0.0,0.005,-0.021,0.032
0.016,-0.013,0.039,0.999,0.015,0.04,0.0,0.002,0.001,0.007,0.052,-0.086,-0.029
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.002,-0.001,0.001,-0.003,-0.043,-0.009
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.002,-0.003,-0.017,-0.003,0.006
0.016,-0.013,0.039,0.999,0.013,0.041,-0.0,-0.001,-0.001,-0.001,-0.121,-0.011,-0.034
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.001,0.006,-0.0,0.114,-0.026,0.039
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,0.001,-0.002,0.02,-0.006,0.013
0.016,-0.013,0.039,0.999,0.013,0.041,0.001,-0.003,-0.001,0.003,-0.137,0.039,0.035
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.002,-0.0,0.029,0.004,-0.015
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.0,0.001,0.05,-0.034,-0.001
0.016,-0.013,0.038,0.999,0.014,0.042,0.0,-0.003,0.002,-0.002,0.046,0.06,0.018
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.002,-0.0,-0.001,-0.008,-0.016,0.004
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.002,0.004,0.003,0.115,-0.038,-0.002
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.002,-0.001,-0.001,-0.01,0.04,0.013
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.002,-0.001,-0.044,0.007,-0.005
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.001,-0.001,-0.017,0.005,0.004
0.016,-0.013,0.039,0.999,0.014,0.041,-0.0,-0.001,-0.002,0.003,-0.026,-0.007,-0.051
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.003,0.001,-0.078,-0.017,0.011
0.016,-0.013,0.039,0.999,0.014,0.042,0.001,-0.001,-0.003,0.001,-0.0,0.049,0.028
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.002,-0.0,-0.001,0.028,-0.037,0.017
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.003,-0.0,-0.078,0.001,-0.005
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,-0.0,-0.001,0.013,0.012,0.004
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.002,-0.003,0.001,-0.065,-0.005,-0.018
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.001,0.001,0.001,0.087,-0.009,0.038
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.001,-0.001,-0.0,-0.001,0.071,0.004
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.002,-0.001,0.001,-0.019,0.064,-0.015
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.001,-0.001,-0.001,0.089,0.044,0.037
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,-0.002,0.001,-0.011,0.027,-0.015
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.0,-0.001,0.0,-0.024,0.026,-0.012
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.002,-0.0,0.0,0.003,0.042,0.032
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.003,-0.001,0.006,0.039,-0.063,-0.053
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,0.0,-0.002,-0.001,-0.018,0.029,0.004
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.0,-0.001,0.002,0.038,-0.003
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.0,-0.003,0.001,-0.059,0.015,-0.02
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.0,-0.0,-0.001,0.0,0.007,0.005
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.002,-0.0,0.0,-0.006,0.033,0.04
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.0,-0.002,0.032,0.026,-0.018
0.016,-0.013,0.039,0.999,0.016,0.041,-0.0,0.003,0.003,0.004,0.103,-0.049,-0.05
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,-0.0,-0.0,-0.026,0.023,-0.003
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,-0.001,-0.001,0.003,0.005,0.002
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,0.0,-0.001,0.001,-0.018,-0.001,-0.001
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,0.0,0.0,-0.0,-0.011,0.0,0.0
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,-0.0,-0.002,0.016,0.015,0.002
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.0,-0.0,-0.016,0.023,-0.014
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.001,0.003,0.0,0.04,-0.029,-0.009
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.001,0.001,-0.002,0.007,-0.018,0.035
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.001,-0.002,-0.058,-0.043,-0.024
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.0,-0.001,-0.015,-0.051,-0.001
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.002,0.001,0.001,0.032,0.064,0.061
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.002,0.001,-0.095,-0.04,-0.027
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.0,-0.0,0.001,-0.004,0.018,-0.002
0.016,-0.013,0.039,0.999,0.016,0.042,0.001,-0.002,0.003,0.004,0.12,-0.001,0.053
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.001,-0.003,0.003,-0.073,0.005,-0.005
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,0.001,0.001,-0.0,0.045,-0.004,0.007
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.0,0.002,-0.0,0.063,0.024,0.035
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.001,-0.002,0.001,-0.069,-0.004,-0.014
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.002,0.002,-0.003,0.048,-0.096,0.001
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.002,0.001,-0.003,0.034,-0.071,0.004
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,0.002,0.003,0.046,0.001,0.006
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,-0.0,-0.0,-0.002,0.035,-0.008,-0.001
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.0,0.0,-0.002,0.025,0.014,0.009
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.001,0.001,-0.001,0.085,-0.011,0.002
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.0,-0.0,0.006,0.007,-0.0
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,0.0,-0.0,-0.001,-0.003,0.009,-0.003
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.001,0.001,-0.003,0.082,0.024,0.049
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,0.001,0.003,-0.0,0.054,-0.001,0.01
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,0.001,-0.0,-0.002,-0.021,0.018,-0.012
0.016,-0.013,0.039,0.999,0.015,0.042,0.001,-0.002,-0.0,-0.002,-0.017,0.03,0.023
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.003,-0.001,-0.002,-0.036,-0.123,-0.035
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.003,-0.0,-0.001,-0.009,-0.071,-0.024
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.001,-0.0,-0.009,0.02,-0.025
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.001,-0.001,0.001,-0.034,0.024,-0.021
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.003,0.002,0.006,0.08,-0.062,-0.035
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.001,-0.001,0.001,-0.037,0.01,0.004
