Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
1,-0.074,-0.196,0.229,0.019,0.07,0.003,0.056,0.999,0.018,0.025,0.026,-0.001,0.001,-0.006,-0.057,0.126,0.012,0.0,0.0,0.034482758620689655,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206897,0.0,0.0,0.0
2,-0.069,-0.182,0.185,0.014,0.07,0.003,0.057,0.999,0.019,0.027,0.026,0.001,0.002,0.0,-0.047,0.186,-0.025,0.0,0.0,0.06896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206897,0.0,0.0,0.0
3,-0.077,-0.128,0.213,-0.013,0.07,0.003,0.057,0.999,0.018,0.019,0.023,-0.01,0.005,0.021,-0.069,-0.467,-0.136,0.0,0.0,0.10344827586206896,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206897,0.0,0.0,0.0
4,0.018,0.053,0.244,-0.002,0.069,0.004,0.06,1.0,0.008,-0.003,0.022,-0.036,0.016,0.094,-0.612,-1.263,-0.054,0.0,0.0,0.13793103448275862,1.0,0.0,0.0,0.0,0.0,0.0,1.03448275862069,0.0,0.0,0.0
5,0.077,0.213,0.334,0.028,0.067,0.004,0.064,0.999,-0.001,-0.026,0.022,-0.045,0.016,0.111,-0.625,-1.319,0.091,0.0,0.0,0.1724137931034483,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206897,0.0,0.0,0.0
6,0.154,0.314,0.314,0.045,0.065,0.005,0.068,0.999,-0.01,-0.038,0.026,-0.056,0.025,0.156,-0.68,-1.213,0.172,0.0,0.0,0.20689655172413793,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206893,0.0,0.0,0.0
7,-0.056,-0.062,0.304,-0.057,0.065,0.005,0.079,1.0,0.004,-0.016,0.019,-0.026,0.004,0.304,0.581,1.107,-0.36,0.0,0.0,0.24137931034482757,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206897,0.0,0.0,0.0
8,-0.202,-0.393,0.293,-0.054,0.064,0.005,0.099,1.0,0.019,0.017,0.015,-0.014,0.011,0.617,0.843,2.256,-0.377,0.0,0.0,0.27586206896551724,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
9,-0.109,-0.299,0.165,0.044,0.065,0.006,0.129,0.999,0.029,0.042,0.014,-0.004,0.018,0.954,0.364,1.396,0.127,0.0,0.0,0.3103448275862069,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
10,0.109,0.15,0.087,0.11,0.065,0.007,0.168,1.0,0.007,0.003,0.021,0.002,0.028,1.172,-1.243,-1.939,0.409,0.0,0.0,0.3448275862068966,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206893,0.0,0.0,0.0
11,0.107,0.251,0.222,0.011,0.066,0.007,0.213,0.999,-0.006,-0.033,0.022,0.019,0.016,1.302,-0.562,-1.823,-0.029,0.0,0.0,0.3793103448275862,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206893,0.0,0.0,0.0
12,0.127,0.357,0.171,-0.024,0.067,0.008,0.251,0.998,-0.014,-0.057,0.019,0.026,0.028,1.341,-0.522,-1.524,-0.181,0.0,0.0,0.41379310344827586,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
13,-0.092,-0.121,0.138,-0.043,0.069,0.008,0.301,1.0,0.005,-0.021,0.013,0.061,0.012,1.364,0.793,1.624,-0.237,0.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206893,0.0,0.0,0.0
14,-0.122,-0.276,0.184,0.002,0.071,0.009,0.347,1.0,0.014,0.013,0.013,0.061,0.017,1.353,0.761,2.018,-0.085,0.0,0.0,0.48275862068965514,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
15,-0.118,-0.271,0.111,0.061,0.073,0.009,0.391,0.999,0.025,0.04,0.016,0.062,0.017,1.348,0.577,1.394,0.237,0.0,0.0,0.5172413793103449,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
16,0.101,0.113,0.046,0.044,0.074,0.011,0.435,1.0,0.007,0.011,0.018,0.032,0.045,1.433,-0.911,-1.29,0.108,0.0,0.0,0.5517241379310345,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0
17,0.122,0.228,0.183,-0.032,0.075,0.012,0.478,1.0,-0.004,-0.022,0.014,0.037,0.038,1.255,-0.711,-1.752,-0.218,0.0,0.0,0.5862068965517241,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
18,0.151,0.289,0.131,-0.005,0.077,0.013,0.516,0.999,-0.014,-0.043,0.011,0.051,0.037,1.283,-0.68,-1.168,-0.044,0.0,0.0,0.6206896551724138,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
19,-0.188,-0.264,0.012,0.028,0.079,0.014,0.553,1.0,0.008,-0.011,0.011,0.119,0.035,1.689,1.74,2.537,0.054,0.0,0.0,0.6551724137931034,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
20,-0.153,-0.245,0.199,0.007,0.082,0.015,0.587,1.0,0.019,0.017,0.01,0.095,0.024,1.132,0.82,2.039,-0.108,0.0,0.0,0.6896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
21,-0.207,-0.317,0.165,0.02,0.085,0.015,0.614,0.999,0.034,0.041,0.01,0.095,0.018,0.972,0.953,1.702,0.033,0.0,0.0,0.7241379310344828,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0
22,0.4,0.4,0.0,0.2,0.087,0.017,0.65,1.0,0.004,-0.001,0.016,0.212,0.204,4.06,-7.024,-7.175,1.717,0.0,0.0,0.7586206896551724,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
23,0.3,0.4,0.07,0.064,0.089,0.018,0.685,1.0,-0.007,-0.021,0.013,0.134,0.093,2.083,-2.362,-3.225,0.093,0.0,0.0,0.7931034482758621,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
24,0.21,0.34,0.12,-0.035,0.092,0.02,0.719,0.999,-0.021,-0.046,0.01,0.086,0.056,1.243,-1.02,-1.461,-0.165,0.0,0.0,0.8275862068965517,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0
25,-0.363,-0.224,0.045,-0.099,0.096,0.02,0.757,1.0,0.028,0.002,0.002,0.13,0.0,1.163,2.438,2.384,-0.479,0.0,0.0,0.8620689655172413,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
26,-0.309,-0.364,0.085,0.042,0.1,0.02,0.796,0.998,0.052,0.041,-0.001,0.178,0.011,1.719,1.806,3.588,-0.24,0.0,0.0,0.896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
27,-0.162,-0.312,0.078,0.147,0.105,0.021,0.831,0.996,0.058,0.064,0.006,0.157,0.012,1.274,0.479,1.604,0.57,0.0,0.0,0.9310344827586207,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206884,0.0,0.0,0.0
28,0.284,0.286,0.025,0.08,0.108,0.022,0.869,1.0,0.01,0.023,0.007,0.113,0.042,1.141,-2.398,-1.986,0.053,0.0,0.0,0.9655172413793103,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206902,0.0,0.0,0.0
29,0.205,0.308,0.076,-0.126,0.113,0.023,0.905,1.0,-0.017,-0.016,-0.003,0.134,0.018,1.075,-1.462,-2.104,-0.642,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206917,0.0,0.0,0.0
30,0.078,0.282,0.014,-0.108,0.118,0.023,0.936,0.999,-0.022,-0.039,-0.014,0.148,0.001,0.957,-0.324,-1.28,-0.524,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.1685393258426937,0.0,0.0,9.992007221626409e-14
31,-0.202,-0.055,0.0,0.069,0.124,0.022,0.969,1.0,0.015,0.001,-0.006,0.192,-0.023,0.988,1.84,1.973,0.32,0.016853932584269662,0.0,1.0056179775280898,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
32,-0.153,-0.189,0.056,0.115,0.131,0.022,1.002,0.999,0.031,0.037,0.003,0.195,-0.004,0.957,0.98,2.149,0.45,0.033707865168539325,0.0,1.0112359550561798,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
33,-0.016,-0.247,0.047,0.073,0.138,0.022,1.029,0.998,0.028,0.059,0.009,0.202,0.006,0.865,-0.132,1.539,0.24,0.05056179775280899,0.0,1.0168539325842696,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
34,0.216,0.038,0.032,-0.044,0.144,0.023,1.053,0.999,-0.003,0.045,0.003,0.186,0.032,0.705,-1.542,-0.424,-0.345,0.06741573033707865,0.0,1.0224719101123596,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
35,0.132,0.203,0.021,-0.084,0.15,0.024,1.071,1.0,-0.017,0.017,-0.005,0.193,0.018,0.609,-0.759,-1.588,-0.484,0.08426966292134831,0.0,1.0280898876404494,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
36,0.0,0.247,0.01,-0.011,0.156,0.024,1.085,1.0,-0.008,-0.01,-0.008,0.184,0.002,0.41,0.425,-1.375,-0.11,0.10112359550561797,0.0,1.0337078651685394,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
37,-0.179,0.111,0.0,0.056,0.164,0.023,1.095,1.0,0.025,-0.005,-0.005,0.221,-0.015,0.314,1.744,0.125,0.156,0.11797752808988764,0.0,1.0393258426966292,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
38,-0.13,-0.046,0.032,0.06,0.172,0.024,1.1,0.999,0.036,0.023,-0.001,0.244,0.001,0.17,0.671,1.533,0.148,0.1348314606741573,0.0,1.0449438202247192,1.0,0.0,0.0,0.0,0.5056179775280897,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
39,-0.039,-0.156,0.098,-0.008,0.181,0.024,1.099,0.998,0.027,0.051,-0.003,0.256,0.016,-0.036,-0.47,1.534,-0.141,0.15168539325842695,0.0,1.050561797752809,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.1685393258426937,0.0,0.0,0.0
40,0.119,-0.093,0.14,-0.024,0.188,0.025,1.092,0.999,0.006,0.053,-0.005,0.242,0.028,-0.194,-1.27,0.285,-0.205,0.16853932584269662,0.0,1.0561797752808988,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
41,0.137,0.077,0.18,0.004,0.197,0.026,1.076,0.999,-0.009,0.036,-0.007,0.238,0.022,-0.423,-0.686,-0.891,-0.008,0.1853932584269663,0.0,1.0617977528089888,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
42,0.017,0.203,0.217,0.025,0.205,0.026,1.055,1.0,-0.003,0.015,-0.005,0.239,0.002,-0.63,0.229,-1.263,0.095,0.20224719101123595,0.0,1.0674157303370786,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
43,-0.183,0.025,0.229,-0.007,0.213,0.025,1.029,1.0,0.019,0.021,-0.006,0.262,-0.014,-0.751,1.197,0.298,-0.066,0.2191011235955056,0.0,1.0730337078651686,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
44,-0.222,-0.15,0.298,-0.038,0.223,0.025,0.999,0.999,0.032,0.039,-0.01,0.301,-0.004,-0.897,0.727,1.095,-0.207,0.23595505617977527,0.0,1.0786516853932584,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
45,-0.049,-0.308,0.298,-0.007,0.234,0.025,0.968,0.998,0.024,0.061,-0.01,0.321,0.003,-0.931,-0.378,1.127,-0.063,0.25280898876404495,0.0,1.0842696629213484,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
46,0.183,-0.213,0.308,0.038,0.246,0.026,0.937,0.998,-0.002,0.061,-0.006,0.326,0.017,-0.891,-1.292,0.186,0.109,0.2696629213483146,0.0,1.0898876404494382,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
47,0.26,0.135,0.327,0.059,0.258,0.027,0.908,0.999,-0.02,0.03,-0.001,0.35,0.014,-0.854,-1.021,-1.675,0.162,0.28651685393258425,0.0,1.095505617977528,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
48,0.09,0.316,0.329,0.009,0.27,0.027,0.884,1.0,-0.014,-0.002,-0.001,0.402,0.019,-0.743,0.226,-1.824,-0.071,0.3033707865168539,0.0,1.101123595505618,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
49,-0.181,0.343,0.291,-0.06,0.284,0.028,0.867,1.0,0.012,-0.022,-0.007,0.408,0.016,-0.54,1.317,-1.228,-0.37,0.3202247191011236,0.0,1.1067415730337078,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
