step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,ukf_pose_x,ukf_pose_y,ukf_pose_z,ukf_pose_qw,ukf_pose_qx,ukf_pose_qy,ukf_pose_qz,ukf_pose_vx,ukf_pose_vy,ukf_pose_vz,ukf_pose_avx,ukf_pose_avy,ukf_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,fixed_angle_max_deg,est_param_tau_angle,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762931769.1034622,0.0017949728618610445,-0.02490332196320471,0.36005200025809747,-0.01341504303252425,0.007988018867098164,-0.003989328657818918,-0.00735630745881603,-0.0006413108532400485,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,0.003,0.003,0.001,-0.0,0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21627369482292336,-0.0005760336918077634,-0.002543876109684319,0.999669943592463,-0.0004437046634363785,-0.003523272148841971,-0.025447667462081644,-0.0005125042270613387,0.003631933549611504,0.03841268768913164,-0.0017886069370916724,-0.08293473342059442,0.015126127345310835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0023,0.002,0.0023,0.0002
0,1762931769.168093,0.0007269843917944029,-0.024392257538586048,0.3605070992322284,-0.013452852178999783,-0.005339942350333207,0.002555322123093312,0.002275494870655117,-0.0001890457323776662,0.216,-0.002,-0.006,1.0,-0.003,0.002,-0.026,0.0,-0.001,-0.005,0.003,-0.002,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586475137419087,-0.002138818673374578,-0.003939469423217929,0.9996717485710764,0.00017233816677309427,-0.0036749354907732556,-0.02535846052039666,-0.003707286294304244,-0.001112108010626634,0.03380354018337729,0.006409150328797928,-0.08566377546186073,0.016019810042786388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0014,0.0012,0.002,0.0002
0,1762931769.2352917,0.0007795153209815397,-0.024286255630324147,0.3603901929779317,-0.01347900217575526,0.0002626546459356849,0.0005300095413095091,-0.0005845312714832761,-0.00013074998377738973,0.216,-0.002,-0.006,1.0,-0.003,0.002,-0.026,0.0,-0.0,-0.001,-0.001,-0.001,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586408845096916,-0.002000051053786162,-0.003749149313304668,0.9996717814197857,0.00010648256494904686,-0.003699062938642488,-0.02535411649395892,-0.0037433798138923864,-1.55795719284875e-05,0.03526864499126276,0.0033252395920407556,-0.08459023164148081,0.016082991875034754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0016,0.001,0.0025,0.0002
0,1762931769.3021965,0.0009151091176481933,-0.024585134945625337,0.35990233907426183,-0.013511814665754771,0.0006779689833332678,-0.0014943965765059353,-0.0024392695183493383,-0.0001640624499975624,0.216,-0.002,-0.005,1.0,-0.003,0.002,-0.026,0.001,-0.0,0.002,-0.001,0.001,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600689063772502,-0.001993793688853874,-0.0022287305350398787,0.9996713292653855,-3.30545690309739e-05,-0.0035507407290079583,-0.025393396376886583,-0.002526106294180431,0.0001512929851375933,0.03921805845702155,0.002383234138211556,-0.08351779788998358,0.015767603473018723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0012,0.0012,0.0028,0.0002
0,1762931769.3692715,0.0016859511644796666,-0.02454762551702425,0.360194355986867,-0.0135643338990013,0.0038542102341573656,0.000187547143005444,0.0014600845630257375,-0.00026259616623264086,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,0.001,0.004,0.0,0.0,-0.0,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600406235579497,-0.0004642073549732346,-0.0025619281520824896,0.999669146695279,3.0025015028023718e-05,-0.0035983270213389576,-0.025472461191863006,-0.0025859404300823024,0.004066010034369465,0.03586222765929292,0.003147687079450485,-0.08453146310171834,0.015150199625044556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0016,0.0012,0.0029,0.0002
0,1762931769.4364827,9.02776271822117e-05,-0.024230840322472583,0.36023186351965636,-0.013535991325553344,-0.007978367686487273,0.0015839259727583252,0.0001875376639469857,0.00014171286723978953,0.216,-0.002,-0.005,1.0,-0.003,0.002,-0.026,-0.001,-0.005,0.0,-0.001,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573579478031543,-0.0026622267939127716,-0.0026387635468867517,0.9996731564375109,4.8667154290665896e-05,-0.0036322561454361765,-0.025309732211551313,-0.004630861066767767,-0.0049093041736559305,0.03563905895088427,0.005368841564181896,-0.08466016289913937,0.016523576422501532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0023,0.0019,0.0018,0.0001
0,1762931769.5014014,0.001528475785292192,-0.02405740033467919,0.35958463066236357,-0.013581064732334879,0.007190990790549899,0.0008671999389669727,-0.003236164286464085,-0.00022536703390767026,0.216,-0.001,-0.005,1.0,-0.003,0.003,-0.026,-0.002,0.004,0.006,-0.002,0.003,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21561172157427885,-0.00046321631079853347,-0.0017734268325673016,0.9996694838352767,2.0607929878081606e-05,-0.0035029837505757035,-0.025472667192323935,-0.005435674667951012,0.004071713685338216,0.0422452605457961,0.0011225858617102565,-0.08329414002170529,0.01519754076764692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0014,0.001,0.002,0.0002
0,1762931769.5705352,6.430421777240433e-05,-0.023951057605785413,0.3606353162494566,-0.013551063908165436,-0.007320857837598938,0.0005317136444688841,0.005253427935465432,0.00015000412084722006,0.216,-0.002,-0.005,1.0,-0.003,0.002,-0.026,-0.002,-0.005,-0.004,0.002,-0.002,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559878198044616,-0.002665792343181579,-0.0031340221490748143,0.9996731720972015,3.658646027723199e-05,-0.0036317921886087016,-0.025309022341604415,-0.005679653784031191,-0.004949100550995,0.031086198430616212,0.0044864576366876715,-0.08315679649222579,0.016542713488500765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0021,0.0016,0.0028,0.0002
0,1762931769.6507077,0.0008776513378739701,-0.024906157523345983,0.3601311117327939,-0.013553574708489098,0.004066735600507828,-0.004775499587802837,-0.0025210225833134405,-1.2554001618307392e-05,0.216,-0.002,-0.005,1.0,-0.003,0.002,-0.026,0.003,0.001,0.001,0.0,0.001,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216274778776207,-0.001868550230936352,-0.002537695442703195,0.9996726202054202,8.37628399136994e-05,-0.0035097384863419,-0.025347980330068402,-0.0004944755023085176,0.0009633639093277663,0.03703593342935331,0.0013341707566969538,-0.08242719510670711,0.016211393515972505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.006,0.004,0.0098,0.0006
0,1762931769.7070029,0.002136569773871925,-0.02478845044298354,0.35999506089708033,-0.013611211606609613,0.006294592179989773,0.0005885354018122235,-0.0006802541785679052,-0.00028818449060256674,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,0.002,0.006,0.001,-0.001,0.0,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21613917054328188,-0.00019028171722392155,-0.0023390135581944378,0.9996682477034949,-9.936086503527723e-05,-0.0035789555932782243,-0.025510252958828444,-0.0015455762302012403,0.0062396797069674,0.038060547386057894,0.002241358004010064,-0.0852940019223338,0.014861186084895232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0043,0.0025,0.0029,0.0003
0,1762931769.7681296,0.0007745293622881447,-0.024399330535015955,0.3603275638899623,-0.013585538896788546,-0.0068102020579189,0.0019455995398379167,0.0016625149644096636,0.00012836354910534175,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,-0.0,-0.002,-0.001,0.0,0.001,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586988986815803,-0.001265600887377928,-0.0027438139990706195,0.999672108275033,0.00011274877578506923,-0.003653255218625324,-0.025347972794021182,-0.0036300822271436175,-0.001986420038127576,0.03457677995576585,0.006916823992282952,-0.08554296319609325,0.016250546517678977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0011,0.0011,0.0024,0.0003
0,1762931769.8369243,0.0017456547292172215,-0.023902918646413272,0.3596115200246461,-0.013632495433718809,0.004855626834645384,0.0024820594430134332,-0.003580219326581209,-0.0002347826846513172,0.216,-0.001,-0.005,1.0,-0.003,0.003,-0.026,-0.003,0.005,0.006,-0.002,0.004,-0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154799887767166,-0.0003327333161807905,-0.0018140126418088516,0.999667495822897,0.0001067523990850567,-0.003501308886698724,-0.025550723702751948,-0.006413645621383029,0.004990261339738125,0.042018644584809514,0.0034532460745081315,-0.08377737038648252,0.014601817321880603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.001,0.0012,0.0042,0.0004
0,1762931769.9017882,-0.00034850505333083436,-0.024260039669809687,0.36080623503115616,-0.013548698787361275,-0.010470798912740279,-0.0017856051169820725,0.0059735750325506445,0.00041898323178767276,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,-0.0,-0.008,-0.006,0.001,-0.003,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586172600703696,-0.0020662452157718158,-0.003370218456228021,0.9996761185104279,8.214477565480624e-05,-0.003674672605594684,-0.025186009710193483,-0.003757119436895717,-0.007980106345065007,0.029432351927551084,0.005411357637918486,-0.08289814879460881,0.017593945672009004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0011,0.0011,0.0025,0.0002
0,1762931769.970113,8.418277282276967e-05,-0.024144452147601504,0.3599002124786628,-0.0135537545458484,0.0021634391307680176,0.0005779376110409337,-0.004530112762466773,-2.5278792435636313e-05,0.216,-0.001,-0.005,1.0,-0.003,0.003,-0.026,-0.002,-0.004,0.003,-0.003,0.002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21561225064695397,-0.0015271972698687642,-0.0022598816360380296,0.999671703059136,-2.6195525228880962e-05,-0.003468078819324689,-0.025390063879917872,-0.0054104046352109695,-0.00387105259468232,0.03937329724392902,-0.00020492156779559868,-0.08306743076424532,0.01588340317985228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0015,0.002,0.0031,0.0002
0,1762931770.0404518,0.001364850962672064,-0.02343823155153236,0.3600788960392548,-0.013607543100307932,0.00640334094924647,0.0035311029803457294,0.0008934178029601295,-0.00026894277229766537,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,-0.005,0.002,-0.0,-0.002,0.0,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21520471036549096,-0.0007178839979455714,-0.002452138386459431,0.9996682290389852,-0.00022413837186660633,-0.003574219835118868,-0.025510789052250668,-0.008564430840069493,0.0023810684150053648,0.036890903453879485,-0.0005347940299936527,-0.0833281763129356,0.014846683779843457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.004,0.0022,0.0036,0.0002
0,1762931770.1147027,0.0014617662309315085,-0.023357903069061825,0.36024814778369674,-0.013638506824178595,0.0004845763412972227,0.0004016424123526388,0.0008462587222099367,-0.00015481861935332897,0.216,-0.001,-0.005,1.0,-0.003,0.002,-0.026,-0.005,0.002,-0.0,-0.002,0.0,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21520571897294521,-0.0007220400133419197,-0.002658538714105665,0.9996684723179815,-7.521215909772642e-05,-0.003523323475385022,-0.025509143076653727,-0.008533214775105647,0.0022516063694346103,0.03525858832749214,0.003931546742667266,-0.08111049548008699,0.014911791881377793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.5,55.0,0.16,0.0046,0.0021,0.009,0.0005
0,1762931770.182161,0.0006105412973446004,-0.02446345861358141,0.3597920894800107,-0.013594638426834896,-0.004256124667934541,-0.005527777722597951,-0.0022802915184300925,0.00021934198671848672,0.216,-0.001,-0.005,1.0,-0.003,0.003,-0.026,0.0,-0.002,0.004,0.001,0.004,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21588709844951728,-0.0012718320325494756,-0.002059065708871782,0.9996742837201411,0.0001762948690365747,-0.0033100985721882786,-0.02530869738968967,-0.0032161417070242734,-0.002120378149226486,0.040123853905680434,0.005409501009520437,-0.07990790247214583,0.01663088723038703,0.14412231194956132,-0.0006937620968896517,-0.003117651449302608,0.9996883844238916,0.0005725531764106746,-0.01018865307878783,-0.022781518370160153,-0.0014130432406666688,-0.0016059330882935074,-0.014366058845687313,0.0009920548276560648,0.0029061715237631586,0.0060725092717589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.000872884924565,0.1999997798241072,0.12001313029365054,99.99999991396822,100.0,0.4999999999999928,55.0,0.1600077803320829,0.0014,0.0013,0.0032,0.0129
1,1762931770.2401192,0.0003361976137626242,-0.019056252507367966,0.3611352263339656,-0.013575208189282264,-0.0013717184179098812,0.02703603053106722,0.006715684269774636,9.715118776316631e-05,0.216,-0.001,-0.005,1.0,-0.003,0.003,-0.026,-0.0,-0.001,-0.002,0.0,-0.001,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21415655145516713,-0.0011807666648971614,-0.002865909705035912,0.9996226206769853,0.0004618324715804977,-0.01059652477181631,-0.02534015631341198,-0.02781862027857538,-0.0016795702110529306,0.03331282459310171,-0.002869793172022718,-0.010753252679080812,0.016262089580544134,0.17299796463660233,-0.0008669658861695912,-0.004209376769057702,0.9996698328094173,0.0005021657472447182,-0.009490956943013258,-0.023872472361690603,-0.007012111274524854,-0.0015808396655223977,-0.0018960941159818165,0.00011069065332445594,-0.0026589917598411773,0.012119328354668071,0.0,0.0,0.008403361344537815,1.0,0.0,0.0,0.0,28.000863786553854,0.19999977736532584,0.12003844079876805,99.99999958594822,100.0,0.4999999999999805,55.0,0.1600172316699636,0.0013,0.0013,0.0025,0.0051
2,1762931770.32674,0.000763044716650267,-0.018441295571661832,0.36159087556530217,-0.013590221651112466,0.0021342355144382138,0.0030747846785306523,0.002278246156683039,-7.50673091510039e-05,0.216,-0.001,-0.005,1.0,-0.003,0.003,-0.026,-0.001,0.001,0.001,-0.0,0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141403166684732,-0.0009025208996521738,-0.0024747010683529675,0.9996274119475365,0.00031534653915464545,-0.00992581702070064,-0.025424889005941167,-0.027157669038468717,0.0005421139985443454,0.03828909645644525,-0.003790214770915388,-0.0006831928129489352,0.015551480727142722,0.18522714187246211,-0.0009099051373888525,-0.004497983850516974,0.9996175061415191,0.00026121500310794763,-0.010443891717697844,-0.02560660672407213,-0.012685313874710166,-0.0005342940445807372,0.00953970688118928,-0.0009561552655650617,-0.015275689492700325,0.016173570336808333,0.0,0.0,0.01680672268907563,1.0,0.0,0.0,0.0,28.000208850139494,0.1999998288613422,0.12003993009790011,99.99999889512809,100.0,0.5000000000000101,55.0,0.1599975873382484,0.0016,0.0023,0.0073,0.0176
3,1762931770.396063,0.001978072800017393,-0.01981789356792638,0.3614046106619215,-0.013570960382901296,0.006075140416835629,-0.0068829899813227235,-0.0009313245169037081,9.630634105584849e-05,0.216,-0.001,-0.004,1.0,-0.003,0.003,-0.026,0.007,0.006,0.007,-0.005,0.002,0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2150784789284605,-0.0001801695353390817,-0.00037026862933607586,0.9996321569643185,9.834640902141187e-06,-0.00985451791681858,-0.025267433092072758,-0.020553041767121187,0.006401015032623446,0.047651031908061636,-0.001702858052924795,0.012357903519812592,0.016869062207194755,0.19209488505520733,-0.0007818581033029409,-0.0040230713902291056,0.9995814285582806,0.00019714354343676636,-0.010753407184438157,-0.026856899481066464,-0.015085009560059284,0.0012479513708148664,0.023232024944544183,-0.0025932575990346768,-0.011288597710511425,0.01891777865869385,0.0,0.0,0.025210084033613446,1.0,0.0,0.0,0.0,27.99858305425115,0.2000003253082391,0.12002186926704585,99.99999808743384,100.0,0.500000000000017,55.0,0.15997166219952072,0.0015,0.0014,0.0092,0.0196
4,1762931770.4810967,0.005392344718834636,-0.013614658108016178,0.359004346231948,-0.013353064240063304,0.017071359594086215,0.031016177299551004,-0.012001322149867823,0.0010894807141899679,0.215,0.001,-0.001,1.0,-0.006,-0.003,-0.025,-0.008,0.018,0.037,-0.046,-0.116,0.011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116822781599177,0.0035613673576818483,0.0066062515655882555,0.9996119579696275,-0.0014179957238434906,-0.014189120941553729,-0.023931101533983094,-0.04325039121018127,0.02118298859905319,0.07661811064582412,-0.002185734238002089,-0.004056607376740998,0.019554782796372457,0.19603916362121243,7.171258196514993e-06,-0.0018515185657412374,0.9995476797655192,0.0009838875778347784,-0.00912616979892447,-0.028638799999342598,-0.013229199448760966,0.002239270667824635,0.04179200431203912,-0.011822635288364537,-0.04381557178960862,0.020705311834878014,0.0,0.0,0.03361344537815126,1.0,0.0,0.0,0.0,27.998072353478904,0.20000064312811805,0.12037666021544753,99.9999974395585,100.0,0.5000000000000355,55.0,0.16025952592680515,0.0016,0.0011,0.0227,0.0154
5,1762931770.5166342,0.005330740053387907,-0.013511260003142744,0.3602717799322579,-0.013178862681920136,-0.00030802332723364355,0.0005169905243671558,0.006337168501549556,0.0008710077907158429,0.215,0.001,-0.001,1.0,-0.006,-0.003,-0.025,-0.008,0.018,0.037,-0.046,-0.116,0.011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21195337846472606,0.0034118314726473958,0.00639506163761883,0.9996299504583982,-0.0005608017768318016,-0.012925156379309305,-0.023930714710765428,-0.03933811363327817,0.018928843237351677,0.07101707062318643,0.002962767549619956,0.0008607954424157405,0.019303190086932865,0.19870411612534095,0.0006924636230699973,0.0004231387313144482,0.9995196845028417,0.001326284452005121,-0.009220549072009847,-0.029557109731883184,-0.013311847518546117,0.0025912973638633897,0.056352360398191935,-0.014241981422817823,-0.06329259254309193,0.02178704594777393,0.0,0.0,0.04201680672268907,1.0,0.0,0.0,0.0,27.99531030029166,0.20000306188771932,0.12062114251684486,99.99999664259204,100.0,0.5000000000000692,55.0,0.16035527212625744,0.0015,0.0031,0.0051,0.0101
6,1762931770.5883865,0.003702456626180841,-0.014302452459064016,0.3551677324381605,-0.012763396287141706,-0.008141417136035332,-0.003955962279606359,-0.025520237470486866,0.002077331973892152,0.215,0.001,0.009,1.0,-0.007,-0.008,-0.024,-0.005,0.013,0.092,-0.035,-0.131,0.022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21233274690266285,0.0026330541264769354,0.023221868525808403,0.9996657147236707,0.00043592723518227607,-0.012808960451577726,-0.022457199391978284,-0.036605475979261996,0.011927798622593981,0.12285098754056092,0.0038201214180583615,0.004626200611498247,0.02261859265417793,0.20074691837864156,0.001149398935788481,0.005955952124239487,0.9994962343846605,0.0017190811738562323,-0.008986587829855858,-0.030390186738120335,-0.012145066099517722,0.0016643885235320633,0.0740615717485721,-0.005936846481507971,-0.05639130352274403,0.022298705132515216,0.0,0.0,0.05042016806722689,1.0,0.0,0.0,0.0,27.99827556565161,0.19999965545475282,0.12116422917875122,99.99999645612947,100.0,0.5000000000000674,55.0,0.1606161302948522,0.0015,0.0013,0.0103,0.0119
7,1762931770.652999,0.0007167158423249096,-0.014389651914671958,0.34234769415368954,-0.012324037964508401,-0.014928703919279657,-0.0004359972780397063,-0.06410019142235511,0.002196791613166525,0.212,0.0,0.045,1.0,-0.006,-0.009,-0.023,-0.015,0.002,0.204,-0.015,-0.074,0.019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20820047435604055,3.124333283707097e-05,0.07394597309964153,0.9997076184527081,0.0013136149127338063,-0.010823360711268007,-0.021584009586430954,-0.042662258491391956,-0.0013087785456671521,0.22413027408917344,-0.0021249704897971637,0.006121753056769469,0.021187281465983396,0.2015031605377261,0.0010879012153004808,0.01941874196978363,0.9994872280788699,0.0018594454094578712,-0.009568654615510437,-0.030500233094773163,-0.016656445473883612,-0.00036089689509705066,0.11048313244455324,-0.002262656888215909,-0.04351388361785853,0.022478080735323026,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,28.015800616288562,0.19997397656056332,0.1213322378613435,99.99999606358752,100.0,0.5000000000000729,55.0,0.16069909610235203,0.0017,0.0013,0.0101,0.0098
8,1762931770.7445564,-0.001273053269644362,-0.008891088429761782,0.3369418965119467,-0.012102762645311928,-0.009948845559846362,0.027492817424550883,-0.027028988208714105,0.0011063765959823599,0.206,-0.0,0.069,1.0,-0.006,-0.009,-0.023,-0.047,-0.004,0.271,-0.002,-0.039,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979719450194598,-0.0008175590918913744,0.10485104800072441,0.999706424946079,0.0015627362927345594,-0.010112846421794566,-0.021963376954114853,-0.07335995115094646,-0.008071997085580922,0.2527403188600391,-0.011504155507303044,0.013651707912231517,0.017655733236450907,0.20009404054285207,0.0008218176643152442,0.037059587204358486,0.9994856620801652,0.0016668940008517632,-0.010328700763175052,-0.03031419966136086,-0.02816287117450572,-0.002069537142115859,0.141449673986941,-0.0027591480336248424,-0.028995370187657077,0.022164487017058105,0.0,0.0,0.06722689075630252,1.0,0.0,0.0,0.0,28.042353686452955,0.19992345079112883,0.12140700603377559,99.99999500465458,100.0,0.5000000000001005,55.0,0.1607305890844263,0.0027,0.008,0.0118,0.0231
9,1762931770.7803113,0.0010246986103186295,-0.0031658088418779658,0.33488027527415076,-0.012057706666831376,0.011488759399814957,0.028626397939419075,-0.010308106188979455,0.0002252798924027564,0.199,0.001,0.095,1.0,-0.006,-0.009,-0.023,-0.072,0.009,0.301,-0.004,-0.016,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876416630578237,0.0019753718146182635,0.13201209946228987,0.9997041441187733,0.0009824938275849614,-0.009555502279570674,-0.022347236096209307,-0.09796399130782514,0.0059521924503884,0.2495762092509069,-0.018173352211101265,0.03785165222944398,0.014297761671921264,0.19682827650325843,0.0011130042389370675,0.057320627378553826,0.9994881901333132,0.0012099824585949741,-0.010879803447274444,-0.030058669355650568,-0.042815127641757315,-0.0005298943520883853,0.14976800507615948,-0.007864420345267338,-0.015173711081699699,0.02158513128079854,0.0,0.0,0.07563025210084033,1.0,0.0,0.0,0.0,28.075431809884535,0.19984544360124815,0.12152457957262759,99.99999322775778,100.0,0.5000000000001956,55.0,0.1607781327927027,0.0015,0.003,0.0036,0.0088
