Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
82,-0.119,-0.144,0.038,-0.009,0.377,0.023,1.159,1.0,0.022,0.001,0.002,0.511,0.004,0.556,0.902,1.377,-0.129,0.3707865168539326,0.0,1.1235955056179776,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
83,0.034,-0.033,0.057,0.003,0.395,0.024,1.174,1.0,0.014,0.006,0.002,0.498,0.022,0.418,-0.373,0.104,0.031,0.38764044943820225,0.0,1.1292134831460674,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
84,0.124,0.073,0.09,0.011,0.409,0.024,1.18,1.0,0.0,-0.002,0.004,0.465,0.029,0.236,-0.81,-0.489,0.1,0.4044943820224719,0.0,1.1348314606741572,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
85,0.095,0.15,0.123,0.003,0.425,0.025,1.181,1.0,-0.007,-0.016,0.004,0.467,0.017,0.039,-0.299,-0.753,-0.011,0.42134831460674155,0.0,1.1404494382022472,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
86,-0.08,0.012,0.197,-0.009,0.443,0.025,1.174,1.0,0.008,-0.015,0.003,0.538,-0.005,-0.227,0.792,0.238,-0.154,0.4382022471910112,0.0,1.146067415730337,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
87,-0.179,-0.073,0.245,-0.015,0.457,0.025,1.162,1.0,0.024,-0.001,0.0,0.496,-0.006,-0.382,0.941,0.746,-0.184,0.4550561797752809,0.0,1.151685393258427,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
88,-0.039,-0.081,0.3,-0.003,0.473,0.025,1.143,1.0,0.022,0.009,0.001,0.483,0.014,-0.544,-0.232,0.458,-0.03,0.47191011235955055,0.0,1.1573033707865168,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
89,0.154,0.044,0.348,0.014,0.488,0.026,1.122,1.0,0.003,0.004,0.004,0.447,0.028,-0.596,-0.994,-0.212,0.147,0.4887640449438202,0.0,1.1629213483146068,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
90,0.261,0.104,0.353,0.014,0.504,0.027,1.101,1.0,-0.016,-0.006,0.006,0.484,0.032,-0.655,-0.99,-0.482,0.106,0.5056179775280899,0.0,1.1685393258426966,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
91,-0.107,-0.016,0.365,-0.0,0.522,0.028,1.083,1.0,0.004,-0.003,0.005,0.494,0.013,-0.481,1.092,0.322,-0.075,0.5224719101123595,0.0,1.1741573033707864,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
92,-0.334,-0.103,0.321,-0.015,0.538,0.028,1.076,1.0,0.03,0.005,0.001,0.512,0.002,-0.22,1.749,0.574,-0.215,0.5393258426966292,0.0,1.1797752808988764,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584270037,0.0,0.0,0.0
93,-0.249,-0.091,0.239,-0.017,0.553,0.027,1.078,0.999,0.045,0.012,-0.002,0.505,-0.009,0.036,0.779,0.367,-0.184,0.5561797752808989,0.0,1.1853932584269664,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
94,0.206,0.067,0.242,0.014,0.57,0.028,1.09,1.0,0.01,0.001,0.002,0.499,0.015,0.333,-1.739,-0.55,0.172,0.5730337078651685,0.0,1.1910112359550562,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
95,0.309,0.067,0.122,0.021,0.589,0.028,1.112,1.0,-0.027,-0.009,0.005,0.523,0.001,0.589,-1.679,-0.461,0.188,0.5898876404494382,0.0,1.196629213483146,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
96,0.224,0.07,0.084,0.018,0.604,0.028,1.132,0.999,-0.039,-0.014,0.008,0.5,0.002,0.643,-0.702,-0.221,0.139,0.6067415730337078,0.0,1.202247191011236,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
