Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
92,0.002,0.027,-0.538,-0.004,0.117,0.036,0.958,1.0,0.004,-0.018,-0.004,-0.021,0.01,-0.075,0.04,-0.167,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21317801961375316,[-0.06798743]
93,-0.002,-0.002,-0.533,-0.001,0.116,0.037,0.955,1.0,0.005,-0.015,-0.003,-0.016,0.013,-0.07,0.066,0.065,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21280609410262838,[-0.06941736]
94,0.012,-0.004,-0.536,0.001,0.115,0.037,0.954,1.0,0.004,-0.014,-0.003,-0.018,0.006,-0.056,-0.087,0.063,0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20898584727164643,[-0.07073836]
95,0.006,0.001,-0.538,-0.004,0.115,0.037,0.952,1.0,0.004,-0.013,-0.004,-0.012,0.004,-0.038,-0.027,-0.033,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20231327915550718,[-0.07221105]
96,-0.008,0.014,-0.54,-0.004,0.114,0.037,0.951,1.0,0.006,-0.015,-0.004,-0.018,0.007,-0.022,0.092,-0.107,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20215117296060103,[-0.07301167]
97,-0.022,0.009,-0.545,-0.001,0.114,0.038,0.951,1.0,0.009,-0.016,-0.004,-0.02,0.017,-0.001,0.196,-0.016,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1937727570442757,[-0.07362226]
98,-0.007,-0.025,-0.554,0.001,0.113,0.038,0.953,1.0,0.009,-0.012,-0.003,-0.018,0.01,0.027,0.017,0.24,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18138849721586833,[-0.0734616]
99,0.023,-0.011,-0.568,-0.0,0.113,0.039,0.955,1.0,0.006,-0.011,-0.003,-0.006,0.015,0.055,-0.211,0.028,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17027391312037818,[-0.07268046]
100,0.008,-0.006,-0.58,-0.002,0.112,0.039,0.957,1.0,0.005,-0.01,-0.004,-0.014,0.009,0.081,-0.045,-0.031,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15695159653302682,[-0.07132079]
101,-0.011,-0.021,-0.583,0.001,0.112,0.039,0.96,1.0,0.007,-0.012,-0.003,-0.001,0.005,0.077,0.102,0.146,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1720910450489468,[-0.07019477]
102,-0.033,0.003,-0.587,-0.009,0.112,0.04,0.962,1.0,0.01,-0.014,-0.005,-0.01,0.013,0.08,0.296,-0.036,-0.118,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16220524164026845,[-0.06867185]
103,-0.005,0.002,-0.578,-0.001,0.112,0.04,0.964,1.0,0.009,-0.014,-0.005,-0.005,0.007,0.046,-0.01,-0.039,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19324404796034994,[-0.06779757]
104,0.036,0.053,-0.575,0.003,0.111,0.04,0.965,1.0,0.003,-0.021,-0.004,-0.014,0.013,0.028,-0.29,-0.387,0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18800634505061123,[-0.06704556]
105,0.016,0.018,-0.569,-0.001,0.111,0.041,0.965,1.0,0.002,-0.019,-0.004,-0.009,0.012,0.007,-0.045,-0.062,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19478356193289936,[-0.06650713]
106,-0.041,-0.023,-0.565,-0.003,0.111,0.041,0.965,1.0,0.008,-0.015,-0.004,-0.001,0.009,-0.008,0.425,0.251,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19542635478914278,[-0.06610204]
107,-0.032,-0.048,-0.557,-0.002,0.111,0.041,0.964,1.0,0.011,-0.008,-0.004,0.0,0.005,-0.037,0.23,0.347,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21523623772371137,[-0.06648812]
108,0.029,-0.029,-0.556,0.005,0.111,0.041,0.962,1.0,0.005,-0.007,-0.002,-0.012,0.006,-0.04,-0.278,0.153,0.101,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19886554511472193,[-0.06638996]
109,0.038,0.026,-0.548,-0.004,0.111,0.042,0.96,1.0,0.002,-0.013,-0.004,-0.006,0.018,-0.058,-0.258,-0.32,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21446911052260004,[-0.06700827]
110,0.026,0.046,-0.544,0.001,0.11,0.042,0.958,1.0,0.0,-0.017,-0.003,-0.005,0.005,-0.061,-0.117,-0.429,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20831085420149323,[-0.06781258]
111,-0.047,0.002,-0.536,-0.01,0.11,0.042,0.956,1.0,0.008,-0.018,-0.005,-0.003,0.01,-0.065,0.491,0.076,-0.123,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21486863359204061,[-0.06914485]
112,-0.016,-0.049,-0.536,0.001,0.11,0.043,0.954,1.0,0.01,-0.01,-0.003,-0.001,0.008,-0.052,0.099,0.409,0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20692273170149514,[-0.07063775]
113,0.005,-0.064,-0.542,0.002,0.111,0.043,0.953,1.0,0.01,-0.005,-0.003,0.001,0.007,-0.038,-0.141,0.434,0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20641051124931795,[-0.07166305]
114,0.016,0.042,-0.543,0.002,0.111,0.043,0.953,1.0,0.006,-0.014,-0.003,-0.003,0.013,-0.023,-0.13,-0.473,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1979530667168531,[-0.07273102]
115,-0.005,0.04,-0.547,-0.003,0.11,0.043,0.953,1.0,0.007,-0.019,-0.004,-0.003,0.006,-0.004,0.046,-0.325,-0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1920954499478265,[-0.07269671]
116,-0.008,0.022,-0.553,-0.002,0.111,0.044,0.953,1.0,0.008,-0.021,-0.004,0.006,0.006,0.019,0.056,-0.115,-0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1838169086796711,[-0.07257155]
117,-0.009,-0.056,-0.559,0.001,0.111,0.043,0.954,1.0,0.008,-0.011,-0.003,0.002,0.001,0.037,0.052,0.497,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18147148359267778,[-0.07217385]
118,-0.009,-0.0,-0.563,-0.004,0.111,0.044,0.955,1.0,0.009,-0.012,-0.004,-0.005,0.007,0.033,0.05,-0.065,-0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19704429325982656,[-0.07222218]
119,0.005,0.005,-0.571,-0.003,0.11,0.044,0.957,1.0,0.007,-0.013,-0.004,-0.007,0.002,0.052,-0.071,-0.092,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1691224777650207,[-0.07084452]
120,0.004,-0.02,-0.572,0.004,0.11,0.044,0.959,1.0,0.006,-0.012,-0.003,-0.003,-0.004,0.048,-0.049,0.153,0.079,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18303164591789883,[-0.07037148]
121,0.01,-0.002,-0.571,0.001,0.11,0.043,0.96,1.0,0.006,-0.012,-0.003,-0.008,-0.004,0.036,-0.128,-0.033,0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19013559286276238,[-0.06964452]
122,-0.006,0.022,-0.57,-0.005,0.11,0.044,0.961,1.0,0.007,-0.016,-0.004,-0.006,-0.0,0.029,0.045,-0.202,-0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18592086072685646,[-0.06897561]
123,-0.006,0.018,-0.566,0.003,0.11,0.043,0.962,1.0,0.009,-0.018,-0.004,-0.009,-0.005,0.013,-0.029,-0.087,0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1958170118868535,[-0.06840644]
124,-0.007,-0.011,-0.562,-0.003,0.11,0.043,0.962,1.0,0.011,-0.015,-0.004,-0.003,-0.004,0.001,-0.068,0.136,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19681868465843944,[-0.06810458]
125,0.0,-0.012,-0.56,0.002,0.109,0.043,0.961,1.0,0.01,-0.014,-0.003,-0.004,-0.007,-0.009,-0.136,0.129,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19936559307985102,[-0.06789411]
126,-0.002,0.001,-0.558,0.002,0.109,0.043,0.961,1.0,0.008,-0.013,-0.003,-0.008,-0.007,-0.017,-0.054,-0.028,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1996854940392489,[-0.06794587]
127,-0.005,0.006,-0.556,-0.003,0.109,0.042,0.96,1.0,0.008,-0.014,-0.004,-0.005,-0.01,-0.019,-0.043,-0.071,-0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19648870628434698,[-0.06807712]
128,-0.012,-0.005,-0.555,-0.001,0.109,0.042,0.96,1.0,0.008,-0.013,-0.004,-0.004,-0.016,-0.018,0.015,0.024,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19532349031842886,[-0.06842088]
129,-0.009,-0.001,-0.555,-0.001,0.109,0.042,0.959,1.0,0.009,-0.014,-0.005,-0.004,-0.011,-0.017,-0.023,-0.002,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1960578334362273,[-0.06885665]
130,-0.014,0.001,-0.556,0.0,0.109,0.041,0.959,1.0,0.009,-0.014,-0.004,-0.001,-0.011,-0.012,0.032,-0.025,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19283451909673027,[-0.06873088]
131,0.001,0.011,-0.556,-0.003,0.109,0.041,0.959,1.0,0.007,-0.015,-0.005,-0.002,-0.014,-0.009,-0.097,-0.11,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19303373182081238,[-0.06944523]
132,0.004,-0.003,-0.559,-0.004,0.109,0.04,0.959,1.0,0.005,-0.014,-0.005,0.001,-0.012,0.004,-0.068,0.009,-0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18382065435587314,[-0.06946881]
133,0.007,-0.005,-0.562,-0.003,0.109,0.04,0.959,1.0,0.004,-0.014,-0.005,0.001,-0.011,0.01,-0.072,0.03,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18665305585074304,[-0.06936476]
134,-0.04,-0.012,-0.566,-0.005,0.109,0.04,0.96,1.0,0.009,-0.012,-0.005,0.002,-0.005,0.02,0.341,0.053,-0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17936482387882616,[-0.0691689]
135,-0.011,-0.01,-0.569,0.0,0.109,0.039,0.961,1.0,0.006,-0.011,-0.004,-0.001,-0.011,0.022,0.064,0.009,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18240753523716938,[-0.06876829]
136,0.015,-0.005,-0.568,0.002,0.109,0.039,0.961,1.0,0.004,-0.012,-0.003,0.002,-0.009,0.019,-0.158,-0.033,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1846991321243823,[-0.06840622]
137,0.048,-0.004,-0.568,0.004,0.109,0.039,0.962,1.0,-0.003,-0.013,-0.002,0.002,-0.009,0.013,-0.347,-0.009,0.079,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1879176319790435,[-0.06806421]
138,-0.007,0.01,-0.566,-0.004,0.109,0.038,0.962,1.0,0.002,-0.015,-0.003,0.005,-0.005,0.003,0.147,-0.126,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19227669864120925,[-0.06784287]
139,-0.036,0.006,-0.561,-0.007,0.109,0.038,0.962,1.0,0.007,-0.016,-0.005,0.005,-0.01,-0.008,0.314,-0.058,-0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19598941970175748,[-0.06782795]
140,-0.038,0.006,-0.557,-0.004,0.109,0.038,0.961,1.0,0.012,-0.016,-0.005,0.006,-0.007,-0.018,0.218,-0.06,-0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2007967282467858,[-0.06799147]
141,0.026,-0.009,-0.549,0.004,0.109,0.038,0.96,1.0,0.007,-0.014,-0.004,-0.001,0.003,-0.034,-0.329,0.081,0.083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21108777278941762,[-0.06844049]
142,0.018,-0.006,-0.551,-0.003,0.11,0.038,0.959,1.0,0.003,-0.014,-0.004,0.005,-0.0,-0.031,-0.139,0.021,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20162924545167582,[-0.06870323]
143,0.008,0.002,-0.547,-0.004,0.11,0.038,0.957,1.0,0.001,-0.014,-0.005,0.004,0.002,-0.037,0.027,-0.057,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20841503806888426,[-0.06916275]
144,-0.016,0.007,-0.547,-0.001,0.11,0.038,0.956,1.0,0.005,-0.015,-0.004,0.006,0.004,-0.032,0.193,-0.098,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20184749001306482,[-0.06970131]
145,-0.005,0.011,-0.55,-0.004,0.11,0.038,0.956,1.0,0.005,-0.017,-0.005,0.008,0.002,-0.018,0.068,-0.096,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19344584978106566,[-0.06990424]
146,0.021,-0.007,-0.55,0.002,0.11,0.038,0.956,1.0,0.004,-0.016,-0.004,0.004,0.004,-0.013,-0.187,0.088,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19856319387647642,[-0.0704778]
147,0.008,-0.017,-0.555,-0.005,0.111,0.038,0.956,1.0,0.004,-0.013,-0.005,0.013,0.002,-0.0,-0.044,0.088,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19057100232877905,[-0.07072168]
148,-0.015,-0.012,-0.558,-0.004,0.111,0.038,0.956,1.0,0.005,-0.012,-0.005,0.006,0.003,0.01,0.185,0.03,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18827354295438425,[-0.07082847]
149,-0.023,-0.007,-0.562,-0.002,0.111,0.039,0.957,1.0,0.009,-0.013,-0.005,0.012,0.004,0.021,0.18,-0.025,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18284124833149676,[-0.07067681]
150,-0.027,0.016,-0.562,-0.012,0.112,0.039,0.957,1.0,0.01,-0.015,-0.006,0.012,0.009,0.022,0.215,-0.225,-0.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18805205160536986,[-0.0705506]
151,0.01,0.002,-0.559,-0.001,0.112,0.039,0.958,1.0,0.006,-0.015,-0.005,0.012,0.01,0.016,-0.092,-0.07,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1949967821882183,[-0.07052094]
152,0.026,0.002,-0.563,0.003,0.112,0.04,0.959,1.0,0.003,-0.016,-0.004,0.01,0.011,0.018,-0.185,-0.037,0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1904355928785682,[-0.0702114]
153,-0.001,0.009,-0.563,-0.004,0.113,0.04,0.959,1.0,0.004,-0.016,-0.004,0.012,0.011,0.016,0.092,-0.122,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19066317404374428,[-0.06960121]
154,-0.009,0.001,-0.561,-0.003,0.113,0.04,0.96,1.0,0.006,-0.015,-0.004,0.01,0.008,0.008,0.12,-0.06,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1957248616209873,[-0.06942482]
155,-0.028,-0.03,-0.566,-0.007,0.113,0.04,0.96,1.0,0.01,-0.011,-0.005,0.013,0.009,0.019,0.226,0.166,-0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17942060806288118,[-0.06855861]
156,0.028,-0.027,-0.566,0.003,0.114,0.041,0.961,1.0,0.005,-0.01,-0.004,0.007,0.008,0.01,-0.259,0.132,0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19311446118641193,[-0.06829771]
157,0.019,0.032,-0.565,-0.0,0.114,0.041,0.961,1.0,0.005,-0.016,-0.003,0.019,0.02,0.003,-0.124,-0.409,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19152125301345801,[-0.06824021]
158,0.023,0.009,-0.566,0.001,0.115,0.042,0.961,1.0,0.002,-0.017,-0.003,0.015,0.009,0.01,-0.12,-0.12,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.178851112234885,[-0.06765131]
159,-0.007,0.013,-0.554,-0.006,0.115,0.042,0.961,1.0,0.006,-0.019,-0.004,0.017,0.021,-0.023,0.142,-0.109,-0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21802244123655504,[-0.06847142]
160,-0.017,-0.022,-0.556,-0.005,0.116,0.042,0.96,1.0,0.008,-0.014,-0.004,0.016,0.002,-0.011,0.134,0.135,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18634407242093337,[-0.06841378]
161,-0.02,-0.049,-0.552,-0.002,0.116,0.043,0.959,1.0,0.011,-0.009,-0.004,0.016,0.009,-0.027,0.115,0.311,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21233981226591445,[-0.06929505]
162,0.016,-0.021,-0.552,0.002,0.117,0.043,0.958,1.0,0.008,-0.009,-0.003,0.013,0.009,-0.026,-0.196,0.01,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20070416726695514,[-0.06967304]
163,0.003,0.03,-0.552,-0.005,0.117,0.044,0.958,1.0,0.008,-0.016,-0.004,0.013,0.014,-0.021,-0.04,-0.372,-0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19588084384615514,[-0.06969945]
164,0.012,0.04,-0.553,0.001,0.118,0.044,0.957,1.0,0.006,-0.022,-0.003,0.014,0.009,-0.009,-0.104,-0.335,0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18883377568930987,[-0.06965159]
165,-0.018,-0.023,-0.546,-0.001,0.118,0.044,0.957,1.0,0.009,-0.017,-0.003,0.011,0.013,-0.021,0.16,0.246,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2116845848656456,[-0.07027961]
166,-0.007,-0.068,-0.552,0.002,0.119,0.044,0.956,1.0,0.009,-0.009,-0.002,0.013,0.006,-0.011,0.022,0.512,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19795616136623664,[-0.07034627]
167,-0.012,-0.027,-0.559,-0.001,0.119,0.045,0.956,1.0,0.01,-0.009,-0.003,0.011,0.005,0.0,0.053,0.075,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19050860185668878,[-0.07067753]
168,0.013,0.037,-0.557,0.001,0.119,0.045,0.956,1.0,0.006,-0.016,-0.002,0.001,0.002,0.006,-0.127,-0.413,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1872643004093316,[-0.07050275]
169,-0.007,0.049,-0.558,-0.003,0.119,0.045,0.957,1.0,0.008,-0.024,-0.003,0.003,0.006,0.01,0.046,-0.347,-0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19084327723564348,[-0.0704825]
170,-0.004,0.011,-0.556,-0.002,0.119,0.045,0.957,1.0,0.007,-0.023,-0.003,0.001,0.004,0.012,0.036,0.047,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19207241083962692,[-0.07087749]
171,-0.005,-0.039,-0.554,-0.002,0.119,0.045,0.957,1.0,0.008,-0.015,-0.003,0.004,0.005,0.005,0.03,0.387,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20368169730979035,[-0.07044906]
172,0.014,-0.04,-0.555,-0.001,0.119,0.045,0.957,1.0,0.006,-0.01,-0.003,-0.003,0.0,-0.002,-0.149,0.288,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20556000279145895,[-0.07102314]
173,0.0,0.001,-0.557,-0.001,0.119,0.046,0.957,1.0,0.007,-0.012,-0.003,-0.008,0.008,-0.001,0.01,-0.089,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19682411850652748,[-0.0705596]
174,-0.016,0.047,-0.557,-0.001,0.119,0.046,0.957,1.0,0.009,-0.019,-0.003,-0.015,-0.002,0.003,0.094,-0.399,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19127876706025654,[-0.07027802]
175,-0.026,0.063,-0.559,-0.01,0.118,0.046,0.958,1.0,0.013,-0.025,-0.005,-0.002,0.003,0.011,0.12,-0.455,-0.139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18728459326329264,[-0.0700212]
176,0.011,-0.015,-0.552,0.002,0.118,0.046,0.957,1.0,0.008,-0.02,-0.003,-0.015,0.003,0.001,-0.152,0.328,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20180833366526635,[-0.07040882]
177,0.014,-0.052,-0.557,0.001,0.117,0.046,0.958,1.0,0.006,-0.012,-0.003,-0.01,-0.001,0.005,-0.145,0.503,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19719904099201901,[-0.06997606]
178,0.025,-0.072,-0.562,0.001,0.117,0.046,0.958,1.0,0.002,-0.002,-0.002,-0.01,0.005,0.003,-0.14,0.465,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.196812230442315,[-0.06994189]
179,-0.003,0.003,-0.565,0.0,0.117,0.046,0.958,1.0,0.004,-0.007,-0.002,-0.013,0.001,0.007,0.095,-0.226,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18608084067466174,[-0.06980961]
180,-0.031,0.054,-0.562,-0.004,0.116,0.046,0.958,1.0,0.008,-0.018,-0.002,-0.016,0.0,0.012,0.298,-0.48,-0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18109135412248556,[-0.06962519]
181,-0.023,0.037,-0.556,-0.004,0.116,0.046,0.958,1.0,0.011,-0.022,-0.003,-0.014,0.003,-0.0,0.138,-0.202,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2012421763664149,[-0.06993586]
182,0.013,-0.007,-0.55,-0.001,0.115,0.046,0.958,1.0,0.007,-0.018,-0.003,-0.012,0.001,-0.01,-0.158,0.182,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2060932506738809,[-0.07035473]
183,0.019,-0.04,-0.548,-0.003,0.115,0.046,0.957,1.0,0.004,-0.011,-0.003,-0.009,0.003,-0.02,-0.135,0.349,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21314335690212674,[-0.0706374]
184,0.011,-0.001,-0.548,-0.0,0.114,0.046,0.956,1.0,0.003,-0.011,-0.003,-0.017,0.001,-0.026,-0.035,-0.045,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2118014896496113,[-0.07082387]
