Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
173,0.003,-0.074,-0.468,-0.002,0.117,0.05,0.932,1.0,0.005,-0.009,-0.007,0.014,0.0,0.025,0.025,0.587,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.299139243453415,[-0.11079662]
174,-0.018,-0.03,-0.474,-0.001,0.117,0.05,0.933,1.0,0.007,-0.008,-0.007,0.023,0.004,0.022,0.207,0.045,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30396086962084157,[-0.11025261]
175,-0.015,0.028,-0.466,-0.006,0.118,0.05,0.933,1.0,0.012,-0.012,-0.008,0.012,0.004,0.006,0.052,-0.457,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30890820762563687,[-0.11012475]
176,0.034,0.059,-0.455,0.001,0.117,0.051,0.933,1.0,0.009,-0.021,-0.007,-0.006,0.004,-0.017,-0.414,-0.485,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32539750487908903,[-0.11053342]
177,0.034,0.011,-0.455,0.003,0.118,0.051,0.933,1.0,0.007,-0.02,-0.007,0.0,0.0,-0.016,-0.37,-0.016,0.087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31410938598525695,[-0.11045389]
178,0.003,-0.049,-0.455,-0.0,0.118,0.051,0.932,1.0,0.009,-0.013,-0.007,0.011,-0.005,-0.013,-0.101,0.416,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31259590472932713,[-0.11036769]
179,-0.054,-0.055,-0.458,-0.005,0.119,0.05,0.931,1.0,0.017,-0.007,-0.008,0.021,-0.004,-0.016,0.31,0.295,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3180734268893133,[-0.11089127]
180,-0.024,-0.006,-0.461,-0.003,0.119,0.05,0.931,1.0,0.017,-0.01,-0.008,0.02,-0.005,-0.012,-0.018,-0.169,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3077673796629799,[-0.1107227]
181,-0.004,0.035,-0.457,-0.001,0.12,0.05,0.931,1.0,0.015,-0.018,-0.008,0.019,-0.005,-0.009,-0.189,-0.4,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3054552528473695,[-0.11099945]
182,0.018,0.009,-0.456,0.004,0.12,0.05,0.931,1.0,0.008,-0.02,-0.007,0.01,-0.009,-0.003,-0.254,-0.035,0.099,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30686046423442553,[-0.11116825]
183,-0.042,0.014,-0.454,-0.012,0.121,0.049,0.93,1.0,0.011,-0.022,-0.008,0.018,-0.01,-0.008,0.314,-0.068,-0.146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3192677380481085,[-0.11144209]
184,-0.053,-0.055,-0.459,-0.014,0.122,0.049,0.93,1.0,0.011,-0.014,-0.009,0.028,-0.026,0.009,0.38,0.431,-0.165,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2989397707391935,[-0.11114984]
185,-0.019,-0.018,-0.457,-0.005,0.122,0.048,0.93,1.0,0.01,-0.015,-0.008,0.025,-0.021,-0.009,0.05,0.074,-0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3284144120788553,[-0.11202444]
186,0.048,0.022,-0.453,0.006,0.123,0.048,0.93,1.0,0.004,-0.018,-0.006,0.017,-0.012,-0.007,-0.494,-0.264,0.127,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.311163469040201,[-0.11223962]
187,0.028,0.034,-0.456,-0.001,0.123,0.047,0.93,1.0,0.001,-0.022,-0.006,0.01,-0.009,-0.001,-0.2,-0.266,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31124836644770404,[-0.11230953]
188,0.011,0.004,-0.457,-0.001,0.124,0.047,0.93,1.0,0.001,-0.021,-0.006,0.01,-0.008,0.004,-0.002,0.038,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3090082347994536,[-0.1118199]
189,-0.022,-0.029,-0.458,-0.004,0.124,0.047,0.93,1.0,0.005,-0.016,-0.006,0.013,-0.016,0.008,0.22,0.255,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3089379227514093,[-0.1116654]
190,-0.019,-0.04,-0.462,-0.003,0.125,0.046,0.931,1.0,0.008,-0.011,-0.006,0.018,-0.012,0.009,0.128,0.224,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3103962100568939,[-0.11159969]
191,-0.001,-0.027,-0.466,0.001,0.126,0.046,0.931,1.0,0.007,-0.011,-0.005,0.018,-0.015,0.012,-0.052,0.072,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.304146980301298,[-0.11118363]
192,0.016,0.008,-0.462,-0.0,0.126,0.046,0.931,1.0,0.005,-0.015,-0.005,0.01,-0.004,0.005,-0.155,-0.175,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3100782212611402,[-0.11125267]
193,-0.007,0.022,-0.464,-0.001,0.126,0.046,0.932,1.0,0.006,-0.019,-0.005,0.004,-0.001,0.015,0.082,-0.206,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29735780795068645,[-0.11101076]
194,0.006,0.026,-0.46,-0.003,0.126,0.045,0.932,1.0,0.005,-0.022,-0.005,-0.001,-0.003,0.005,-0.048,-0.151,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31422424588793585,[-0.11123075]
195,-0.003,-0.007,-0.458,-0.005,0.126,0.045,0.932,1.0,0.006,-0.019,-0.006,0.003,-0.0,0.001,0.04,0.124,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31355691893538873,[-0.11106014]
196,-0.007,-0.029,-0.459,-0.006,0.126,0.046,0.932,1.0,0.007,-0.015,-0.007,0.005,0.005,0.002,0.075,0.248,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31089692349596637,[-0.11141736]
197,-0.007,-0.013,-0.46,0.0,0.126,0.046,0.932,1.0,0.007,-0.014,-0.006,0.004,0.005,-0.002,0.082,0.054,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3149739515390968,[-0.11101582]
198,-0.001,-0.01,-0.462,-0.002,0.126,0.046,0.932,1.0,0.007,-0.014,-0.006,0.003,0.0,0.003,-0.008,0.015,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30440773713206504,[-0.110814]
199,0.018,0.018,-0.459,0.001,0.126,0.046,0.932,1.0,0.005,-0.018,-0.005,-0.007,0.003,-0.003,-0.148,-0.151,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3136009767150146,[-0.11088428]
200,-0.006,0.028,-0.461,-0.003,0.126,0.046,0.932,1.0,0.007,-0.02,-0.006,-0.012,0.004,0.003,0.061,-0.183,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30418866457946037,[-0.11074029]
201,-0.003,-0.012,-0.457,0.003,0.125,0.046,0.932,1.0,0.006,-0.017,-0.004,-0.018,-0.001,-0.005,0.032,0.201,0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31635617592756776,[-0.11096192]
202,-0.006,0.003,-0.459,-0.002,0.125,0.046,0.932,1.0,0.008,-0.019,-0.005,-0.011,0.002,-0.002,0.022,0.065,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31045737103780585,[-0.11096374]
203,0.009,0.006,-0.459,-0.003,0.125,0.046,0.932,1.0,0.007,-0.019,-0.006,-0.006,0.006,0.002,-0.091,0.01,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30633307361236356,[-0.11102905]
204,-0.011,0.009,-0.461,-0.007,0.124,0.047,0.932,1.0,0.009,-0.019,-0.007,-0.007,0.007,0.006,0.079,-0.018,-0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3061726719151853,[-0.11091237]
205,-0.003,0.001,-0.46,-0.006,0.124,0.047,0.932,1.0,0.008,-0.018,-0.008,-0.011,0.005,0.007,0.008,0.062,-0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3070752399679755,[-0.11120268]
206,-0.014,-0.001,-0.462,-0.006,0.123,0.047,0.933,1.0,0.009,-0.017,-0.008,-0.019,0.001,0.007,0.086,0.083,-0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3089892739528495,[-0.11104629]
207,0.023,0.001,-0.463,0.003,0.123,0.047,0.933,1.0,0.005,-0.016,-0.006,-0.018,-0.001,0.009,-0.212,0.032,0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.305149330398943,[-0.11079511]
208,0.007,-0.0,-0.466,0.006,0.122,0.047,0.933,1.0,0.006,-0.014,-0.005,-0.013,0.001,0.013,-0.065,-0.02,0.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30225745033832496,[-0.110537]
209,0.021,-0.047,-0.468,-0.001,0.122,0.047,0.934,1.0,0.004,-0.009,-0.006,-0.003,0.002,0.017,-0.158,0.326,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2990885626594298,[-0.11006243]
210,-0.023,-0.042,-0.47,-0.005,0.122,0.047,0.934,1.0,0.009,-0.008,-0.006,-0.006,-0.001,0.01,0.188,0.261,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30698575537018424,[-0.11013944]
211,-0.001,-0.029,-0.469,0.007,0.122,0.047,0.934,1.0,0.009,-0.009,-0.005,-0.011,-0.008,0.009,-0.087,0.157,0.144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29924967219379756,[-0.1097107]
212,-0.018,0.041,-0.464,-0.001,0.121,0.047,0.934,1.0,0.011,-0.016,-0.007,-0.018,-0.004,-0.001,0.064,-0.4,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30856675019257107,[-0.10984149]
213,-0.001,0.023,-0.46,-0.004,0.12,0.046,0.934,1.0,0.009,-0.017,-0.007,-0.024,-0.011,-0.009,-0.099,-0.151,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31234220559423254,[-0.10972157]
214,0.006,0.066,-0.46,-0.003,0.12,0.046,0.933,1.0,0.009,-0.025,-0.008,-0.018,-0.008,-0.01,-0.168,-0.425,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3105422151890313,[-0.10972411]
215,-0.009,0.001,-0.452,-0.007,0.119,0.046,0.932,1.0,0.01,-0.02,-0.009,-0.014,-0.002,-0.022,-0.005,0.14,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3210512093245257,[-0.11016382]
216,-0.018,-0.033,-0.449,-0.006,0.119,0.046,0.931,1.0,0.01,-0.015,-0.009,-0.003,-0.01,-0.03,0.068,0.349,-0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32661439677017534,[-0.11077452]
217,-0.005,-0.057,-0.446,-0.0,0.119,0.046,0.93,1.0,0.01,-0.006,-0.008,-0.0,-0.006,-0.041,-0.065,0.354,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3334564095069305,[-0.11156266]
218,-0.003,-0.042,-0.449,0.002,0.119,0.045,0.929,1.0,0.01,-0.005,-0.007,-0.007,-0.013,-0.04,-0.115,0.194,0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32495977226567624,[-0.11203978]
219,-0.016,0.04,-0.447,-0.006,0.118,0.045,0.928,1.0,0.009,-0.013,-0.008,-0.017,-0.005,-0.031,0.079,-0.459,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31402504038545564,[-0.11230494]
220,-0.0,0.057,-0.446,-0.001,0.117,0.044,0.927,1.0,0.008,-0.018,-0.008,-0.019,-0.017,-0.024,-0.109,-0.495,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3172704434133088,[-0.11275346]
221,-0.006,0.049,-0.446,-0.002,0.116,0.044,0.926,1.0,0.007,-0.023,-0.008,-0.028,-0.011,-0.02,-0.003,-0.243,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32183317156741464,[-0.11343296]
222,-0.013,-0.038,-0.444,-0.009,0.116,0.043,0.926,1.0,0.007,-0.014,-0.009,-0.016,-0.016,-0.012,0.057,0.431,-0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31817537119529166,[-0.11376725]
223,-0.024,-0.062,-0.45,-0.001,0.116,0.043,0.926,1.0,0.009,-0.006,-0.008,-0.008,-0.01,-0.004,0.154,0.445,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3206989348014817,[-0.11440805]
224,0.006,-0.053,-0.461,0.0,0.116,0.043,0.926,1.0,0.005,-0.003,-0.008,0.007,-0.017,0.016,-0.092,0.22,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30107541218140343,[-0.11418425]
225,0.037,0.027,-0.461,0.001,0.116,0.042,0.927,1.0,0.0,-0.011,-0.007,0.0,-0.011,0.021,-0.293,-0.42,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30410405138346086,[-0.11393813]
226,-0.0,0.041,-0.464,-0.005,0.116,0.042,0.928,1.0,0.002,-0.017,-0.008,-0.007,-0.008,0.033,0.075,-0.395,-0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2961516329285029,[-0.11350821]
227,-0.021,0.029,-0.459,-0.005,0.115,0.042,0.928,1.0,0.006,-0.019,-0.008,-0.019,-0.003,0.022,0.22,-0.163,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31600232816364915,[-0.11335737]
228,-0.013,0.015,-0.458,-0.004,0.115,0.042,0.929,1.0,0.008,-0.017,-0.009,-0.014,-0.006,0.016,0.062,-0.083,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31606413266055244,[-0.11304218]
229,0.003,-0.047,-0.462,-0.003,0.114,0.041,0.93,1.0,0.006,-0.008,-0.008,-0.006,-0.012,0.024,-0.081,0.344,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3036991037935382,[-0.11215318]
230,-0.007,-0.019,-0.469,-0.011,0.115,0.041,0.931,1.0,0.006,-0.008,-0.01,0.006,-0.002,0.024,0.068,-0.012,-0.124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3069794330683465,[-0.11161601]
231,0.003,0.013,-0.469,-0.003,0.114,0.041,0.932,1.0,0.004,-0.01,-0.008,-0.0,-0.001,0.024,0.015,-0.285,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2989871214730506,[-0.11116675]
232,-0.006,0.018,-0.468,0.001,0.114,0.041,0.932,1.0,0.005,-0.014,-0.007,-0.001,0.003,0.022,0.1,-0.232,0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3013292862697541,[-0.11069051]
233,-0.008,-0.001,-0.464,0.001,0.114,0.041,0.932,1.0,0.005,-0.014,-0.006,-0.003,0.008,0.01,0.135,-0.012,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31221421545803246,[-0.11040314]
234,0.005,-0.014,-0.462,-0.001,0.114,0.041,0.932,1.0,0.004,-0.013,-0.006,0.0,0.003,0.002,0.003,0.089,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3130580243927281,[-0.11025026]
235,0.029,-0.021,-0.459,0.001,0.114,0.042,0.932,1.0,0.002,-0.011,-0.006,-0.002,0.008,-0.013,-0.187,0.121,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32203105921187125,[-0.11029005]
236,0.038,0.006,-0.459,-0.002,0.115,0.042,0.932,1.0,0.001,-0.013,-0.006,0.009,0.007,-0.014,-0.262,-0.157,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3124080379058612,[-0.11062862]
237,-0.01,-0.004,-0.452,-0.009,0.115,0.042,0.931,1.0,0.005,-0.011,-0.007,0.001,0.008,-0.026,0.162,-0.08,-0.102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3229443802507737,[-0.11119148]
238,-0.043,0.007,-0.45,-0.006,0.115,0.043,0.93,1.0,0.011,-0.014,-0.008,0.001,0.008,-0.024,0.361,-0.122,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3171474291308792,[-0.11181873]
239,-0.046,0.01,-0.45,-0.004,0.115,0.043,0.929,1.0,0.015,-0.016,-0.008,0.001,0.003,-0.021,0.271,-0.095,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3177937547302635,[-0.11187225]
240,0.015,0.001,-0.452,0.001,0.115,0.043,0.929,1.0,0.009,-0.016,-0.007,0.002,0.005,-0.009,-0.222,-0.007,0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3087352099177618,[-0.11165329]
241,0.034,-0.011,-0.453,-0.001,0.115,0.043,0.928,1.0,0.004,-0.014,-0.007,0.003,0.01,-0.007,-0.29,0.071,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3163907723974061,[-0.11203246]
242,0.057,-0.04,-0.455,0.0,0.115,0.044,0.928,1.0,-0.002,-0.01,-0.006,0.008,0.015,-0.008,-0.355,0.268,0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31888078543179316,[-0.11238802]
243,-0.01,-0.022,-0.46,-0.002,0.115,0.044,0.928,1.0,0.004,-0.01,-0.007,0.01,0.008,0.004,0.188,0.067,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30401830908641075,[-0.11253832]
244,-0.034,0.013,-0.46,-0.004,0.116,0.045,0.929,1.0,0.01,-0.014,-0.008,0.003,0.01,0.01,0.314,-0.197,-0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3035326243514655,[-0.11260415]
245,-0.042,0.035,-0.461,0.0,0.116,0.045,0.929,1.0,0.015,-0.019,-0.007,-0.002,0.005,0.017,0.249,-0.291,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3029920439605721,[-0.11232863]
246,0.004,0.01,-0.463,-0.006,0.116,0.045,0.93,1.0,0.012,-0.019,-0.008,0.005,0.004,0.027,-0.184,-0.047,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29808292562472466,[-0.11188125]
247,0.023,-0.009,-0.461,-0.003,0.116,0.045,0.931,1.0,0.007,-0.017,-0.008,0.008,0.002,0.014,-0.266,0.111,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31871457051630336,[-0.11178217]
248,0.047,-0.001,-0.46,-0.006,0.116,0.045,0.931,1.0,0.002,-0.016,-0.009,0.015,0.001,0.007,-0.398,-0.029,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31593509943647585,[-0.11188754]
249,-0.016,-0.011,-0.466,0.001,0.117,0.045,0.931,1.0,0.007,-0.013,-0.008,0.015,-0.001,0.021,0.154,-0.002,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29560755337056566,[-0.11107085]
250,-0.054,-0.027,-0.469,-0.0,0.118,0.045,0.932,1.0,0.014,-0.012,-0.008,0.017,-0.004,0.022,0.382,0.134,0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30137928470463593,[-0.11059977]
251,-0.039,-0.032,-0.466,0.001,0.118,0.045,0.932,1.0,0.016,-0.011,-0.007,0.009,-0.005,0.006,0.156,0.187,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3151681616654558,[-0.11052133]
252,0.02,-0.011,-0.463,0.003,0.118,0.045,0.932,1.0,0.01,-0.014,-0.007,0.007,0.001,0.005,-0.311,0.046,0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3039221836825642,[-0.11037754]
253,0.033,0.035,-0.461,-0.004,0.118,0.045,0.932,1.0,0.005,-0.021,-0.008,0.006,-0.002,-0.002,-0.34,-0.272,-0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31247850230528157,[-0.11026066]
254,0.02,0.008,-0.459,-0.0,0.118,0.045,0.932,1.0,0.003,-0.02,-0.007,0.004,-0.006,-0.006,-0.153,0.001,0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31224624854519734,[-0.11006246]
255,-0.024,-0.004,-0.453,0.0,0.118,0.045,0.931,1.0,0.008,-0.019,-0.007,0.003,-0.009,-0.019,0.181,0.112,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32380257851384037,[-0.11065351]
256,-0.027,-0.009,-0.451,-0.006,0.119,0.044,0.931,1.0,0.01,-0.016,-0.008,0.007,-0.012,-0.024,0.148,0.078,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3223970825625218,[-0.11121709]
257,-0.038,-0.006,-0.447,-0.003,0.119,0.044,0.93,1.0,0.013,-0.015,-0.008,0.008,-0.009,-0.033,0.206,0.014,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3292174764644643,[-0.11200058]
258,0.006,-0.035,-0.446,0.0,0.119,0.044,0.929,1.0,0.009,-0.012,-0.007,0.009,-0.009,-0.027,-0.177,0.244,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31861741204046723,[-0.11261405]
259,0.007,0.004,-0.445,-0.003,0.119,0.043,0.928,1.0,0.006,-0.014,-0.007,0.007,-0.011,-0.032,-0.121,-0.115,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33086938823074497,[-0.11297718]
260,0.006,0.017,-0.447,-0.008,0.119,0.043,0.927,1.0,0.003,-0.016,-0.008,0.004,-0.004,-0.019,-0.001,-0.198,-0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31382774980095945,[-0.11291422]
261,-0.005,0.017,-0.452,-0.005,0.119,0.043,0.927,1.0,0.004,-0.019,-0.008,-0.0,-0.006,-0.002,0.081,-0.112,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3073580853757876,[-0.11326527]
262,-0.009,-0.013,-0.453,-0.001,0.119,0.043,0.927,1.0,0.004,-0.016,-0.007,-0.0,-0.003,0.006,0.139,0.139,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3113087983669718,[-0.11356192]
263,0.009,-0.003,-0.456,-0.001,0.119,0.043,0.928,1.0,0.004,-0.015,-0.007,-0.003,0.002,0.009,-0.041,0.016,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31538342573307554,[-0.11356835]
264,-0.006,-0.019,-0.465,-0.004,0.119,0.043,0.929,1.0,0.004,-0.013,-0.007,0.007,-0.003,0.035,0.11,0.104,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28891223276973155,[-0.11311992]
265,-0.003,-0.01,-0.471,-0.001,0.12,0.042,0.93,1.0,0.004,-0.015,-0.006,0.003,-0.004,0.045,0.073,0.059,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29371336476189674,[-0.11255931]
