px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.001,0.004,0.032,0.003,0.006
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.0,0.002,0.002,0.039,-0.002,0.001
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.0,0.001,-0.0,-0.007,0.002,0.01
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.001,0.001,0.0,-0.057,-0.025,0.001
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.0,-0.0,-0.005,0.0,-0.011,0.004
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.0,-0.001,-0.003,-0.057,-0.028,-0.016
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.002,-0.002,-0.003,0.028,0.053,-0.006
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.0,0.003,0.008,-0.012,0.015
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.001,0.0,0.003,0.003,-0.026,0.005
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.002,0.0,0.004,-0.003,-0.025,-0.015
0.008,-0.021,0.058,1.0,0.008,0.026,-0.017,-0.001,0.001,0.001,0.015,-0.026,0.016
0.008,-0.021,0.058,0.999,0.007,0.026,-0.017,-0.001,0.001,0.001,-0.004,0.023,0.018
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,-0.001,0.001,0.0,0.024,-0.003,0.003
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.0,-0.0,0.0,0.006,-0.001,0.008
0.008,-0.021,0.058,1.0,0.007,0.025,-0.017,0.001,-0.0,-0.001,-0.015,-0.019,0.013
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.004,-0.002,-0.007,0.035,0.065,-0.004
0.008,-0.021,0.058,0.999,0.008,0.026,-0.017,0.003,-0.002,-0.006,0.004,0.048,-0.003
