Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
194,0.005,-0.046,-0.461,-0.004,0.138,0.042,0.539,1.0,0.007,-0.01,-0.007,-0.006,-0.01,0.011,-0.134,0.3,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.008,-0.027,-0.465,-0.002,0.138,0.042,0.539,1.0,0.006,-0.009,-0.007,-0.0,-0.009,0.007,-0.133,0.054,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.013,-0.026,-0.465,-0.008,0.138,0.042,0.539,1.0,0.003,-0.009,-0.008,-0.004,-0.002,0.011,-0.074,0.056,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-0.014,0.013,-0.461,-0.005,0.137,0.042,0.539,1.0,0.005,-0.015,-0.008,-0.022,-0.0,0.003,0.147,-0.104,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-0.005,0.055,-0.459,-0.002,0.136,0.042,0.539,1.0,0.005,-0.022,-0.008,-0.027,-0.002,-0.001,0.049,-0.305,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-0.003,0.051,-0.454,0.004,0.135,0.042,0.538,1.0,0.005,-0.025,-0.006,-0.035,-0.006,-0.017,0.011,-0.147,0.098,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-0.009,-0.039,-0.451,-0.003,0.134,0.042,0.538,1.0,0.006,-0.016,-0.007,-0.021,0.002,-0.009,0.069,0.469,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-0.013,-0.044,-0.457,-0.008,0.134,0.042,0.538,1.0,0.006,-0.011,-0.008,-0.006,-0.002,-0.008,0.103,0.326,-0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.009,-0.069,-0.46,-0.003,0.134,0.042,0.537,1.0,0.006,-0.005,-0.008,-0.004,0.004,-0.006,0.083,0.391,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.002,-0.017,-0.462,-0.002,0.133,0.042,0.537,1.0,0.005,-0.009,-0.008,-0.009,0.004,-0.002,0.003,-0.003,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.018,0.04,-0.456,-0.001,0.132,0.042,0.537,1.0,0.003,-0.014,-0.008,-0.03,0.009,-0.009,-0.089,-0.356,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.018,0.098,-0.461,0.003,0.131,0.042,0.537,1.0,0.001,-0.023,-0.005,-0.039,0.009,0.003,-0.032,-0.667,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.011,0.048,-0.458,-0.005,0.13,0.043,0.537,1.0,0.003,-0.027,-0.006,-0.04,0.015,-0.008,0.232,-0.02,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-0.02,0.006,-0.455,-0.009,0.129,0.043,0.537,1.0,0.006,-0.022,-0.008,-0.019,0.015,-0.005,0.228,0.195,-0.091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-0.015,-0.1,-0.456,-0.006,0.129,0.043,0.537,1.0,0.008,-0.004,-0.008,0.001,0.003,0.008,0.094,0.756,-0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.027,-0.044,-0.468,-0.003,0.13,0.044,0.537,1.0,0.001,-0.002,-0.007,0.01,0.016,0.002,-0.085,0.027,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.018,-0.039,-0.469,0.005,0.13,0.044,0.537,1.0,0.002,-0.0,-0.004,0.002,0.014,0.008,-0.037,-0.067,0.113,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.003,0.029,-0.463,-0.0,0.129,0.045,0.537,1.0,0.003,-0.01,-0.004,-0.011,0.018,0.003,0.102,-0.427,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-0.021,0.023,-0.456,-0.006,0.129,0.046,0.537,1.0,0.007,-0.016,-0.006,-0.024,0.019,-0.008,0.241,-0.135,-0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-0.011,0.006,-0.454,-0.004,0.128,0.046,0.537,1.0,0.008,-0.015,-0.006,-0.019,0.015,-0.008,0.093,-0.003,-0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-0.002,0.033,-0.451,-0.008,0.128,0.047,0.537,1.0,0.008,-0.018,-0.008,-0.009,0.022,-0.019,0.032,-0.223,-0.085,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.027,0.026,-0.453,-0.003,0.128,0.047,0.537,1.0,0.005,-0.019,-0.008,0.006,0.019,-0.012,-0.185,-0.174,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.045,-0.034,-0.453,0.001,0.128,0.048,0.536,1.0,0.002,-0.013,-0.007,0.007,0.015,-0.01,-0.292,0.251,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.01,-0.065,-0.463,-0.001,0.129,0.048,0.537,1.0,0.004,-0.005,-0.006,0.012,0.019,0.004,0.014,0.316,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,-0.066,-0.043,-0.468,-0.005,0.129,0.049,0.537,1.0,0.013,-0.006,-0.007,0.004,0.011,0.011,0.509,0.152,-0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-0.054,0.027,-0.465,-0.002,0.129,0.049,0.537,1.0,0.016,-0.013,-0.007,-0.004,0.005,0.011,0.282,-0.343,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,-0.039,0.08,-0.465,-0.003,0.129,0.049,0.538,1.0,0.017,-0.023,-0.007,-0.012,0.006,0.016,0.097,-0.565,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.024,0.031,-0.456,-0.001,0.128,0.049,0.538,1.0,0.01,-0.022,-0.006,-0.01,0.014,0.001,-0.315,-0.084,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.048,-0.024,-0.453,0.003,0.128,0.05,0.538,1.0,0.003,-0.017,-0.005,0.004,0.012,-0.007,-0.361,0.279,0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.056,-0.098,-0.458,-0.006,0.129,0.051,0.537,1.0,-0.001,-0.004,-0.006,0.022,0.024,-0.012,-0.277,0.602,-0.077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-0.025,-0.012,-0.465,-0.006,0.13,0.051,0.537,1.0,0.005,-0.008,-0.008,0.026,0.017,-0.008,0.347,-0.186,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-0.046,0.017,-0.457,-0.005,0.13,0.051,0.537,1.0,0.011,-0.013,-0.008,0.012,0.01,-0.008,0.365,-0.29,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-0.1,0.092,-0.455,-0.009,0.13,0.052,0.536,0.999,0.021,-0.023,-0.009,-0.012,0.007,-0.014,0.697,-0.684,-0.096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.016,0.029,-0.454,0.0,0.13,0.051,0.536,1.0,0.011,-0.022,-0.008,-0.011,-0.006,-0.002,-0.328,-0.072,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.061,-0.026,-0.454,0.002,0.13,0.051,0.536,1.0,0.004,-0.017,-0.007,0.0,-0.004,0.0,-0.571,0.305,0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.084,-0.064,-0.465,0.002,0.131,0.051,0.537,1.0,-0.005,-0.007,-0.006,0.027,0.007,0.01,-0.505,0.308,0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-0.026,-0.014,-0.465,-0.002,0.131,0.052,0.536,1.0,0.002,-0.01,-0.006,0.018,0.015,0.001,0.443,-0.082,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,-0.082,-0.003,-0.457,-0.007,0.132,0.052,0.536,1.0,0.013,-0.013,-0.007,0.013,0.018,-0.004,0.715,-0.102,-0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-0.067,0.022,-0.463,-0.002,0.132,0.052,0.537,1.0,0.018,-0.018,-0.007,0.006,-0.0,0.009,0.346,-0.182,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.036,0.013,-0.455,-0.004,0.132,0.052,0.537,1.0,0.01,-0.018,-0.007,0.0,0.005,0.003,-0.456,-0.067,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.096,0.018,-0.457,-0.002,0.132,0.053,0.537,1.0,-0.001,-0.018,-0.007,0.005,0.005,-0.001,-0.752,-0.136,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.078,-0.026,-0.464,0.0,0.132,0.053,0.537,1.0,-0.006,-0.014,-0.006,0.015,0.014,0.002,-0.388,0.164,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-0.063,-0.04,-0.459,-0.005,0.133,0.053,0.536,1.0,0.007,-0.013,-0.007,0.014,0.002,0.002,0.644,0.274,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,-0.094,-0.037,-0.466,-0.009,0.133,0.053,0.537,1.0,0.018,-0.01,-0.009,0.017,-0.008,0.012,0.608,0.145,-0.098,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-0.093,-0.004,-0.469,-0.005,0.133,0.053,0.537,1.0,0.024,-0.013,-0.009,0.008,-0.012,0.008,0.41,-0.081,-0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.02,0.025,-0.455,0.001,0.133,0.053,0.537,1.0,0.014,-0.018,-0.008,-0.003,0.001,-0.004,-0.422,-0.186,0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.092,0.032,-0.447,0.003,0.133,0.053,0.536,1.0,0.001,-0.021,-0.007,-0.01,0.008,-0.027,-0.758,-0.143,0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.1,0.032,-0.46,0.003,0.133,0.053,0.536,1.0,-0.011,-0.022,-0.005,-0.004,0.012,-0.022,-0.658,-0.138,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-0.05,-0.033,-0.447,-0.007,0.133,0.054,0.535,1.0,0.003,-0.016,-0.007,-0.003,0.009,-0.027,0.656,0.35,-0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-0.076,-0.038,-0.449,-0.006,0.133,0.054,0.534,1.0,0.014,-0.013,-0.008,0.003,0.009,-0.025,0.585,0.291,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-0.099,-0.064,-0.462,-0.005,0.133,0.054,0.534,1.0,0.024,-0.009,-0.009,0.002,-0.01,-0.008,0.578,0.438,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.011,0.008,-0.458,-0.003,0.133,0.053,0.534,1.0,0.015,-0.013,-0.009,-0.004,-0.01,-0.003,-0.395,-0.163,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.058,0.05,-0.452,0.005,0.132,0.053,0.534,1.0,0.004,-0.019,-0.007,-0.02,-0.012,-0.009,-0.561,-0.348,0.114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.057,0.049,-0.46,0.002,0.132,0.053,0.534,1.0,-0.003,-0.025,-0.006,-0.024,0.0,0.002,-0.307,-0.15,0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-0.048,-0.056,-0.456,-0.008,0.131,0.052,0.534,1.0,0.005,-0.016,-0.007,-0.015,-0.013,0.016,0.484,0.63,-0.081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,-0.041,-0.055,-0.459,-0.01,0.131,0.052,0.534,1.0,0.009,-0.009,-0.008,-0.012,-0.005,0.001,0.323,0.405,-0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,-0.046,-0.046,-0.463,-0.005,0.13,0.052,0.534,1.0,0.014,-0.007,-0.008,-0.005,-0.008,0.006,0.223,0.229,-0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.038,0.035,-0.454,0.002,0.13,0.052,0.534,1.0,0.007,-0.014,-0.008,-0.021,-0.009,-0.006,-0.442,-0.338,0.077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.026,0.078,-0.457,-0.003,0.129,0.052,0.534,1.0,0.005,-0.023,-0.009,-0.026,-0.003,-0.002,-0.238,-0.485,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.014,0.043,-0.463,0.011,0.128,0.051,0.535,1.0,0.001,-0.025,-0.005,-0.045,-0.011,0.014,-0.034,-0.007,0.212,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,-0.07,-0.047,-0.458,-0.014,0.126,0.051,0.535,1.0,0.008,-0.02,-0.008,-0.032,-0.004,0.016,0.653,0.731,-0.168,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,-0.035,-0.071,-0.459,-0.004,0.126,0.051,0.535,1.0,0.009,-0.012,-0.007,-0.024,-0.001,0.007,0.277,0.723,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-0.001,-0.043,-0.463,-0.004,0.125,0.051,0.535,1.0,0.008,-0.008,-0.008,-0.014,-0.005,0.01,-0.057,0.283,-0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.062,0.047,-0.451,0.004,0.124,0.051,0.535,1.0,0.0,-0.016,-0.006,-0.033,0.006,-0.018,-0.433,-0.33,0.104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.059,0.027,-0.46,0.001,0.123,0.052,0.535,1.0,-0.003,-0.017,-0.006,-0.045,0.001,-0.005,-0.326,-0.06,0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,-0.014,0.099,-0.464,-0.002,0.121,0.052,0.535,1.0,0.003,-0.027,-0.006,-0.05,0.008,0.008,0.265,-0.498,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-0.037,0.016,-0.455,-0.006,0.119,0.052,0.534,1.0,0.007,-0.021,-0.007,-0.051,-0.002,-0.007,0.349,0.213,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-0.047,0.005,-0.454,-0.01,0.118,0.052,0.534,1.0,0.012,-0.018,-0.008,-0.035,0.001,-0.007,0.32,0.178,-0.104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-0.018,-0.038,-0.454,-0.004,0.117,0.052,0.534,1.0,0.011,-0.011,-0.008,-0.015,-0.0,-0.002,0.05,0.355,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.042,-0.031,-0.453,0.004,0.117,0.052,0.533,1.0,0.004,-0.008,-0.007,-0.019,-0.0,-0.012,-0.357,0.206,0.114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.022,-0.029,-0.456,-0.002,0.116,0.052,0.533,1.0,0.003,-0.004,-0.007,-0.025,0.011,-0.013,-0.087,0.094,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.012,0.013,-0.457,-0.003,0.115,0.052,0.533,1.0,0.002,-0.008,-0.006,-0.035,0.009,-0.004,0.036,-0.177,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,-0.034,0.06,-0.456,-0.014,0.113,0.053,0.533,1.0,0.008,-0.016,-0.009,-0.039,0.011,-0.001,0.336,-0.41,-0.173,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-0.023,0.019,-0.454,-0.001,0.112,0.053,0.533,1.0,0.01,-0.015,-0.007,-0.029,0.007,-0.004,0.155,-0.051,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.006,0.004,-0.454,0.001,0.112,0.053,0.533,1.0,0.008,-0.014,-0.006,-0.018,0.006,-0.002,-0.082,0.033,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.01,-0.067,-0.456,-0.002,0.112,0.054,0.533,1.0,0.006,-0.005,-0.006,-0.005,0.017,0.003,-0.025,0.452,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.036,-0.039,-0.464,-0.011,0.112,0.054,0.533,1.0,0.002,-0.004,-0.006,0.007,0.008,0.006,-0.206,0.104,-0.144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.006,-0.045,-0.464,-0.001,0.112,0.054,0.533,1.0,0.004,-0.002,-0.006,0.003,0.009,0.007,0.043,0.114,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,-0.019,0.004,-0.46,0.003,0.112,0.055,0.533,1.0,0.008,-0.007,-0.005,-0.007,0.013,0.001,0.202,-0.208,0.081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,-0.032,0.03,-0.46,-0.002,0.112,0.055,0.534,1.0,0.012,-0.012,-0.005,-0.006,0.003,0.011,0.186,-0.326,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.006,0.038,-0.457,-0.004,0.111,0.055,0.534,1.0,0.01,-0.017,-0.005,-0.007,0.0,0.005,-0.157,-0.263,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.022,0.006,-0.455,-0.002,0.111,0.055,0.534,1.0,0.008,-0.016,-0.005,0.006,0.003,0.001,-0.252,-0.005,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.005,-0.057,-0.456,-0.004,0.112,0.055,0.534,1.0,0.007,-0.009,-0.006,0.014,0.007,0.003,-0.03,0.401,-0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-0.022,-0.1,-0.47,-0.004,0.113,0.055,0.534,1.0,0.009,-0.003,-0.007,0.046,-0.006,0.017,0.143,0.765,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-0.01,-0.004,-0.463,0.002,0.114,0.056,0.534,1.0,0.009,-0.006,-0.005,0.02,0.004,-0.001,0.053,-0.254,0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-0.035,0.091,-0.461,-0.01,0.114,0.056,0.535,1.0,0.011,-0.019,-0.007,0.007,0.006,0.015,0.254,-0.807,-0.121,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.003,0.1,-0.459,0.001,0.114,0.056,0.534,0.999,0.008,-0.03,-0.006,-0.016,0.009,-0.011,-0.039,-0.877,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.057,-0.014,-0.445,0.003,0.114,0.056,0.534,1.0,0.002,-0.021,-0.005,-0.006,0.009,-0.025,-0.41,0.388,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.004,-0.054,-0.456,-0.006,0.114,0.056,0.533,1.0,0.003,-0.009,-0.004,0.022,0.006,0.001,0.094,0.339,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.018,-0.071,-0.455,-0.0,0.115,0.056,0.532,1.0,0.002,-0.002,-0.004,0.03,0.0,-0.021,-0.043,0.276,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,-0.017,0.001,-0.459,-0.004,0.117,0.057,0.532,1.0,0.007,-0.009,-0.006,0.036,0.003,-0.007,0.184,-0.281,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,-0.001,0.007,-0.452,-0.002,0.117,0.057,0.532,1.0,0.007,-0.013,-0.006,0.021,0.006,-0.013,0.028,-0.178,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,-0.036,0.005,-0.454,0.001,0.118,0.057,0.532,1.0,0.012,-0.015,-0.006,0.01,-0.004,-0.003,0.209,-0.067,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,-0.022,0.008,-0.451,-0.004,0.118,0.057,0.531,1.0,0.012,-0.016,-0.006,0.009,0.005,-0.008,0.096,-0.063,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.03,0.005,-0.45,0.001,0.118,0.057,0.531,1.0,0.008,-0.016,-0.006,0.008,0.004,-0.01,-0.321,-0.021,0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.051,-0.001,-0.452,0.002,0.119,0.058,0.531,1.0,0.004,-0.016,-0.006,0.014,0.017,-0.01,-0.372,0.018,0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-0.009,-0.011,-0.457,-0.003,0.119,0.058,0.531,1.0,0.006,-0.016,-0.006,0.022,0.009,0.005,0.155,0.083,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,-0.045,-0.022,-0.459,-0.003,0.12,0.058,0.531,1.0,0.012,-0.014,-0.007,0.018,0.011,0.014,0.351,0.147,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,-0.056,-0.025,-0.464,0.0,0.12,0.058,0.532,1.0,0.016,-0.014,-0.007,0.012,-0.007,0.022,0.286,0.201,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.008,0.011,-0.458,0.002,0.121,0.058,0.532,1.0,0.012,-0.017,-0.006,0.003,-0.002,0.012,-0.237,-0.056,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
