Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
47,0.041,0.066,0.2,-0.001,0.003,0.032,1.032,0.999,-0.01,-0.013,0.031,-0.021,-0.012,-0.899,0.368,0.014,-0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.298,-0.177,0.289,-0.013,0.003,0.031,0.997,0.999,0.021,0.01,0.027,-0.003,-0.038,-1.136,1.881,1.216,-0.268,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.4,-0.37,0.222,-0.004,0.004,0.03,0.959,0.997,0.061,0.037,0.022,0.012,-0.042,-1.146,2.23,1.455,-0.289,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.163,-0.183,0.286,0.001,0.004,0.029,0.922,0.998,0.047,0.033,0.023,0.008,-0.022,-1.164,-0.699,-0.123,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.307,0.182,0.368,0.012,0.004,0.029,0.888,1.0,0.001,-0.0,0.027,0.005,-0.012,-1.051,-2.507,-1.757,0.191,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.4,0.4,0.259,0.009,0.004,0.028,0.855,0.998,-0.044,-0.045,0.031,-0.009,-0.007,-1.005,-2.522,-2.189,0.225,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.019,0.125,0.319,-0.012,0.005,0.027,0.827,0.999,-0.021,-0.035,0.031,0.023,-0.042,-0.821,1.329,0.542,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.4,-0.272,0.349,-0.027,0.006,0.026,0.808,0.999,0.023,0.001,0.026,0.03,-0.027,-0.588,2.487,1.921,-0.292,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.4,-0.4,0.175,-0.039,0.007,0.024,0.795,0.997,0.058,0.044,0.023,0.044,-0.045,-0.387,1.826,2.233,-0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.12,-0.06,0.262,0.001,0.008,0.025,0.79,0.999,0.021,0.022,0.026,0.03,-0.004,-0.15,-2.039,-1.02,0.165,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.4,0.282,0.259,0.012,0.01,0.024,0.794,0.999,-0.027,-0.016,0.034,0.046,-0.01,0.085,-2.709,-2.127,0.353,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.4,0.4,0.1,0.017,0.011,0.024,0.798,0.995,-0.07,-0.065,0.043,0.031,0.004,0.115,-2.672,-2.559,0.496,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.039,0.05,0.166,0.012,0.012,0.024,0.807,0.996,-0.053,-0.054,0.048,0.06,-0.0,0.322,1.939,1.07,0.107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.318,-0.36,0.187,-0.006,0.014,0.025,0.824,0.999,0.005,0.0,0.045,0.056,0.026,0.544,3.228,2.805,-0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
