px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
1.148,-0.193,1.338,0.59,-0.283,-0.085,0.752,0.374,2.878,0.302,-1.326,-1.419,0.091
1.149,-0.181,1.34,0.588,-0.283,-0.09,0.752,0.338,2.948,0.318,-1.497,-1.473,0.147
1.149,-0.169,1.341,0.586,-0.284,-0.094,0.753,0.295,2.799,0.311,-1.506,-1.323,0.176
1.15,-0.157,1.343,0.584,-0.285,-0.099,0.753,0.266,3.017,0.36,-1.782,-1.399,0.111
1.15,-0.145,1.345,0.582,-0.284,-0.105,0.754,0.23,2.972,0.359,-1.794,-1.524,0.134
1.15,-0.133,1.346,0.581,-0.282,-0.109,0.756,0.19,2.946,0.364,-1.611,-1.633,0.147
1.15,-0.121,1.348,0.579,-0.282,-0.112,0.757,0.148,2.885,0.356,-1.542,-1.482,0.206
1.15,-0.108,1.349,0.578,-0.283,-0.117,0.756,0.12,2.954,0.365,-1.759,-1.401,0.148
1.15,-0.096,1.351,0.575,-0.284,-0.124,0.757,0.091,3.001,0.381,-2.133,-1.54,0.145
1.15,-0.084,1.353,0.573,-0.282,-0.13,0.758,0.056,2.986,0.388,-2.043,-1.782,0.177
1.15,-0.072,1.354,0.571,-0.283,-0.133,0.759,0.031,2.798,0.353,-1.872,-1.551,0.212
1.149,-0.06,1.355,0.569,-0.282,-0.137,0.76,-0.028,3.165,0.403,-1.964,-1.746,0.225
1.148,-0.047,1.357,0.567,-0.283,-0.144,0.76,-0.051,3.162,0.399,-2.183,-1.749,0.271
1.148,-0.035,1.358,0.564,-0.283,-0.148,0.761,-0.075,3.118,0.392,-2.11,-1.703,0.297
1.147,-0.023,1.36,0.563,-0.281,-0.151,0.762,-0.098,2.981,0.381,-1.816,-1.631,0.245
1.146,-0.01,1.362,0.562,-0.28,-0.153,0.763,-0.124,2.948,0.368,-1.54,-1.476,0.258
1.145,0.002,1.363,0.561,-0.279,-0.155,0.764,-0.171,3.165,0.4,-1.351,-1.539,0.324
1.143,0.014,1.365,0.561,-0.279,-0.155,0.764,-0.196,3.124,0.394,-1.11,-1.217,0.251
1.142,0.027,1.366,0.56,-0.277,-0.155,0.765,-0.212,3.019,0.38,-0.794,-1.178,0.275
1.14,0.039,1.368,0.56,-0.275,-0.156,0.765,-0.245,3.01,0.379,-0.636,-1.147,0.175
1.139,0.051,1.369,0.56,-0.272,-0.156,0.767,-0.281,3.085,0.393,-0.258,-1.183,0.139
1.137,0.064,1.371,0.56,-0.269,-0.157,0.768,-0.31,3.092,0.393,-0.11,-1.264,0.184
1.135,0.076,1.372,0.559,-0.268,-0.158,0.768,-0.318,2.989,0.374,-0.109,-1.162,0.162
1.134,0.088,1.374,0.559,-0.266,-0.159,0.769,-0.336,2.956,0.37,-0.025,-1.148,0.128
1.131,0.101,1.376,0.559,-0.262,-0.158,0.771,-0.388,3.01,0.379,0.242,-1.193,0.159
1.129,0.113,1.377,0.56,-0.26,-0.158,0.771,-0.422,3.069,0.376,0.403,-1.166,0.062
1.127,0.126,1.378,0.558,-0.258,-0.16,0.772,-0.426,2.953,0.361,0.251,-1.172,0.115
1.125,0.138,1.38,0.558,-0.256,-0.161,0.773,-0.471,3.069,0.359,0.222,-1.204,0.075
1.122,0.15,1.381,0.558,-0.252,-0.161,0.774,-0.508,3.072,0.36,0.439,-1.308,0.099
1.12,0.163,1.383,0.558,-0.249,-0.161,0.775,-0.535,3.058,0.357,0.561,-1.315,0.027
1.117,0.175,1.384,0.557,-0.248,-0.164,0.775,-0.532,2.969,0.336,0.272,-1.208,0.032
1.114,0.188,1.385,0.556,-0.245,-0.163,0.777,-0.548,2.949,0.328,0.391,-1.215,0.139
1.111,0.2,1.386,0.557,-0.241,-0.163,0.778,-0.584,2.96,0.325,0.618,-1.298,0.048
1.109,0.212,1.387,0.558,-0.239,-0.162,0.778,-0.62,3.036,0.323,0.769,-1.126,0.05
1.106,0.225,1.389,0.557,-0.237,-0.162,0.779,-0.612,2.915,0.301,0.681,-1.064,0.06
1.103,0.237,1.39,0.557,-0.233,-0.163,0.78,-0.665,3.054,0.311,0.67,-1.328,0.029
1.099,0.249,1.391,0.557,-0.231,-0.163,0.781,-0.703,3.082,0.302,0.699,-1.246,0.045
1.096,0.261,1.392,0.557,-0.228,-0.164,0.781,-0.713,3.022,0.281,0.625,-1.228,-0.034
1.093,0.274,1.393,0.557,-0.225,-0.166,0.782,-0.706,2.902,0.27,0.535,-1.295,-0.021
1.089,0.286,1.394,0.556,-0.222,-0.168,0.783,-0.771,3.038,0.264,0.398,-1.474,-0.084
1.086,0.298,1.394,0.555,-0.221,-0.172,0.783,-0.79,3.048,0.248,0.099,-1.478,-0.058
1.082,0.31,1.395,0.555,-0.22,-0.174,0.783,-0.807,3.024,0.233,-0.098,-1.362,-0.085
1.078,0.323,1.396,0.555,-0.218,-0.179,0.783,-0.788,2.888,0.211,-0.253,-1.424,-0.162
