Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
98,0.005,-0.005,-0.527,-0.006,0.126,0.052,0.67,1.0,0.009,-0.02,-0.007,0.025,0.004,-0.006,-0.107,0.086,-0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.006,-0.076,-0.526,0.007,0.127,0.052,0.669,1.0,0.008,-0.01,-0.005,0.035,0.007,-0.015,-0.078,0.518,0.146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.01,-0.032,-0.534,0.001,0.128,0.053,0.669,1.0,0.008,-0.01,-0.005,0.028,0.008,-0.016,0.093,0.07,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.002,0.029,-0.529,0.001,0.129,0.053,0.668,1.0,0.007,-0.016,-0.004,0.017,0.003,-0.013,0.021,-0.364,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.037,0.069,-0.523,0.0,0.129,0.053,0.667,1.0,0.004,-0.026,-0.004,0.016,0.007,-0.025,-0.288,-0.489,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-0.002,-0.004,-0.523,-0.007,0.13,0.054,0.667,1.0,0.006,-0.023,-0.005,0.025,0.01,-0.017,0.078,0.149,-0.075,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.004,-0.065,-0.526,0.001,0.131,0.054,0.667,1.0,0.008,-0.012,-0.005,0.028,-0.001,-0.009,0.01,0.464,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.039,-0.077,-0.533,-0.001,0.132,0.053,0.666,1.0,0.013,-0.007,-0.005,0.032,-0.004,-0.013,0.22,0.429,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.002,-0.009,-0.535,-0.001,0.132,0.054,0.666,1.0,0.012,-0.009,-0.005,0.017,0.003,-0.005,-0.11,-0.174,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.01,0.027,-0.531,0.002,0.133,0.054,0.666,1.0,0.009,-0.019,-0.004,0.01,0.0,-0.0,-0.167,-0.254,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-0.011,-0.008,-0.529,-0.002,0.133,0.054,0.666,1.0,0.009,-0.02,-0.005,0.021,-0.002,0.0,0.047,0.104,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-0.031,-0.032,-0.53,-0.007,0.134,0.054,0.666,1.0,0.012,-0.016,-0.006,0.023,-0.007,-0.001,0.157,0.239,-0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.021,-0.062,-0.532,-0.006,0.135,0.054,0.666,1.0,0.013,-0.012,-0.007,0.025,-0.008,-0.002,0.019,0.425,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.002,0.003,-0.532,0.002,0.136,0.053,0.665,1.0,0.01,-0.018,-0.006,0.013,-0.006,-0.001,-0.132,-0.051,0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.014,0.036,-0.528,-0.001,0.136,0.054,0.665,1.0,0.006,-0.024,-0.006,0.002,-0.0,-0.004,-0.124,-0.184,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.021,0.07,-0.526,-0.002,0.135,0.054,0.664,0.999,0.003,-0.032,-0.006,-0.004,-0.005,-0.012,-0.133,-0.291,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-0.007,0.03,-0.525,-0.006,0.135,0.054,0.664,1.0,0.005,-0.03,-0.007,-0.003,0.0,-0.012,0.119,0.073,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.035,-0.023,-0.527,-0.006,0.135,0.053,0.664,1.0,0.009,-0.022,-0.007,-0.003,-0.012,0.004,0.256,0.399,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.035,-0.055,-0.526,-0.006,0.135,0.053,0.664,1.0,0.011,-0.011,-0.006,-0.011,-0.003,-0.009,0.239,0.444,-0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.022,-0.028,-0.534,-0.006,0.134,0.053,0.664,1.0,0.011,-0.008,-0.006,-0.014,0.004,0.002,0.128,0.089,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.048,0.094,-0.524,0.002,0.133,0.053,0.664,1.0,0.002,-0.019,-0.004,-0.029,0.011,-0.012,-0.332,-0.817,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.048,0.061,-0.534,0.004,0.132,0.053,0.664,1.0,-0.002,-0.023,-0.003,-0.026,0.007,0.003,-0.228,-0.362,0.075,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.027,0.034,-0.537,-0.005,0.132,0.054,0.664,1.0,-0.002,-0.025,-0.004,-0.016,0.01,0.015,-0.005,-0.059,-0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-0.041,-0.04,-0.532,-0.01,0.132,0.054,0.665,1.0,0.007,-0.013,-0.006,-0.012,0.001,0.019,0.43,0.366,-0.124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-0.042,-0.071,-0.54,-0.004,0.131,0.054,0.666,1.0,0.012,-0.005,-0.006,-0.018,0.0,0.019,0.3,0.485,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-0.025,-0.017,-0.538,-0.004,0.131,0.054,0.666,1.0,0.014,-0.006,-0.006,-0.013,0.007,0.007,0.083,-0.071,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.018,0.014,-0.532,0.004,0.13,0.054,0.666,1.0,0.01,-0.009,-0.004,-0.021,0.011,0.002,-0.236,-0.283,0.087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.039,0.067,-0.525,0.005,0.129,0.055,0.665,1.0,0.003,-0.021,-0.003,-0.024,0.013,-0.018,-0.254,-0.482,0.103,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.007,-0.032,-0.52,-0.003,0.129,0.055,0.665,1.0,0.003,-0.014,-0.003,-0.008,0.004,-0.023,0.047,0.303,-0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.043,-0.04,-0.52,-0.013,0.129,0.055,0.663,1.0,0.009,-0.01,-0.006,-0.007,0.005,-0.035,0.403,0.277,-0.186,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-0.023,-0.051,-0.523,-0.008,0.128,0.055,0.663,1.0,0.011,-0.005,-0.007,-0.007,0.001,-0.031,0.135,0.246,-0.086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.026,0.037,-0.526,0.001,0.128,0.055,0.662,1.0,0.007,-0.012,-0.006,-0.011,0.012,-0.014,-0.228,-0.456,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.026,0.022,-0.527,-0.0,0.128,0.055,0.662,1.0,0.004,-0.015,-0.005,-0.011,0.006,-0.006,-0.167,-0.214,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.016,0.074,-0.525,-0.004,0.127,0.055,0.661,1.0,0.003,-0.022,-0.004,-0.009,0.006,-0.013,-0.038,-0.567,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-0.039,-0.016,-0.525,-0.007,0.127,0.055,0.662,1.0,0.01,-0.014,-0.005,0.001,-0.001,0.001,0.314,0.108,-0.067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-0.027,-0.047,-0.53,-0.004,0.127,0.055,0.662,1.0,0.012,-0.009,-0.005,0.004,0.0,-0.0,0.145,0.286,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-0.002,-0.055,-0.538,-0.005,0.128,0.055,0.662,1.0,0.011,-0.002,-0.005,0.008,-0.002,0.017,-0.095,0.147,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.046,0.007,-0.537,0.003,0.128,0.055,0.662,1.0,0.005,-0.007,-0.004,-0.001,0.0,0.014,-0.422,-0.323,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.018,0.04,-0.535,0.001,0.128,0.055,0.663,1.0,0.005,-0.015,-0.003,0.002,0.001,0.013,-0.125,-0.453,0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-0.011,0.035,-0.53,-0.0,0.128,0.055,0.663,1.0,0.007,-0.02,-0.003,0.005,-0.003,0.004,0.107,-0.269,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.027,-0.05,-0.524,-0.003,0.128,0.055,0.663,1.0,0.012,-0.012,-0.004,0.015,-0.007,-0.007,0.115,0.357,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.006,-0.065,-0.528,-0.0,0.129,0.055,0.663,1.0,0.011,-0.007,-0.004,0.016,-0.006,-0.017,-0.072,0.369,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.009,-0.026,-0.531,-0.003,0.13,0.054,0.662,1.0,0.01,-0.007,-0.004,0.016,-0.008,-0.012,-0.026,-0.048,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.004,0.066,-0.527,-0.002,0.13,0.054,0.662,1.0,0.008,-0.018,-0.003,0.018,-0.012,-0.006,-0.12,-0.697,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.014,0.039,-0.519,-0.0,0.131,0.053,0.661,1.0,0.007,-0.022,-0.003,0.011,-0.015,-0.024,-0.209,-0.282,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.002,0.004,-0.523,-0.002,0.131,0.053,0.662,1.0,0.008,-0.021,-0.004,0.017,-0.017,-0.01,-0.122,0.036,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-0.032,-0.07,-0.522,-0.006,0.132,0.052,0.661,1.0,0.01,-0.01,-0.005,0.027,-0.019,-0.012,0.172,0.458,-0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-0.026,-0.098,-0.542,-0.0,0.133,0.051,0.662,1.0,0.011,0.0,-0.003,0.028,-0.026,0.012,0.054,0.48,0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-0.027,-0.011,-0.542,-0.002,0.134,0.051,0.662,1.0,0.012,-0.007,-0.004,0.027,-0.021,0.008,0.059,-0.253,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.038,0.005,-0.533,0.007,0.135,0.05,0.662,1.0,0.004,-0.013,-0.001,0.023,-0.03,0.011,-0.441,-0.248,0.128,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.008,0.01,-0.531,-0.001,0.135,0.049,0.662,1.0,0.005,-0.018,-0.002,0.023,-0.021,0.007,-0.126,-0.156,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-0.006,-0.027,-0.526,-0.001,0.136,0.049,0.661,1.0,0.005,-0.019,-0.003,0.026,-0.028,-0.004,-0.002,0.248,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-0.027,-0.026,-0.523,-0.004,0.137,0.048,0.661,1.0,0.008,-0.017,-0.004,0.029,-0.027,-0.018,0.133,0.166,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-0.01,0.032,-0.52,-0.001,0.138,0.047,0.66,1.0,0.008,-0.022,-0.005,0.017,-0.03,-0.025,-0.061,-0.256,0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-0.01,0.042,-0.519,-0.001,0.138,0.046,0.659,1.0,0.007,-0.026,-0.004,0.004,-0.018,-0.022,0.007,-0.201,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.022,0.022,-0.521,-0.001,0.138,0.046,0.659,1.0,0.003,-0.025,-0.004,0.002,-0.016,-0.009,-0.201,-0.02,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.019,-0.012,-0.526,-0.009,0.138,0.045,0.659,1.0,0.001,-0.021,-0.005,0.012,-0.016,0.004,-0.123,0.189,-0.121,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.002,-0.062,-0.532,0.0,0.138,0.044,0.66,1.0,0.002,-0.012,-0.005,0.005,-0.022,0.017,0.003,0.486,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-0.024,-0.022,-0.535,-0.002,0.139,0.044,0.66,1.0,0.006,-0.014,-0.005,0.0,-0.015,0.014,0.191,0.13,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-0.005,0.042,-0.539,0.006,0.138,0.043,0.662,1.0,0.006,-0.018,-0.004,-0.006,-0.015,0.032,-0.016,-0.402,0.118,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.013,0.075,-0.541,0.006,0.138,0.043,0.663,1.0,0.007,-0.027,-0.004,-0.002,-0.013,0.041,-0.228,-0.51,0.122,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.012,-0.018,-0.534,-0.003,0.138,0.043,0.664,1.0,0.005,-0.021,-0.005,-0.004,-0.01,0.027,-0.152,0.309,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.005,-0.019,-0.532,-0.005,0.138,0.042,0.664,1.0,0.005,-0.016,-0.006,-0.003,-0.008,0.008,-0.07,0.178,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-0.02,-0.061,-0.533,-0.001,0.138,0.042,0.664,1.0,0.007,-0.007,-0.005,-0.008,-0.015,0.009,0.108,0.371,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.006,-0.018,-0.536,0.002,0.137,0.041,0.664,1.0,0.006,-0.009,-0.005,-0.014,-0.019,0.004,-0.145,0.002,0.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-0.013,0.029,-0.533,0.001,0.137,0.041,0.665,1.0,0.008,-0.015,-0.005,-0.006,-0.014,0.004,0.006,-0.346,0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.003,0.018,-0.531,-0.004,0.137,0.04,0.665,1.0,0.006,-0.017,-0.006,-0.008,-0.016,0.006,-0.113,-0.167,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-0.006,-0.002,-0.53,-0.003,0.137,0.04,0.665,1.0,0.007,-0.017,-0.006,0.003,-0.013,0.003,-0.031,0.005,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-0.003,-0.016,-0.53,-0.005,0.137,0.039,0.665,1.0,0.006,-0.015,-0.007,0.004,-0.015,0.001,-0.044,0.093,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-0.009,-0.016,-0.532,-0.002,0.137,0.039,0.665,1.0,0.007,-0.014,-0.007,0.001,-0.016,0.003,-0.013,0.072,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-0.001,-0.004,-0.533,-0.004,0.137,0.038,0.665,1.0,0.006,-0.015,-0.007,0.0,-0.015,0.005,-0.075,-0.022,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.003,0.036,-0.529,-0.003,0.137,0.038,0.665,1.0,0.005,-0.019,-0.007,-0.002,-0.012,-0.003,-0.081,-0.318,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.005,0.019,-0.534,-0.002,0.137,0.038,0.666,1.0,0.003,-0.02,-0.007,0.001,-0.008,0.014,-0.031,-0.127,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,-0.002,-0.054,-0.533,0.001,0.137,0.037,0.666,1.0,0.004,-0.012,-0.006,0.004,-0.011,0.016,0.002,0.402,0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.004,-0.03,-0.538,-0.007,0.138,0.037,0.667,1.0,0.004,-0.011,-0.007,0.013,-0.008,0.008,-0.05,0.089,-0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-0.027,-0.027,-0.543,-0.003,0.138,0.037,0.668,1.0,0.008,-0.009,-0.006,0.01,-0.008,0.027,0.17,0.016,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-0.015,0.025,-0.54,-0.003,0.138,0.036,0.669,1.0,0.008,-0.016,-0.006,0.005,-0.009,0.018,0.033,-0.315,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-0.002,0.022,-0.537,-0.003,0.139,0.036,0.669,1.0,0.007,-0.02,-0.007,0.012,-0.008,0.018,-0.075,-0.197,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.013,-0.021,-0.538,0.0,0.139,0.036,0.67,1.0,0.004,-0.017,-0.006,0.021,-0.005,0.023,-0.137,0.136,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.001,-0.057,-0.536,0.003,0.14,0.036,0.67,1.0,0.004,-0.012,-0.006,0.026,-0.009,0.005,-0.022,0.354,0.091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,-0.016,-0.02,-0.537,-0.001,0.141,0.036,0.67,1.0,0.006,-0.014,-0.006,0.02,-0.009,0.0,0.099,0.034,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-0.009,0.029,-0.53,-0.003,0.141,0.036,0.669,1.0,0.006,-0.02,-0.006,0.013,0.001,-0.009,0.053,-0.283,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.014,0.041,-0.527,-0.002,0.141,0.036,0.669,1.0,0.004,-0.023,-0.006,0.008,0.001,-0.013,-0.122,-0.303,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.003,-0.024,-0.524,-0.0,0.142,0.036,0.669,1.0,0.004,-0.017,-0.005,0.014,0.004,-0.016,0.003,0.184,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.009,-0.033,-0.524,0.0,0.142,0.036,0.668,1.0,0.003,-0.013,-0.005,0.018,0.012,-0.027,-0.007,0.149,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-0.0,-0.02,-0.529,-0.001,0.143,0.036,0.667,1.0,0.004,-0.013,-0.005,0.014,0.005,-0.015,0.038,0.019,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.009,0.025,-0.529,-0.004,0.143,0.037,0.667,1.0,0.004,-0.018,-0.006,0.012,0.009,-0.01,-0.039,-0.299,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-0.028,0.032,-0.529,-0.011,0.144,0.037,0.667,1.0,0.008,-0.022,-0.008,0.008,0.007,-0.004,0.223,-0.244,-0.126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-0.019,0.031,-0.532,-0.002,0.144,0.037,0.667,1.0,0.008,-0.024,-0.007,0.016,0.006,0.009,0.126,-0.207,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.033,-0.014,-0.528,0.0,0.144,0.038,0.667,1.0,0.004,-0.02,-0.006,0.005,0.012,-0.0,-0.276,0.183,0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.024,-0.05,-0.535,-0.002,0.144,0.038,0.667,1.0,0.002,-0.015,-0.006,0.005,0.017,0.011,-0.113,0.417,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.051,-0.067,-0.544,0.009,0.144,0.038,0.667,1.0,-0.002,-0.009,-0.004,0.011,0.012,0.024,-0.299,0.407,0.178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-0.033,-0.006,-0.543,-0.003,0.144,0.039,0.668,1.0,0.007,-0.013,-0.006,0.002,0.008,0.019,0.32,-0.087,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,-0.049,0.052,-0.536,-0.004,0.144,0.039,0.668,1.0,0.012,-0.022,-0.007,-0.004,0.013,0.013,0.359,-0.416,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.038,0.097,-0.533,-0.009,0.144,0.04,0.668,0.999,0.015,-0.03,-0.009,-0.01,0.012,0.001,0.158,-0.647,-0.098,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.004,0.02,-0.53,-0.001,0.144,0.04,0.668,1.0,0.011,-0.028,-0.008,0.003,0.017,0.008,-0.151,0.061,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.043,-0.053,-0.523,-0.003,0.144,0.041,0.668,1.0,0.004,-0.015,-0.007,0.005,0.026,-0.01,-0.324,0.456,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,-0.006,-0.037,-0.533,-0.004,0.144,0.041,0.668,1.0,0.006,-0.012,-0.008,-0.004,0.011,-0.008,0.075,0.228,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,-0.021,-0.011,-0.533,0.003,0.143,0.041,0.668,1.0,0.009,-0.009,-0.006,-0.01,-0.003,-0.004,0.108,-0.103,0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-0.027,0.088,-0.525,0.002,0.143,0.041,0.667,1.0,0.012,-0.021,-0.007,-0.023,0.006,-0.021,0.114,-0.754,0.064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
