Step,State,Recorded State,Control
15,6.285636513989963e-07,-2.0697902256928497e-06,1.4174117087924623,1.0000000051850548,-4.905801440405209e-05,-1.4940162588536218e-05,-9.729066200915055e-11,-6.673211134306072e-07,2.1176429109792487e-06,3.744185475511181,-0.007370976453545775,-0.002243673643500541,-7.844267249160775e-09,4.464194570630766e-07,-1.453615153113069e-06,1.213538595708029,0.9999999999923611,3.7331422288415837e-06,1.158186049911889e-06,-5.71084760211607e-09,4.612414052126034e-06,-1.483911053398704e-05,3.778817054958125,-0.00024355154578842303,-7.395168425776202e-05,-1.1837771142868836e-07,0.005807508768229941,0.006233867095225554,0.0045591992653822855,0.004915283698626038
16,-5.752484661577856e-08,1.7924061838316687e-07,1.532552302006086,1.0000000332965708,-0.00019357547276183283,-5.8940617865392565e-05,5.263160027080062e-10,-4.7459214856032455e-05,0.0001556748930121792,3.164250124180392,-0.009971118757243318,-0.003036381042214369,8.2328239344974e-08,6.054380964276823e-07,-1.9643910678969076e-06,1.3396926983009563,0.9999999991668002,-3.905239968172703e-05,-1.188737179052706e-05,1.2929344219276569e-08,4.44928141933401e-06,-1.4267787122102529e-05,3.6646581763920616,-0.003246503126739227,-0.000991599648764856,2.1994948383606154e-06,0.5252824332982062,0.5284322801572415,0.5136482547584629,0.517413348587862
17,-1.594789271062783e-06,5.221754632055772e-06,1.6330196732685318,1.0000000992072862,-0.00027851774386882796,-8.482911499596057e-05,2.1880378958151146e-09,-4.451273248315192e-05,0.00014601035107438857,2.8637921512207396,-0.0002219549733135874,-7.023897203024604e-05,1.1825361292937394e-07,6.912831426272448e-07,-2.234965879142398e-06,1.457344349906868,0.999999988376896,-0.0001458189867606567,-4.453054721147679e-05,-2.486871467341867e-07,1.1582608481959766e-06,-3.481459122216945e-06,3.3999095285689735,-0.00850100065094146,-0.002598263960250021,-3.1013179998415176e-05,0.5553214327201752,0.5562859582382027,0.5516544834015509,0.5528596999814249
18,-3.0577789503815352e-06,1.0020632593690532e-05,1.7231894491121063,1.0000001088884438,-0.0002506012944442426,-7.63482576248832e-05,4.819495869007846e-09,-4.323650848905753e-05,0.00014182335099080233,2.5463943993465166,0.003571928601740823,0.0010879414380435216,1.979183059283413e-07,-2.204404930699362e-07,7.671169943387321e-07,1.5708124537245458,0.9999998103520003,-0.0005891905931167758,-0.00017930142835380697,-1.185860350673271e-06,-4.281028904889724e-05,0.00014082531013260026,3.328249385176838,-0.03169375431230861,-0.009636873609902844,-5.6537345295479076e-05,0.4918007346563207,0.49499181348747895,0.4804187938567725,0.48403814193456846
19,-4.414357930401725e-06,1.4470434721184666e-05,1.803284128993588,1.0000000882224955,-0.00014648968882675377,-4.465539686518507e-05,7.976707992771082e-09,-3.809454157536769e-05,0.00012495623796240484,2.2592863934434626,0.00892146435551356,0.0027152013237571535,1.8281805840984032e-07,-5.418361507618119e-06,1.7839507439085302e-05,1.6837786270404076,0.9999990369140139,-0.001327502375586873,-0.0004048489762682454,-2.407054598965638e-06,-0.00019993530153445305,0.0006564429841742727,3.3187126558542244,-0.047908888143532946,-0.014610004543532507,-7.964264647919232e-05,0.006400244461838456,0.006729544413325628,0.005412564327746838,0.005698357083007088
20,-6.7261352365615475e-06,2.205278734980164e-05,1.8689884054884005,1.0000000455881348,-1.1809266162651836e-05,-3.6706616667445105e-06,1.1485652610915455e-08,-9.212541377608905e-05,0.00030212201053244893,1.6829701841439288,0.007240187634141823,0.0022029662698804823,2.4014724024987407e-07,-1.769811107304019e-05,5.81421980127956e-05,1.7941514562994205,0.9999968530371586,-0.0024000671739983857,-0.0007304643377247971,-3.897552598623289e-06,-0.0004024748996751927,0.0013209953949743151,3.1992964042277934,-0.06649019975020302,-0.020207292091007807,-8.473359659800844e-05,0.02067411407879688,0.021198704218199693,0.019033524535742363,0.019519533514148646
21,-1.0128891122421988e-05,3.320945853585226e-05,1.9159341817583835,1.00000003582237,8.406669095310568e-05,2.5500585653636535e-05,1.589047389702943e-08,-0.00010596783112924785,0.000347341473119031,1.1337763886774133,0.0042649278408136634,0.0012975827936634195,2.900888970620197e-07,-3.2674509411849914e-05,0.00010730169883894373,1.8952084114096832,0.9999930334997469,-0.003570745491768746,-0.0010875207881228762,-5.209835255264542e-06,-0.00044691123662846723,0.001466986884537964,2.8918972187720824,-0.06922302570191317,-0.021128454890907783,-7.5343679869151e-05,0.13070935985739585,0.1312271311988248,0.12901522035706298,0.12952958246402707
22,-1.3595859009866817e-05,4.457067523673856e-05,1.9474157779172039,1.0000000362871095,0.00012577998647162616,3.818858741148441e-05,2.0741588747330078e-08,-0.00010064036781042324,0.0003297009816285668,0.7551193806857802,0.000740667840301374,0.00022497716932416006,2.928316849663847e-07,-4.039487841924352e-05,0.00013264394619507398,1.9415800327645483,0.9999905335140928,-0.004162269148470623,-0.0012682127769032075,-5.838516057661716e-06,-0.0004541393533758241,0.0014907204327126568,2.7277424326374975,-0.06959161415722073,-0.02125795434048786,-7.373866072928046e-05,0.3322044390993616,0.3323913923810088,0.33158989967461006,0.3317770041180358
23,-1.682874462553337e-05,5.5159730600406845e-05,1.9690982874138112,1.0000000369501032,0.00013090648779869455,3.974169815298756e-05,2.561513091715648e-08,-9.331499426999939e-05,0.00030558310088194126,0.5458311891543958,-0.00012548767603857904,-3.860378603514363e-05,2.9220500919993704e-07,-5.702263451324649e-05,0.0001872231668199031,2.026185021651536,0.9999843111915339,-0.0053579854058649155,-0.0016338031888347316,-7.093953240956159e-06,-0.0005078733094219126,0.0016670147718555767,2.4106003575928576,-0.07063502165582594,-0.021599414357020057,-7.348603613056148e-05,0.36956316097033937,0.36959868318051964,0.36944635872808457,0.3694818225137557
24,-1.9772645685328968e-05,6.479715656478876e-05,1.9843113396141674,1.0000000371515518,0.0001272056672033751,3.860961149305969e-05,3.04841808998017e-08,-8.33669290494029e-05,0.00027281892443785014,0.3669519428836464,-0.00031861085247547274,-9.724640950573672e-05,2.9211250295361654e-07,-8.224308704131153e-05,0.00026998289975186215,2.101792537283822,0.9999763519745868,-0.00657838382461818,-0.0020050655830062022,-8.358305460821087e-06,-0.0008492073646431311,0.0027864302362339277,2.168171101170604,-0.07217483319644463,-0.02189359717817061,-7.539884032001179e-05,0.4126656550828378,0.41267555640670284,0.4126322787250014,0.41264243958369823
