Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
50,0.016,-0.154,0.342,-0.002,0.059,0.04,0.858,1.0,0.002,0.019,-0.018,0.045,-0.051,-0.852,-0.179,1.216,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.044,-0.142,0.306,-0.004,0.062,0.038,0.834,0.999,-0.002,0.032,-0.019,0.068,-0.048,-0.732,-0.292,0.671,-0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.038,0.115,0.316,-0.005,0.064,0.037,0.818,1.0,0.003,0.017,-0.019,0.084,-0.04,-0.528,0.3,-1.127,-0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.044,0.178,0.271,-0.001,0.068,0.036,0.812,1.0,0.005,-0.001,-0.018,0.113,-0.035,-0.214,0.308,-1.146,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.038,0.151,0.215,0.003,0.072,0.035,0.814,1.0,0.009,-0.013,-0.018,0.135,-0.038,0.058,0.134,-0.634,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.002,-0.163,0.219,-0.006,0.078,0.034,0.824,1.0,0.006,0.012,-0.018,0.189,-0.018,0.311,-0.072,1.605,-0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.04,-0.151,0.145,-0.001,0.084,0.033,0.838,0.999,-0.001,0.03,-0.018,0.202,-0.025,0.431,-0.277,1.117,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.04,-0.11,0.124,-0.006,0.091,0.032,0.855,0.999,-0.004,0.041,-0.02,0.231,-0.025,0.525,-0.196,0.31,-0.096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.021,0.1,0.145,0.002,0.098,0.032,0.87,1.0,0.001,0.019,-0.018,0.21,-0.018,0.489,0.319,-1.159,0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.072,0.156,0.134,-0.007,0.105,0.031,0.883,1.0,0.006,0.005,-0.019,0.292,-0.02,0.541,0.704,-1.629,-0.102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.041,0.051,0.164,-0.002,0.113,0.031,0.891,1.0,0.01,-0.001,-0.019,0.323,-0.027,0.35,0.22,-0.411,-0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.1685393258426937,0.0,0.0,9.992007221626409e-14
61,0.04,-0.109,0.202,-0.0,0.121,0.03,0.894,1.0,0.004,0.018,-0.019,0.277,-0.008,0.135,-0.41,0.965,0.024,0.016853932584269662,0.0,1.0056179775280898,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
62,0.107,-0.17,0.207,-0.003,0.131,0.03,0.893,0.999,-0.008,0.038,-0.018,0.295,-0.009,-0.039,-0.674,0.832,-0.026,0.033707865168539325,0.0,1.0112359550561798,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
63,0.074,-0.103,0.212,-0.004,0.139,0.03,0.887,0.999,-0.01,0.04,-0.018,0.287,-0.004,-0.159,-0.223,0.116,-0.046,0.05056179775280899,0.0,1.0168539325842696,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
64,-0.047,0.092,0.272,-0.003,0.148,0.03,0.88,1.0,0.001,0.021,-0.018,0.276,-0.012,-0.232,0.609,-1.183,-0.03,0.06741573033707865,0.0,1.0224719101123596,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
65,-0.129,0.189,0.283,0.0,0.157,0.03,0.871,1.0,0.016,-0.002,-0.019,0.288,-0.008,-0.265,0.825,-1.27,0.032,0.08426966292134831,0.0,1.0280898876404494,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
66,-0.108,0.129,0.269,-0.003,0.167,0.029,0.862,1.0,0.022,-0.009,-0.019,0.321,-0.008,-0.295,0.437,-0.599,-0.02,0.10112359550561797,0.0,1.0337078651685394,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
67,0.098,-0.119,0.317,-0.001,0.178,0.029,0.854,1.0,0.006,0.012,-0.019,0.344,-0.006,-0.236,-1.029,1.096,0.004,0.11797752808988764,0.0,1.0393258426966292,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
68,0.118,-0.208,0.264,0.003,0.19,0.03,0.851,0.999,-0.005,0.033,-0.018,0.354,0.008,-0.095,-0.737,1.204,0.064,0.1348314606741573,0.0,1.0449438202247192,1.0,0.0,0.0,0.0,0.5056179775280897,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
69,0.132,-0.204,0.206,-0.001,0.202,0.03,0.852,0.999,-0.016,0.045,-0.017,0.388,0.004,0.029,-0.568,0.797,0.021,0.15168539325842695,0.0,1.050561797752809,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.1685393258426937,0.0,0.0,0.0
70,-0.06,0.079,0.247,-0.005,0.215,0.03,0.858,1.0,0.001,0.019,-0.019,0.39,0.002,0.178,0.819,-1.235,-0.082,0.16853932584269662,0.0,1.0561797752808988,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
71,-0.102,0.168,0.24,-0.003,0.226,0.03,0.867,1.0,0.013,-0.002,-0.019,0.361,0.009,0.251,0.814,-1.221,-0.047,0.1853932584269663,0.0,1.0617977528089888,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
72,-0.14,0.145,0.191,-0.007,0.241,0.03,0.879,0.999,0.026,-0.024,-0.021,0.615,-0.005,0.482,0.85,-1.492,-0.049,0.20224719101123595,0.0,1.0674157303370786,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
73,0.026,-0.097,0.211,0.003,0.256,0.031,0.892,1.0,0.015,-0.005,-0.019,0.518,0.019,0.465,-0.452,0.888,0.127,0.2191011235955056,0.0,1.0730337078651686,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,0.0
74,0.1,-0.17,0.185,0.006,0.271,0.032,0.906,1.0,0.0,0.017,-0.018,0.465,0.019,0.446,-0.743,1.243,0.155,0.23595505617977527,0.0,1.0786516853932584,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
75,0.144,-0.148,0.154,-0.004,0.286,0.032,0.919,0.999,-0.015,0.028,-0.018,0.46,0.022,0.42,-0.756,0.76,-0.01,0.25280898876404495,0.0,1.0842696629213484,1.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
76,-0.027,0.08,0.185,-0.003,0.299,0.032,0.932,1.0,-0.003,0.009,-0.018,0.424,0.011,0.395,0.67,-0.957,-0.005,0.2696629213483146,0.0,1.0898876404494382,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
77,-0.094,0.164,0.193,-0.002,0.314,0.033,0.944,1.0,0.011,-0.012,-0.018,0.418,0.008,0.337,0.873,-1.119,-0.01,0.28651685393258425,0.0,1.095505617977528,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
78,-0.15,0.156,0.177,-0.008,0.328,0.033,0.952,0.999,0.027,-0.025,-0.02,0.446,0.001,0.269,0.942,-0.793,-0.073,0.3033707865168539,0.0,1.101123595505618,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
79,0.019,-0.088,0.221,-0.003,0.343,0.033,0.958,1.0,0.018,-0.005,-0.02,0.463,0.018,0.202,-0.521,1.166,0.0,0.3202247191011236,0.0,1.1067415730337078,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
80,0.103,-0.164,0.222,0.004,0.358,0.034,0.963,1.0,0.003,0.016,-0.018,0.462,0.021,0.151,-0.82,1.235,0.106,0.33707865168539325,0.0,1.1123595505617978,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
81,0.174,-0.167,0.191,-0.003,0.374,0.035,0.965,0.999,-0.014,0.03,-0.018,0.482,0.029,0.082,-0.987,0.782,0.017,0.3539325842696629,0.0,1.1179775280898876,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
