Step,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,u0_act,u1_act,u2_act,u3_act,u4_act,u5_act,u6_act,u7_act,u0_des,u1_des,u2_des,u3_des,u4_des,u5_des,u6_des,u7_des,u0_dot,u1_dot,u2_dot,u3_dot,u4_dot,u5_dot,u6_dot,u7_dot
356,0.006059394474434488,0.3193052251428389,1.3931457998903038,0.8957448663140077,-0.3160385900429293,-0.05069301964320562,0.020606559450646208,0.13510453865939365,0.009136135649212063,0.05153573556208684,1.1609206866995276,-0.32827339054284455,0.5571860431905036,-0.11604429846211847,0.3754638551964896,-0.5048161333660328,0.2170320999597735,0.4180073475278281,-0.09217259922483302,0.09796915851415636,-0.5565127900328215,-0.1540424950665434,0.40640714212619544,-0.5659944068076685,0.26845630122415476,0.4485759369465825,-0.1375687702062999,0.029042326780713806,-0.588071286168929,-0.19513871507204528,0.5415928889378478,-0.9999988467312385,0.9999962875068668,0.38759848711937495,-0.9999947752063765,-0.9999961830756899,-0.19754690489661386
357,0.013495364646295421,0.3583441656588629,1.4047939249099124,0.9025129802181352,-0.3085849924810152,0.0024469703173688184,-0.06766949723712792,0.18687459194135558,0.2746464832467485,0.14741270949660287,1.014784240509983,1.0871482340208938,-0.7407196405988596,-0.17029585695156232,0.3375745293817349,-0.4926613087685309,0.19921642739275064,0.41840050848896726,-0.0770244355206127,0.08964030760548686,-0.5629189099792312,-0.24631995478967605,0.2861168925680373,-0.4757250390401613,0.15504098731025223,0.4345296157529737,-0.030707637660719253,0.1275766460650643,-0.5999847948397812,-0.9997958447645986,-0.9996989245184834,0.6196964742712388,-0.9999249885269477,0.08382475653720345,0.9998269403526564,0.999864356233862,-0.4131707297929875
358,0.01713012628611739,0.3421510217745677,1.4019134992381117,0.9031504547962577,-0.30227820582732856,-0.027036637909217027,-0.010937125394296324,0.15811854880477455,0.09099030698547178,0.0725442125154897,1.3238483070565854,-0.17922949234459273,0.27074368117014336,-0.16942045789404508,0.32764277626424054,-0.495472320229289,0.20052635137596952,0.38539486718555177,-0.08317238147484984,0.09287320175931021,-0.5563665364175293,-0.1340041855800079,0.3718109018322361,-0.5519387525558971,0.24728870568297912,0.3550370727867357,-0.12917163300322873,0.08170503662507404,-0.568880762567947,0.9999977147018435,0.9999985389260069,-0.9999996546774382,0.9999976773823952,-0.5776606217858937,-0.9999937722554542,-0.39492777136737023,0.011047925298453332
359,0.020614976405688292,0.3492710655159925,1.4020862315932279,0.9003041994098722,-0.30327480634662596,-0.009563029044684025,-0.035515073913806136,0.14991114269911218,0.08670139634866245,0.0629449273996486,0.9833235776118372,0.5347028351114289,-0.12952897774501548,-0.14651179732020797,0.3240258997561915,-0.5045158051337539,0.1807652974442843,0.38559937704670566,-0.0807670901341708,0.11909814952697668,-0.558314628054398,-0.14487937365387332,0.31732819073839935,-0.5251155661867843,0.1349245791117003,0.43728306886667506,-0.054556443721303305,0.1776190005380463,-0.5999996489220422,-0.1757539735286583,-0.3589216600222491,-0.007737512586820566,-0.9999969128712983,0.9999784971927616,0.6815660763176397,0.9999921574422597,-0.5956292448249252
360,0.029610202465635442,0.3534486767929253,1.4087249332352145,0.9024168080332235,-0.29477652478794303,-0.008446056277567027,-0.04133150870559953,0.19064364689889152,0.04431596945164688,0.10716201833576,1.172262565599277,0.03381587663104002,-0.007611834191639397,-0.12496189936719072,0.3391789579091238,-0.5235981792296203,0.13208834924214266,0.3714925074614144,-0.09705554474452387,0.128428355038033,-0.5616513659723061,-0.1022885875441912,0.3956780955216286,-0.5843986044836244,0.0950563319695668,0.34738133475384037,-0.14753363600110936,0.11684033771003083,-0.587338301623845,0.35346817426988464,0.9421631432014923,-0.8553881660617927,-0.3312201818654851,-0.6803758066950084,-0.957050144658712,-0.5189771280111317,-0.1733863514790498
361,0.03393731655390823,0.35778413892835553,1.4110575038748128,0.9012618021716958,-0.2951730433558662,-0.004030513286744089,-0.05649818864788154,0.18233860240745306,0.018951556313763232,0.11637880481456082,0.9282213147765548,0.3051828727125559,-0.04895779261672674,-0.10089938083216424,0.3492045454384591,-0.5259941413678737,0.0910660431144743,0.36403339712614946,-0.12448317363504921,0.15063968465009875,-0.5563855833504693,-0.08556843904228567,0.3583959839918587,-0.535113657206562,0.05715650627783697,0.39782966490395616,-0.1463143927187976,0.20570000789777915,-0.5781451668991253,0.1160571912469599,-0.17498206753688472,0.2006501705288106,-0.33147009093251467,0.6781739688780776,-0.06157438517743741,0.9470168707324982,-0.20173780356472526
362,0.04247525242841972,0.3620414454139594,1.4146268867153156,0.9021138824657406,-0.29067294235163804,0.004011608983876438,-0.06574849288681212,0.21198138168042713,0.008762958928161934,0.11772910296473632,1.0863825027016087,0.18546389865251928,-0.01735965112955047,-0.10553691149239139,0.3450236172405882,-0.525934721926704,0.08167081499061563,0.3594646904620317,-0.13187316547340508,0.16003294175936458,-0.5546561293252652,-0.1313840074623734,0.36133453794685527,-0.5638928412742414,0.09507697837359436,0.36078199285640367,-0.1407369775872117,0.15337013927211834,-0.5843581016483157,-0.5009399037220199,0.20858353154589518,-0.5553486692800753,0.40778297409649256,-0.1715618880235471,-0.017383045043540046,-0.4204486823077186,-0.3512019309414659
363,0.04900969745812185,0.3646660898948791,1.4189185757282774,0.8990391556808888,-0.2989954076329029,0.015362332444551593,-0.06782174662048471,0.21821377586564308,-0.006817343061695295,0.12778308266707455,0.8257373267543238,0.272152818858378,0.10230290064481537,-0.11203185736300941,0.31800716064269124,-0.5162860078568683,0.09194758759646163,0.35438035671049994,-0.12920716245448852,0.14727765606627177,-0.5557840802185822,-0.11528168232408346,0.2914014513022763,-0.5199925689809268,0.107390873046203,0.37502756648001395,-0.13013950687366715,0.14357469996631994,-0.585074093346617,0.0953312476517123,-0.5186635974723619,0.15705630229602469,0.17067743591288376,0.3228467326643043,0.035606218341839635,-0.021269323421924557,-0.29933896780717084
364,0.05538479584771866,0.36658951150038044,1.4188146796024645,0.8994875983978686,-0.29598756815331856,0.021993990610983605,-0.07333499949363634,0.2120396889688086,-0.0323647073461588,0.08563239960201102,1.0313685178326721,0.12279893826185673,0.10092088853201887,-0.1135319881535373,0.32078339205514445,-0.5186053447330007,0.10906876584872027,0.35297115231229714,-0.12742012962371393,0.1563280721572755,-0.5560305946493161,-0.12330997177598772,0.3687613237117202,-0.56314725146939,0.1354856144506869,0.3670776085204751,-0.13461852031148389,0.1860304425111072,-0.5842064504043326,-0.1379237356810844,0.9192994497455779,-0.6915431093750952,0.33464285056794074,0.10801420364461811,-0.109859887815001,0.4963447754310325,-0.28386061725046563
365,0.06379379141229921,0.3682585381768407,1.422653694436975,0.8958747253151407,-0.3052971501397543,0.035078032007306546,-0.07439850975515225,0.23582048523304291,-0.03988158473436739,0.10828240960512635,0.7607321970291898,0.22741958158083408,0.22766794923437889,-0.11353624362587394,0.30062606629018135,-0.5167595247576213,0.118325625182163,0.34824886493839313,-0.1266096786280395,0.15491273744686795,-0.5598986654475989,-0.11681161213167789,0.2633764493040069,-0.5286903959266925,0.12611211711071532,0.36085855974273173,-0.13131829033497064,0.14676968438520163,-0.5948366243540026,0.003328610555104694,-0.8694680822212726,0.06299492969228018,-0.0259921661743725,0.12134831648280353,-0.034306960390609986,-0.299592360003502,-0.398404964698866
366,0.07143125000744265,0.3624372242898019,1.4216172870000283,0.897392421347482,-0.3043536509228038,0.03152461720909192,-0.06220375211063457,0.22519059092619845,-0.11998527231767109,0.05967533645000381,0.980009676467876,-0.1657909471353884,0.33683191062757456,-0.12032603482665764,0.2993398756714845,-0.5223695566243399,0.1477137197228594,0.3386942260099853,-0.14949798934335204,0.1519467751121011,-0.5609153611641002,-0.13902930707644412,0.3458398209224153,-0.567226685058261,0.20162290116778386,0.34380442649809023,-0.1952138596734865,0.16507016628045063,-0.5871407021715132,-0.2805827555135013,0.9563219408360879,-0.649708089279031,0.8181638991260427,0.009887947424951471,-0.7046148385526441,0.256389661145091,-0.22045909035210653
367,0.08749619457439975,0.3832921793152385,1.4337598782783416,0.893198784985401,-0.3007463050311244,0.07620366998698809,-0.11319044978699205,0.30565727760537986,0.034737672525795044,0.14077194630062156,0.8773690385237662,0.7311602220462543,-0.12424418011332461,-0.16089104387685052,0.2747355199174571,-0.5155613432224793,0.14702955873988705,0.33931306929497185,-0.13265502006929447,0.18945988645488926,-0.5640296359407646,-0.2266811561045287,0.2292232846411124,-0.5193356025965897,0.12405628549671929,0.36533253329498194,-0.08808818584872596,0.25633248887892324,-0.5993536580275187,-0.946033143819068,-0.9932454523518204,0.1952974820875815,-0.6748547061267536,0.38718328121796175,0.9736498084108619,0.9951583091249512,-0.4156999096458127
368,0.09669486932991342,0.37910808464995766,1.4343369906532477,0.8940208748137803,-0.30594117674446114,0.06140459703678292,-0.08781138993987479,0.2858971958987083,-0.01507849416192001,0.10005675612021747,0.9604166079042759,-0.2381880312852952,0.39234310226928215,-0.15440948595479154,0.2437759319173219,-0.5204665043976943,0.14700465606761176,0.3065427198503688,-0.1370604808765687,0.1821925023460492,-0.5682810889332791,-0.11534740533023462,0.24389566091856957,-0.5692148540213227,0.17376535456281644,0.26372256601727173,-0.18368316223416026,0.14351587116733494,-0.5999974329275892,0.9999969296906762,0.26133540509512754,-0.7584603155456255,0.5591188334093313,-0.8334334061296111,-0.999993856778706,-0.9999999326764213,-0.3061145780144654
369,0.0973511698980063,0.35162737994232135,1.425495963662908,0.8951336157877391,-0.32027381513739406,0.03779257775113803,-0.027826230534001746,0.20817841009368532,-0.24606349205262087,0.016060745697988876,0.7208830955683189,-0.5189657957743756,0.8231313216718356,-0.13045331889948147,0.25878776840915363,-0.5396927820222811,0.1930435722243163,0.3032910827263115,-0.19538965496452143,0.15933185149029344,-0.569421219843739,-0.12813314869908332,0.3040463285211932,-0.5842348320014357,0.2650770447774952,0.35053634493470814,-0.274498953657682,0.16090867500605688,-0.598591177575882,-0.18553113635360485,0.7234545064855209,-0.43480720681179175,0.999999579428196,0.9999990721829997,-0.9999994953522975,0.24568597397088737,-0.2859361629467222
370,0.11901839759520552,0.3872979201668498,1.4392898137896144,0.891738112268377,-0.31107840835656236,0.08986747312775499,-0.12414144075275849,0.32957295794928626,0.08424757316057155,0.12718210680508096,0.9975261293990486,0.8668240378608967,-0.6599450974410422,-0.16005303915448227,0.23522071078640794,-0.5177839477359623,0.1886612750577243,0.3081491886686176,-0.19509132631923923,0.1898014869794022,-0.5700216321507164,-0.22172645728135926,0.18884417404496961,-0.49803365744049,0.15182321151508388,0.31159828940100254,-0.16077402731847734,0.25286321219212443,-0.5999997810856332,-0.9999996601723005,-0.9999983805016388,0.569894329608739,-0.9999998102353653,-0.21411238286970224,0.9999997865632055,0.999999709363704,-0.3133816238854531
371,0.11960314330332315,0.3591827615523339,1.4282454372309261,0.9020460533981892,-0.31772096497671415,0.03203123836136948,-0.03320203900079971,0.22141248727066518,-0.14319750268889267,-0.028247485475439205,1.1399292502404461,-0.9173620397271596,0.7995678252498853,-0.16933460590885,0.23342360151274283,-0.5176680145532627,0.19485561039223356,0.26097773376187966,-0.20246086280596334,0.18025432542900055,-0.5499039633793118,-0.1590818056153143,0.27940195189174605,-0.5731319720805594,0.2442320491148982,0.20585331084252417,-0.2527353235109226,0.1402200874585572,-0.5448901571140834,0.5155832880197695,0.9999998654902482,-0.9999999751209397,0.9999999817556857,-0.9016506408842825,-0.9999999755836907,-0.9999996412396096,0.25109634917268286
372,0.1277404865412971,0.35856577832836384,1.4237629294375476,0.8871241528599835,-0.33613180927301256,0.05000500631437031,-0.04222032334306846,0.21526873497578095,-0.12946394355690058,-0.08914967240952774,0.45701489640250803,-0.019414351983935485,0.30816416340158476,-0.12733038711055797,0.24191138088446873,-0.5241732606839279,0.17693009201146878,0.25269871527778326,-0.22770407521054448,0.18497127568635124,-0.5503146970484784,-0.07792801312504813,0.24639002472337185,-0.5430271656805206,0.13202045105185936,0.29556063013337097,-0.2548073426722025,0.23320907061563323,-0.5999999940800104,0.7319970220950052,-0.19041829573786906,0.014482077960109752,-0.9999999560729395,0.9999998483297308,-0.14708785336826002,0.9999998753000393,-0.8235434482163113
373,0.1399835592350783,0.3591648252848397,1.4312021521985305,0.8911910698924098,-0.3272890294745458,0.036117409878074186,-0.03173157470013758,0.23243163235718706,-0.14496129608522684,-0.017449381224487817,1.087300869736374,-0.5575556367450603,0.43070039021404743,-0.09146720014110478,0.26762359114658546,-0.5402265670447138,0.17864884089182537,0.2573686939415202,-0.225101289216269,0.20262749791249063,-0.5565108119065098,-0.0735942576420521,0.3278000822258472,-0.5987223762051755,0.2247003693011281,0.25906433857902467,-0.22257324943430526,0.21691820447470694,-0.581229873303965,0.004373548267435856,0.9372955873864394,-0.8284656880868113,0.9928094080186165,-0.2171826004767772,0.19493726104287112,-0.04630412610144641,-0.11229878927955061
374,0.15119544659603615,0.36429253117439153,1.4309911109324513,0.8872065252489556,-0.3340242773486168,0.047640238958120765,-0.04490040990607131,0.2523883202367488,-0.085399542490593,0.00010522034784790288,0.7471089242108936,-0.13228816928527903,0.1901487794982586,-0.07304459294326196,0.269491412478192,-0.5344704112605604,0.18467582007053965,0.28219968884714675,-0.19221881734236695,0.21455136363513724,-0.5612967852306212,-0.06128204454134943,0.25679463627621946,-0.5328483530724047,0.18044222078349056,0.3439581632478983,-0.157774230182463,0.24225931717618537,-0.5999939028779612,0.08632500218600059,-0.5461544183833544,0.3593790432251195,-0.33023130052581146,0.9784704159782481,0.5367035678012698,0.36187022925213885,-0.4782552323919431
375,0.1691439642813302,0.3875734581201706,1.4429112666221,0.8889730170104783,-0.31924755826629786,0.07525911422301224,-0.08405614665158548,0.3156924771906421,0.06979064531368065,0.08916929379981384,1.2052013088931166,0.15109323093528254,-0.017990625176489305,-0.07292946098466861,0.22938131637658948,-0.5382192923845023,0.1565413151657422,0.26727290156492506,-0.13871264270031425,0.2350434916220262,-0.567460506271668,-0.08627423778682947,0.19303006550835072,-0.590033932048617,0.12772140487875586,0.2267978630446752,-0.08736882494336272,0.2695279479937721,-0.5999999322659824,-0.2805629547254753,-0.509248389540578,-0.8382799662983249,-0.4369870486556021,-0.9996239204082816,0.6251669372997712,0.39381596676396,-0.3000572453191941
376,0.1648961981830777,0.3524619599304633,1.424923147486793,0.8950678390535479,-0.3397548458683712,0.02154614866071663,0.016190046935976185,0.1521451205330171,-0.24626080025492933,-0.05987433056399863,0.5910225511529865,-1.3964152558864822,1.2735589742127083,-0.040948380330369925,0.23379417464374602,-0.556865266595242,0.1691012418776885,0.2307536544315949,-0.13879021195515534,0.20626850759885368,-0.5653793330944996,0.014727657652773993,0.28328650700360736,-0.5999775595245774,0.22133217250983556,0.21779517540261348,-0.18299663218431927,0.15605700282662932,-0.5885907835254586,0.9668818355026199,0.999079447706741,-0.3944532407839133,0.9999683787501746,0.023372055101719857,-0.9999624848812471,-0.9999454776745419,-0.18590847872775274
377,0.17544489199719446,0.36282095425550603,1.4241469135859637,0.8869803621322607,-0.34009276767988317,0.036702469445283326,-0.008867957018674943,0.18460984613448206,-0.15597816360349162,-0.052381218933302234,0.5669254375655219,-0.36514569675674147,0.44987086987830727,-0.032163374677166956,0.24613370714731203,-0.5455497733851637,0.2075583812239834,0.24902185651738298,-0.19559823867876608,0.19893799806959303,-0.5660731244931789,-0.05619555433868391,0.2548372987123221,-0.5457916047293913,0.25266579422392255,0.30690536791468426,-0.2738467347359098,0.2357101441764719,-0.5996438026425785,-0.7018682910881924,-0.14284882941104893,0.24187076818957298,0.4240023033957875,0.9999995128220138,-0.9999993416080649,0.8745599149117406,-0.40482558293392934
378,0.1939983556766003,0.40073423230811756,1.436399630273914,0.8922913059397473,-0.31856660561571853,0.08297088599113116,-0.08338692067124069,0.27128671024241324,0.1738906748103615,0.06375461325293556,1.3547404409361687,0.7304975048964526,-0.47049339934705225,-0.08232408457460473,0.22579947864275274,-0.5486498819013875,0.18646302634951448,0.25289010883928653,-0.19477840696006946,0.24832451809998432,-0.569078816385647,-0.1533851685078042,0.20690796540625692,-0.5991260506925132,0.14003260509410337,0.24342946020061687,-0.1601544931492813,0.32392452545541267,-0.5999996337529053,-0.9999939188605449,-0.35187468370449027,-0.8062402619959155,-0.9999989941862301,-0.4813063931833318,0.9999990484983304,0.9999988848776434,-0.3033802124245564
379,0.18658965569959146,0.3584442431064447,1.4149909983691296,0.9007054023651787,-0.33791801929613957,0.0030619651154566857,0.04206172240808477,0.09110317123452533,-0.21441881532714088,-0.10338487102948306,0.766704807279295,-1.7492751574625378,1.2449217067568101,-0.08290040354799817,0.24079266361515733,-0.5627489541816219,0.18707181148103197,0.20885957907509206,-0.2019815368713675,0.2432957974958323,-0.5632588259295235,-0.04571592239384466,0.29656255350584193,-0.5999999912394155,0.23303097235778103,0.16254128267586593,-0.25214676605036906,0.20772830167213968,-0.5813988922021913,0.9999998768856934,0.9999998636989788,-0.3083024308152791,0.9999999751838284,-0.6871670451472008,-0.9999999755855187,-0.9999999751050239,-0.11399240136931243
380,0.19850694155879667,0.38526762951469684,1.4211572222968827,0.8936637790038321,-0.32973354743105227,0.057106823563962114,-0.02535511264240088,0.14942448577060358,-0.00861898116602769,-0.04013929271090602,0.8164716309995868,0.11850452708433235,0.22118481636675957,-0.058711224795031075,0.23761455339841758,-0.5659994729043354,0.16750649596330558,0.20841501994547537,-0.22973495963372023,0.24751265702504216,-0.5637431681153183,-0.04885446523338298,0.21706282807434749,-0.5947204268207238,0.12137948583523989,0.2544139740385484,-0.2610511471635545,0.2973414867200498,-0.5999999319464135,-0.05424338959230568,-0.6467159775620234,-0.24720435143279063,-0.999999379046521,0.9999975549647575,-0.21511719415703934,0.999996001315172,-0.47670984354331825
381,0.20454010365223638,0.3877880355263132,1.4178164445628672,0.8938740597014966,-0.3197850744575239,0.04493997080083544,-0.014624106265061141,0.13756784283040058,-0.008980901950813365,-0.04173150259865787,1.1391848951909997,-0.44879490884625883,0.28264736416528363,-0.06468611549768624,0.2510009763828881,-0.5625836213754467,0.1692427064564519,0.23983770892169964,-0.21054097424157472,0.2272265432256989,-0.5683334336306172,-0.08577948312407456,0.30612898684545137,-0.5858672207556141,0.21530903835641296,0.28044410461858343,-0.1778619931219138,0.18248414950537536,-0.5999998564060318,-0.3936774115236076,0.9991930017482121,-0.2088281527592668,0.9999852681293507,0.38750829281962473,0.7013659668346294,-0.9999026287867193,-0.2999992105693894
382,0.21024481867522365,0.38929717708179046,1.4148885190940492,0.8928349460639816,-0.3209192175165074,0.048997067709769304,-0.006203594884528195,0.16512866384208774,-0.021128111425850565,-0.03178238573081809,0.9392529055902178,-0.10441813592838739,0.2557732544443636,-0.07500776647637361,0.2625922956194605,-0.5605284822758366,0.17032266274175814,0.26977056263531946,-0.21045851598937287,0.21415717547486823,-0.5699687311256956,-0.08424189490228047,0.2679135024193653,-0.589238939283668,0.1570508052186642,0.31392774396013445,-0.24856285479828605,0.2396472905151636,-0.5999999453289483,-0.02751385934409667,-0.22909035083813567,-0.32665079565834415,-0.4749278121992813,0.4750584457248013,-0.7959396133246801,0.6628734848505695,-0.3000008174321802
383,0.2132372249945022,0.39564881362527227,1.4101699383753756,0.8943426467683212,-0.31829404824196894,0.04002305531106248,-0.005102925615159336,0.1500377911870522,0.02310842467878089,-0.04809852773076763,1.1055519862665548,-0.3490244079014391,0.11035209329481502,-0.07331844187426693,0.2668595850623628,-0.552610121248174,0.18648921618884493,0.2789888501382164,-0.18506030057458167,0.2060974899098158,-0.5705513447316366,-0.07090526674071257,0.2924843277955486,-0.5679402702867624,0.23603253692709553,0.28886732802360504,-0.1361354033033991,0.19436737239878032,-0.5999999926732863,0.09124533416453873,0.3796650049715158,-0.08163277967277782,0.8683427196936455,-0.093640287385227,0.9999930875497267,-0.3329755359062502,-0.30000044610785315
384,0.2146817278116762,0.37296212873571566,1.3984296703973882,0.8950679072602039,-0.3194472427781872,0.00998816746903259,0.06411993160141066,0.11516945613533461,-0.18717078585738078,-0.10311222327819877,0.8360700068782005,-0.857048714343887,0.7952333088402992,-0.10570963672466219,0.27887141740379207,-0.5535091925220365,0.24408100404765734,0.308377878345613,-0.18425806950109905,0.17489641817188076,-0.570758793489461,-0.167333175882761,0.30490043299702,-0.591349393691382,0.3242306486938565,0.37435229354204597,-0.22932847769825876,0.14749849719146274,-0.5999996764504268,-0.9997317247908405,0.27040321591248806,-0.5180613691895775,0.9999973861311571,0.9992833191962112,-0.9999984456002959,-0.3715050658737855,-0.2999968341080481
385,0.2203778877347385,0.4151705584396136,1.3999032863130125,0.8984009786887747,-0.32083556719610135,0.046872252807752354,-0.02540071661900184,0.1331823747817488,0.18701563459884163,-0.05456495233232478,0.933263756479217,0.4757647998970127,-0.8329710843734601,-0.1745129801059016,0.25426755544410456,-0.5211998942028006,0.24196583710742328,0.33487528533284516,-0.1643057795322282,0.18738403987539948,-0.5708327254353137,-0.25896611400156,0.2200153604192306,-0.4895113689736582,0.20801920093507847,0.3629519905492922,-0.1178622101843339,0.2401234608498522,-0.5999999522605781,-0.9999959691293702,-0.6964005092793845,0.7227055503315462,-0.9999991532408519,0.07317311684348526,0.9999984362901195,0.9999988851796262,-0.3000025963267263
386,0.22156214933154103,0.39350879759203566,1.3913829353692275,0.9013895182338575,-0.3115101556793588,0.008986193242790277,0.05739269784316588,0.10646480569745122,-0.005533059063638712,-0.13368042519876872,1.1867820316349418,-0.8145981092026524,0.5694181598920729,-0.18287712089671512,0.2586956807237107,-0.5138233289992181,0.24720978390802037,0.3163797990152001,-0.16600904067991734,0.17185543299400483,-0.5545860771487389,-0.15787311908964585,0.3089579093258164,-0.565031777488604,0.2976130512437859,0.2956783489597791,-0.21195421814075116,0.12818812489747705,-0.5566051468013893,0.8814468921183615,0.9994331692754731,-0.9999597696362874,0.9999481035546127,-0.4912604206204853,-0.9998511846563398,-0.9992916290988255,0.1339480784615995
387,0.22439600484608524,0.395311123201153,1.3880694824798065,0.8939093140842866,-0.3188811481011022,0.0043690970769229885,0.047837486237264144,0.10138897715685158,-0.002232412051627806,-0.12602242653903073,0.7382320736692628,-0.17409847498543318,-0.12668949165782828,-0.12658386817924028,0.2940963213175479,-0.5219087771276076,0.22767402261434994,0.32576809325374817,-0.16694643703624126,0.17483510522292267,-0.554764975843088,-0.06383740820265216,0.3428226175862523,-0.5457711173815809,0.18379316647124952,0.3808911519376948,-0.1532442386282462,0.22177847348175372,-0.5999999026493862,0.8614205493251142,0.49312603726726767,-0.08990928767407064,-0.9893923221034711,0.999967204259047,0.4811226860546739,0.9999975482915053,-0.7122501318806639
388,0.22776769414970272,0.39740167298443396,1.384248200578297,0.8970079296248034,-0.3104195000059894,-0.00788439941300988,0.045786462783471954,0.11254389359854376,-0.02804379048751928,-0.08641093925515542,1.1087624598205366,-0.385042806463979,-0.053611780811691684,-0.08223340428829769,0.33569093519137894,-0.5404915383551289,0.22768952576237744,0.33725464273588673,-0.16761456718228934,0.2041149805176818,-0.5633277567521076,-0.05860404480350255,0.3986633307873802,-0.5998423896674487,0.2744794084509161,0.34863496247743053,-0.19131837950378633,0.23775356488026425,-0.5951806859434088,0.02041492989017002,0.7298184408044052,-0.8135982815494684,0.9987590030322905,-0.13211631863379597,-0.4573635280695247,0.270640150725982,-0.25180778426491957
389,0.22905550224836144,0.40136852185150435,1.3811797699417447,0.893576949993231,-0.31891922033816283,-0.018780682723235673,0.04421448414701796,0.08927904454516783,0.0020508198613600308,-0.04190323154779113,0.7784425387484762,-0.20933617661917214,-0.17246055653069917,-0.058869423865512194,0.34675861250746876,-0.5357146600763216,0.2340989528905522,0.35562061428578173,-0.15867048947920515,0.20192146402509376,-0.5670409169025167,-0.041747501191931505,0.3532964687560992,-0.5352052853101009,0.23412186621496703,0.40712758459395293,-0.1427191594356409,0.19397074815095164,-0.5999999750613836,0.13926341371395923,-0.2543369549191193,0.34644984873975365,-0.26633571813403284,0.7592437024039393,0.39033301092956085,-0.3189513848529939,-0.3457832341514513
390,0.2306474275970974,0.40312942832384163,1.377018213979037,0.8946118700195759,-0.315661697825381,-0.023047698982135396,0.04678379051486993,0.08615036457812139,-0.01187885547625496,-0.04156079041641356,1.000446535493265,-0.19532152607174538,-0.11305513189294973,-0.06516047770733124,0.3489684969652781,-0.5427645178724334,0.21626046506328822,0.35706902458985473,-0.16975877737682543,0.19103110061555875,-0.5695082796297513,-0.09139523712575678,0.3774075464797835,-0.5994797732242534,0.2060233863199315,0.35649701175861637,-0.21156430702371704,0.19474273698871492,-0.5999998904164031,-0.5173511099342187,0.4177590116148918,-0.9103475217965744,-0.16392386584287189,-0.3027419360563891,-0.7598110555985815,0.10470526245310907,-0.2999991410808863
391,0.23120994746608814,0.406427325486032,1.371257142163213,0.8925114966239018,-0.32127094350429397,-0.03027122406580857,0.042049544212410556,0.07097092630213338,0.00125183279817484,-0.037467531748957936,0.8041071404943507,-0.11451976731610539,-0.21949771273755936,-0.08201318462711288,0.35360255932914075,-0.528754507713937,0.2162719583829611,0.37594370091324913,-0.15085568698243626,0.17499447690217598,-0.5703872102270633,-0.09891572167069039,0.37239530665683185,-0.5147152055496597,0.24079630254181583,0.4375195216278452,-0.10702026566349176,0.16183532606150236,-0.5999997643601832,-0.1209024640122146,0.13858137501037487,0.5479057901338105,0.45074085537880926,0.988473604571597,0.9396582600903938,-0.23170274077776787,-0.299998684646002
392,0.23427262796246776,0.41021028504206225,1.367407783028259,0.895468876170272,-0.31380958141985194,-0.029767908508129128,0.03935951166381345,0.09132481821684679,0.002502622738364515,-0.04003668527215012,1.0717662215782418,-0.032677386395388905,-0.10760611379269475,-0.09713538061819665,0.35342027056578307,-0.5314809029452404,0.21518567494066473,0.38209519320752966,-0.14417755190565565,0.17025832442917724,-0.570699003088736,-0.1184685325279966,0.3706812625967444,-0.5889793286776164,0.21586578110147625,0.38467830232152367,-0.17338106752822258,0.18528173891512068,-0.5999963077594697,-0.24498596940840744,0.16905721272754137,-0.9999988340543966,-0.128907063132488,-0.3096524322492925,-0.7171181514790532,0.3153817915669346,-0.29996531617295774
393,0.23473474989015577,0.4120849251911995,1.364575701104791,0.893843633517818,-0.3180952919267654,-0.03467011094757382,0.03414455407707742,0.07174531462827256,0.0011052328070036803,-0.010726003725238388,0.8706127310173757,-0.028812902611685412,-0.2560857938938993,-0.09614467446021806,0.3638549150390344,-0.5307859001947692,0.19926916318965998,0.3852031216424149,-0.13896751624195164,0.1642078811820762,-0.5708105493149801,-0.08907711637223016,0.39976571675532635,-0.537501967892249,0.1902430492811935,0.42058829936232134,-0.12380335956695729,0.15879717363157508,-0.59999975032465,0.23467989529366606,0.47618517288419226,0.22028394351486424,-0.1482944276520889,0.5514391215687389,0.40908654584854154,-0.1722047833778958,-0.30003257953153917
394,0.23633158716437194,0.4157690368172361,1.3585464572085528,0.894617257294343,-0.3168074544637934,-0.030358971077036626,0.031546051516799754,0.09091865881426446,0.0037411585715459144,-0.02195291501065924,0.9970320135921782,0.09576525377379144,-0.1109294470455078,-0.08448539954054601,0.3697244786964697,-0.5417483258817735,0.17538562341858782,0.38714249920201965,-0.16037383095983482,0.16888451133633445,-0.5708511827365839,-0.07754145100183649,0.3870848199584632,-0.5999976841679409,0.15790202620796806,0.4000644427156213,-0.21723561440396594,0.19378966647392198,-0.5999999569093808,0.07081809551782181,0.07307389040903176,-0.8937081467030432,-0.2282887060916579,0.005055583214160109,-0.996224228153565,0.4293235152392565,-0.30000194100963284
